tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
2736,note_on,,2,0,7,,,,,,,6,,,78,108
2736,note_on,,2,0,2,,,,,,,1,,,78,92
2736,note_on,,2,0,9,,,,,,,11,,,69,75
2736,note_on,,2,0,8,,,,,,,10,,,78,75
2752,note_on,,160,0,4,,,,,,,3,,,62,0
2758,note_on,,22,0,2,,,,,,,1,,,78,0
2758,note_on,,22,0,8,,,,,,,10,,,78,0
2760,note_on,,2,0,2,,,,,,,1,,,78,92
2760,note_on,,2,0,8,,,,,,,10,,,78,75
2782,note_on,,22,0,2,,,,,,,1,,,78,0
2782,note_on,,46,0,9,,,,,,,11,,,69,0
2782,note_on,,94,0,6,,,,,,,5,,,48,0
2782,note_on,,94,0,5,,,,,,,4,,,60,0
2782,note_on,,22,0,8,,,,,,,10,,,78,0
2782,note_on,,46,0,3,,,,,,,2,,,69,0
2782,note_on,,46,0,7,,,,,,,6,,,78,0
2782,note_on,,94,0,10,,,,,,,12,,,60,0
2784,note_on,,2,0,10,,,,,,,12,,,59,75
2784,note_on,,2,0,5,,,,,,,4,,,59,75
2784,note_on,,2,0,2,,,,,,,1,,,79,92
2784,note_on,,2,0,7,,,,,,,6,,,79,108
2784,note_on,,2,0,9,,,,,,,11,,,74,75
2784,note_on,,2,0,8,,,,,,,10,,,79,75
2784,note_on,,2,0,6,,,,,,,5,,,47,60
2784,note_on,,2,0,3,,,,,,,2,,,74,92
2878,note_on,,94,0,3,,,,,,,2,,,74,0
2878,note_on,,94,0,9,,,,,,,11,,,74,0
2878,note_on,,94,0,5,,,,,,,4,,,59,0
2878,note_on,,94,0,6,,,,,,,5,,,47,0
2878,note_on,,94,0,10,,,,,,,12,,,59,0
2880,note_on,,2,0,6,,,,,,,5,,,43,60
2880,note_on,,2,0,9,,,,,,,11,,,71,75
2880,note_on,,2,0,3,,,,,,,2,,,71,92
2880,note_on,,2,0,10,,,,,,,12,,,55,75
2880,note_on,,2,0,5,,,,,,,4,,,55,75
2880,note_on,,128,0,4,,,,,,,3,,,62,75
2944,note_on,,160,0,2,,,,,,,1,,,79,0
2944,note_on,,160,0,8,,,,,,,10,,,79,0
2944,note_on,,160,0,7,,,,,,,6,,,79,0
2974,note_on,,94,0,10,,,,,,,12,,,55,0
2974,note_on,,94,0,6,,,,,,,5,,,43,0
2974,note_on,,94,0,5,,,,,,,4,,,55,0
2974,note_on,,94,0,3,,,,,,,2,,,71,0
2974,note_on,,94,0,9,,,,,,,11,,,71,0
2974,note_on,,94,0,4,,,,,,,3,,,62,0
2976,note_on,,2,0,4,,,,,,,3,,,62,75
2976,note_on,,2,0,3,,,,,,,2,,,71,92
2976,note_on,,2,0,9,,,,,,,11,,,71,75
2976,note_on,,2,0,6,,,,,,,5,,,43,60
2976,note_on,,2,0,10,,,,,,,12,,,55,75
2976,note_on,,2,0,5,,,,,,,4,,,55,75
3070,note_on,,94,0,6,,,,,,,5,,,43,0
3070,note_on,,94,0,10,,,,,,,12,,,55,0
3070,note_on,,94,0,5,,,,,,,4,,,55,0
3070,note_on,,94,0,4,,,,,,,3,,,62,0
3070,note_on,,94,0,9,,,,,,,11,,,71,0
3070,note_on,,94,0,3,,,,,,,2,,,71,0
3072,note_on,,2,0,6,,,,,,,5,,,41,60
3072,note_on,,2,0,4,,,,,,,3,,,62,75
3072,note_on,,2,0,10,,,,,,,12,,,53,75
3072,note_on,,2,0,3,,,,,,,2,,,74,92
3072,note_on,,128,0,7,,,,,,,6,,,81,108
3072,note_on,,128,0,2,,,,,,,1,,,81,92
3072,note_on,,2,0,5,,,,,,,4,,,53,75
3072,note_on,,2,0,9,,,,,,,11,,,74,75
3072,note_on,,128,0,8,,,,,,,10,,,81,75
3166,note_on,,94,0,2,,,,,,,1,,,81,0
3166,note_on,,94,0,4,,,,,,,3,,,62,0
3166,note_on,,94,0,3,,,,,,,2,,,74,0
3166,note_on,,94,0,8,,,,,,,10,,,81,0
3166,note_on,,94,0,6,,,,,,,5,,,41,0
3166,note_on,,94,0,9,,,,,,,11,,,74,0
3166,note_on,,94,0,7,,,,,,,6,,,81,0
3166,note_on,,94,0,10,,,,,,,12,,,53,0
3166,note_on,,94,0,5,,,,,,,4,,,53,0
3168,note_on,,2,0,3,,,,,,,2,,,76,92
3168,note_on,,2,0,4,,,,,,,3,,,71,75
3168,note_on,,2,0,2,,,,,,,1,,,80,92
3168,note_on,,2,0,10,,,,,,,12,,,52,75
3168,note_on,,2,0,6,,,,,,,5,,,40,60
3168,note_on,,2,0,7,,,,,,,6,,,80,108
3168,note_on,,2,0,9,,,,,,,11,,,76,75
3168,note_on,,2,0,8,,,,,,,10,,,80,75
3168,note_on,,2,0,5,,,,,,,4,,,52,75
3238,note_on,,70,0,8,,,,,,,10,,,80,0
3238,note_on,,70,0,2,,,,,,,1,,,80,0
3238,note_on,,70,0,7,,,,,,,6,,,80,0
3240,note_on,,2,0,8,,,,,,,10,,,78,75
3240,note_on,,2,0,2,,,,,,,1,,,78,92
3240,note_on,,2,0,7,,,,,,,6,,,78,108
3262,note_on,,22,0,2,,,,,,,1,,,78,0
3262,note_on,,94,0,9,,,,,,,11,,,76,0
3262,note_on,,94,0,4,,,,,,,3,,,71,0
3262,note_on,,94,0,10,,,,,,,12,,,52,0
3262,note_on,,22,0,8,,,,,,,10,,,78,0
3262,note_on,,22,0,7,,,,,,,6,,,78,0
3262,note_on,,94,0,3,,,,,,,2,,,76,0
3262,note_on,,94,0,6,,,,,,,5,,,40,0
3262,note_on,,94,0,5,,,,,,,4,,,52,0
3264,note_on,,2,0,6,,,,,,,5,,,52,60
3264,note_on,,2,0,9,,,,,,,11,,,71,75
3264,note_on,,2,0,7,,,,,,,6,,,76,108
3264,note_on,,2,0,5,,,,,,,4,,,64,75
3264,note_on,,2,0,4,,,,,,,3,,,68,75
3264,note_on,,2,0,10,,,,,,,12,,,64,75
3264,note_on,,2,0,3,,,,,,,2,,,71,92
3264,note_on,,2,0,2,,,,,,,1,,,76,92
3264,note_on,,2,0,8,,,,,,,10,,,76,75
3334,note_on,,70,0,2,,,,,,,1,,,76,0
3334,note_on,,70,0,8,,,,,,,10,,,76,0
3334,note_on,,70,0,7,,,,,,,6,,,76,0
3336,note_on,,2,0,2,,,,,,,1,,,78,92
3336,note_on,,2,0,8,,,,,,,10,,,78,75
3336,note_on,,2,0,7,,,,,,,6,,,78,108
3358,note_on,,94,0,4,,,,,,,3,,,68,0
3358,note_on,,22,0,8,,,,,,,10,,,78,0
3358,note_on,,94,0,3,,,,,,,2,,,71,0
3358,note_on,,94,0,10,,,,,,,12,,,64,0
3358,note_on,,94,0,5,,,,,,,4,,,64,0
3358,note_on,,94,0,6,,,,,,,5,,,52,0
3358,note_on,,22,0,7,,,,,,,6,,,78,0
3358,note_on,,94,0,9,,,,,,,11,,,71,0
3358,note_on,,22,0,2,,,,,,,1,,,78,0
3360,note_on,,2,0,4,,,,,,,3,,,64,75
3360,note_on,,2,0,7,,,,,,,6,,,80,108
3360,note_on,,2,0,3,,,,,,,2,,,71,92
3360,note_on,,2,0,6,,,,,,,5,,,52,60
3360,note_on,,2,0,9,,,,,,,11,,,71,75
3360,note_on,,2,0,8,,,,,,,10,,,80,75
3360,note_on,,2,0,2,,,,,,,1,,,80,92
3360,note_on,,2,0,10,,,,,,,12,,,64,75
3360,note_on,,2,0,5,,,,,,,4,,,64,75
3454,note_on,,94,0,10,,,,,,,12,,,64,0
3454,note_on,,94,0,3,,,,,,,2,,,71,0
3454,note_on,,94,0,6,,,,,,,5,,,52,0
3454,note_on,,94,0,5,,,,,,,4,,,64,0
3454,note_on,,94,0,9,,,,,,,11,,,71,0
3456,note_on,,2,0,5,,,,,,,4,,,62,75
3456,note_on,,2,0,9,,,,,,,11,,,71,75
3456,note_on,,2,0,10,,,,,,,12,,,62,75
3456,note_on,,2,0,3,,,,,,,2,,,71,92
3456,note_on,,2,0,6,,,,,,,5,,,50,60
3502,note_on,,142,0,2,,,,,,,1,,,80,0
3502,note_on,,142,0,8,,,,,,,10,,,80,0
3502,note_on,,142,0,7,,,,,,,6,,,80,0
3504,note_on,,2,0,2,,,,,,,1,,,80,92
3504,note_on,,2,0,7,,,,,,,6,,,80,108
3504,note_on,,2,0,8,,,,,,,10,,,80,75
3520,note_on,,160,0,4,,,,,,,3,,,64,0
3550,note_on,,46,0,2,,,,,,,1,,,80,0
3550,note_on,,94,0,10,,,,,,,12,,,62,0
3550,note_on,,94,0,3,,,,,,,2,,,71,0
3550,note_on,,94,0,6,,,,,,,5,,,50,0
3550,note_on,,94,0,9,,,,,,,11,,,71,0
3550,note_on,,46,0,8,,,,,,,10,,,80,0
3550,note_on,,94,0,5,,,,,,,4,,,62,0
3550,note_on,,46,0,7,,,,,,,6,,,80,0
3552,note_on,,2,0,6,,,,,,,5,,,48,60
3552,note_on,,2,0,2,,,,,,,1,,,81,92
3552,note_on,,2,0,9,,,,,,,11,,,76,75
3552,note_on,,2,0,5,,,,,,,4,,,60,75
3552,note_on,,2,0,8,,,,,,,10,,,81,75
3552,note_on,,2,0,3,,,,,,,2,,,76,92
3552,note_on,,2,0,10,,,,,,,12,,,60,75
3552,note_on,,2,0,7,,,,,,,6,,,81,108
3646,note_on,,94,0,5,,,,,,,4,,,60,0
3646,note_on,,94,0,8,,,,,,,10,,,81,0
3646,note_on,,94,0,3,,,,,,,2,,,76,0
3646,note_on,,94,0,7,,,,,,,6,,,81,0
3646,note_on,,94,0,9,,,,,,,11,,,76,0
3646,note_on,,94,0,6,,,,,,,5,,,48,0
3646,note_on,,94,0,10,,,,,,,12,,,60,0
3646,note_on,,94,0,2,,,,,,,1,,,81,0
3648,note_on,,128,0,4,,,,,,,3,,,64,75
3648,note_on,,2,0,3,,,,,,,2,,,69,92
3648,note_on,,2,0,7,,,,,,,6,,,76,108
3648,note_on,,2,0,8,,,,,,,10,,,76,75
3648,note_on,,2,0,10,,,,,,,12,,,60,75
3648,note_on,,2,0,6,,,,,,,5,,,48,60
3648,note_on,,2,0,9,,,,,,,11,,,69,75
3648,note_on,,2,0,2,,,,,,,1,,,76,92
3648,note_on,,2,0,5,,,,,,,4,,,60,75
3742,note_on,,94,0,6,,,,,,,5,,,48,0
3742,note_on,,94,0,5,,,,,,,4,,,60,0
3742,note_on,,94,0,3,,,,,,,2,,,69,0
3742,note_on,,94,0,4,,,,,,,3,,,64,0
3742,note_on,,94,0,9,,,,,,,11,,,69,0
3742,note_on,,94,0,10,,,,,,,12,,,60,0
3744,note_on,,2,0,10,,,,,,,12,,,60,75
3744,note_on,,2,0,6,,,,,,,5,,,48,60
3744,note_on,,2,0,5,,,,,,,4,,,60,75
3744,note_on,,2,0,4,,,,,,,3,,,64,75
3744,note_on,,2,0,9,,,,,,,11,,,69,75
3744,note_on,,2,0,3,,,,,,,2,,,69,92
3808,note_on,,160,0,8,,,,,,,10,,,76,0
3808,note_on,,160,0,7,,,,,,,6,,,76,0
3808,note_on,,160,0,2,,,,,,,1,,,76,0
3838,note_on,,94,0,6,,,,,,,5,,,48,0
3838,note_on,,94,0,10,,,,,,,12,,,60,0
3838,note_on,,94,0,9,,,,,,,11,,,69,0
3838,note_on,,94,0,3,,,,,,,2,,,69,0
3838,note_on,,94,0,4,,,,,,,3,,,64,0
3838,note_on,,94,0,5,,,,,,,4,,,60,0
3840,note_on,,2,0,3,,,,,,,2,,,68,92
3840,note_on,,2,0,10,,,,,,,12,,,59,75
3840,note_on,,2,0,9,,,,,,,11,,,68,75
3840,note_on,,2,0,5,,,,,,,4,,,59,75
3840,note_on,,32,0,8,,,,,,,10,,,76,75
3840,note_on,,2,0,6,,,,,,,5,,,47,60
3840,note_on,,2,0,4,,,,,,,3,,,62,75
3840,note_on,,32,0,2,,,,,,,1,,,76,92
3840,note_on,,32,0,7,,,,,,,6,,,76,108
3934,note_on,,94,0,7,,,,,,,6,,,76,0
3934,note_on,,94,0,9,,,,,,,11,,,68,0
3934,note_on,,94,0,8,,,,,,,10,,,76,0
3934,note_on,,94,0,5,,,,,,,4,,,59,0
3934,note_on,,94,0,6,,,,,,,5,,,47,0
3934,note_on,,94,0,4,,,,,,,3,,,62,0
3934,note_on,,94,0,2,,,,,,,1,,,76,0
3934,note_on,,94,0,10,,,,,,,12,,,59,0
3934,note_on,,94,0,3,,,,,,,2,,,68,0
3936,note_on,,2,0,9,,,,,,,11,,,72,75
3936,note_on,,2,0,6,,,,,,,5,,,45,60
3936,note_on,,2,0,10,,,,,,,12,,,57,75
3936,note_on,,2,0,7,,,,,,,6,,,81,108
3936,note_on,,2,0,4,,,,,,,3,,,64,75
3936,note_on,,2,0,2,,,,,,,1,,,81,92
3936,note_on,,2,0,3,,,,,,,2,,,72,92
3936,note_on,,2,0,8,,,,,,,10,,,81,75
3936,note_on,,2,0,5,,,,,,,4,,,57,75
4030,note_on,,94,0,6,,,,,,,5,,,45,0
4030,note_on,,94,0,7,,,,,,,6,,,81,0
4030,note_on,,94,0,3,,,,,,,2,,,72,0
4030,note_on,,94,0,10,,,,,,,12,,,57,0
4030,note_on,,94,0,5,,,,,,,4,,,57,0
4030,note_on,,94,0,2,,,,,,,1,,,81,0
4030,note_on,,94,0,4,,,,,,,3,,,64,0
4030,note_on,,94,0,8,,,,,,,10,,,81,0
4030,note_on,,94,0,9,,,,,,,11,,,72,0
4032,note_on,,2,0,6,,,,,,,5,,,45,60
4032,note_on,,2,0,8,,,,,,,10,,,76,75
4032,note_on,,2,0,2,,,,,,,1,,,76,92
4032,note_on,,2,0,10,,,,,,,12,,,57,75
4032,note_on,,2,0,4,,,,,,,3,,,64,75
4032,note_on,,2,0,5,,,,,,,4,,,57,75
4032,note_on,,2,0,7,,,,,,,6,,,76,108
4032,note_on,,2,0,9,,,,,,,11,,,72,75
4032,note_on,,2,0,3,,,,,,,2,,,72,92
4126,note_on,,94,0,6,,,,,,,5,,,45,0
4126,note_on,,94,0,4,,,,,,,3,,,64,0
4126,note_on,,94,0,7,,,,,,,6,,,76,0
4126,note_on,,94,0,9,,,,,,,11,,,72,0
4126,note_on,,94,0,3,,,,,,,2,,,72,0
4126,note_on,,94,0,8,,,,,,,10,,,76,0
4126,note_on,,94,0,2,,,,,,,1,,,76,0
4126,note_on,,94,0,5,,,,,,,4,,,57,0
4126,note_on,,94,0,10,,,,,,,12,,,57,0
4128,note_on,,2,0,4,,,,,,,3,,,64,75
4128,note_on,,2,0,5,,,,,,,4,,,57,75
4128,note_on,,2,0,7,,,,,,,6,,,72,108
4128,note_on,,2,0,8,,,,,,,10,,,72,75
4128,note_on,,2,0,10,,,,,,,12,,,57,75
4128,note_on,,2,0,9,,,,,,,11,,,69,75
4128,note_on,,2,0,6,,,,,,,5,,,45,60
4128,note_on,,2,0,3,,,,,,,2,,,69,92
4128,note_on,,2,0,2,,,,,,,1,,,72,92
4222,note_on,,94,0,10,,,,,,,12,,,57,0
4222,note_on,,94,0,7,,,,,,,6,,,72,0
4222,note_on,,94,0,2,,,,,,,1,,,72,0
4222,note_on,,94,0,9,,,,,,,11,,,69,0
4222,note_on,,94,0,5,,,,,,,4,,,57,0
4222,note_on,,94,0,3,,,,,,,2,,,69,0
4222,note_on,,94,0,4,,,,,,,3,,,64,0
4222,note_on,,94,0,8,,,,,,,10,,,72,0
4222,note_on,,94,0,6,,,,,,,5,,,45,0
4224,note_on,,2,0,5,,,,,,,4,,,55,75
4224,note_on,,2,0,7,,,,,,,6,,,69,108
4224,note_on,,2,0,2,,,,,,,1,,,69,92
4224,note_on,,2,0,3,,,,,,,2,,,64,92
4224,note_on,,2,0,8,,,,,,,10,,,69,75
4224,note_on,,2,0,4,,,,,,,3,,,64,75
4224,note_on,,2,0,9,,,,,,,11,,,64,75
4224,note_on,,2,0,6,,,,,,,5,,,43,60
4224,note_on,,2,0,10,,,,,,,12,,,55,75
4318,note_on,,94,0,4,,,,,,,3,,,64,0
4318,note_on,,94,0,7,,,,,,,6,,,69,0
4318,note_on,,94,0,9,,,,,,,11,,,64,0
4318,note_on,,94,0,2,,,,,,,1,,,69,0
4318,note_on,,94,0,3,,,,,,,2,,,64,0
4318,note_on,,94,0,6,,,,,,,5,,,43,0
4318,note_on,,94,0,10,,,,,,,12,,,55,0
4318,note_on,,94,0,8,,,,,,,10,,,69,0
4318,note_on,,94,0,5,,,,,,,4,,,55,0
4320,note_on,,2,0,3,,,,,,,2,,,69,92
4320,note_on,,2,0,8,,,,,,,10,,,74,75
4320,note_on,,2,0,4,,,,,,,3,,,65,75
4320,note_on,,2,0,7,,,,,,,6,,,74,108
4320,note_on,,2,0,10,,,,,,,12,,,53,75
4320,note_on,,2,0,2,,,,,,,1,,,74,92
4320,note_on,,2,0,9,,,,,,,11,,,69,75
4320,note_on,,2,0,5,,,,,,,4,,,53,75
4320,note_on,,2,0,6,,,,,,,5,,,41,60
4414,note_on,,94,0,10,,,,,,,12,,,53,0
4414,note_on,,94,0,5,,,,,,,4,,,53,0
4414,note_on,,94,0,2,,,,,,,1,,,74,0
4414,note_on,,94,0,8,,,,,,,10,,,74,0
4414,note_on,,94,0,7,,,,,,,6,,,74,0
4414,note_on,,94,0,6,,,,,,,5,,,41,0
4416,note_on,,2,0,8,,,,,,,10,,,69,75
4416,note_on,,2,0,7,,,,,,,6,,,69,108
4416,note_on,,2,0,6,,,,,,,5,,,41,60
4416,note_on,,2,0,2,,,,,,,1,,,69,92
4416,note_on,,2,0,5,,,,,,,4,,,53,75
4416,note_on,,2,0,10,,,,,,,12,,,53,75
4480,note_on,,160,0,4,,,,,,,3,,,65,0
4480,note_on,,160,0,3,,,,,,,2,,,69,0
4480,note_on,,160,0,9,,,,,,,11,,,69,0
4510,note_on,,94,0,7,,,,,,,6,,,69,0
4510,note_on,,94,0,10,,,,,,,12,,,53,0
4510,note_on,,94,0,5,,,,,,,4,,,53,0
4510,note_on,,94,0,6,,,,,,,5,,,41,0
4510,note_on,,94,0,8,,,,,,,10,,,69,0
4510,note_on,,94,0,2,,,,,,,1,,,69,0
4512,note_on,,2,0,5,,,,,,,4,,,53,75
4512,note_on,,2,0,6,,,,,,,5,,,41,60
4512,note_on,,2,0,7,,,,,,,6,,,62,108
4512,note_on,,2,0,10,,,,,,,12,,,53,75
4512,note_on,,2,0,2,,,,,,,1,,,62,92
4512,note_on,,2,0,8,,,,,,,10,,,62,75
4606,note_on,,94,0,8,,,,,,,10,,,62,0
4606,note_on,,94,0,6,,,,,,,5,,,41,0
4606,note_on,,94,0,2,,,,,,,1,,,62,0
4606,note_on,,94,0,5,,,,,,,4,,,53,0
4606,note_on,,94,0,10,,,,,,,12,,,53,0
4606,note_on,,94,0,7,,,,,,,6,,,62,0
4608,note_on,,2,0,2,,,,,,,1,,,69,92
4608,note_on,,128,0,9,,,,,,,11,,,67,75
4608,note_on,,2,0,7,,,,,,,6,,,69,108
4608,note_on,,2,0,10,,,,,,,12,,,52,75
4608,note_on,,2,0,5,,,,,,,4,,,52,75
4608,note_on,,128,0,4,,,,,,,3,,,61,75
4608,note_on,,2,0,6,,,,,,,5,,,40,60
4608,note_on,,2,0,8,,,,,,,10,,,69,75
4608,note_on,,128,0,3,,,,,,,2,,,67,92
4702,note_on,,94,0,4,,,,,,,3,,,61,0
4702,note_on,,94,0,6,,,,,,,5,,,40,0
4702,note_on,,94,0,2,,,,,,,1,,,69,0
4702,note_on,,94,0,8,,,,,,,10,,,69,0
4702,note_on,,94,0,10,,,,,,,12,,,52,0
4702,note_on,,94,0,5,,,,,,,4,,,52,0
4702,note_on,,94,0,7,,,,,,,6,,,69,0
4702,note_on,,94,0,3,,,,,,,2,,,67,0
4702,note_on,,94,0,9,,,,,,,11,,,67,0
4704,note_on,,2,0,9,,,,,,,11,,,65,75
4704,note_on,,2,0,6,,,,,,,5,,,38,60
4704,note_on,,2,0,7,,,,,,,6,,,74,108
4704,note_on,,2,0,2,,,,,,,1,,,74,92
4704,note_on,,2,0,8,,,,,,,10,,,74,75
4704,note_on,,2,0,3,,,,,,,2,,,65,92
4704,note_on,,2,0,4,,,,,,,3,,,69,75
4704,note_on,,2,0,10,,,,,,,12,,,50,75
4704,note_on,,2,0,5,,,,,,,4,,,50,75
4798,note_on,,94,0,4,,,,,,,3,,,69,0
4798,note_on,,94,0,9,,,,,,,11,,,65,0
4798,note_on,,94,0,10,,,,,,,12,,,50,0
4798,note_on,,94,0,3,,,,,,,2,,,65,0
4798,note_on,,94,0,6,,,,,,,5,,,38,0
4798,note_on,,94,0,5,,,,,,,4,,,50,0
4798,note_on,,94,0,7,,,,,,,6,,,74,0
4798,note_on,,94,0,2,,,,,,,1,,,74,0
4798,note_on,,94,0,8,,,,,,,10,,,74,0
4800,note_on,,2,0,4,,,,,,,3,,,57,75
4800,note_on,,2,0,7,,,,,,,6,,,69,108
4800,note_on,,2,0,10,,,,,,,12,,,48,75
4800,note_on,,2,0,5,,,,,,,4,,,48,75
4800,note_on,,2,0,9,,,,,,,11,,,64,75
4800,note_on,,2,0,6,,,,,,,5,,,36,60
4800,note_on,,2,0,3,,,,,,,2,,,64,92
4800,note_on,,2,0,2,,,,,,,1,,,69,92
4800,note_on,,2,0,8,,,,,,,10,,,69,75
4894,note_on,,94,0,10,,,,,,,12,,,48,0
4894,note_on,,94,0,7,,,,,,,6,,,69,0
4894,note_on,,94,0,9,,,,,,,11,,,64,0
4894,note_on,,94,0,6,,,,,,,5,,,36,0
4894,note_on,,94,0,2,,,,,,,1,,,69,0
4894,note_on,,94,0,5,,,,,,,4,,,48,0
4894,note_on,,94,0,8,,,,,,,10,,,69,0
4894,note_on,,94,0,3,,,,,,,2,,,64,0
4894,note_on,,94,0,4,,,,,,,3,,,57,0
4896,note_on,,2,0,8,,,,,,,10,,,74,75
4896,note_on,,2,0,3,,,,,,,2,,,74,92
4896,note_on,,2,0,7,,,,,,,6,,,74,108
4896,note_on,,2,0,6,,,,,,,5,,,35,60
4896,note_on,,2,0,2,,,,,,,1,,,74,92
4896,note_on,,2,0,5,,,,,,,4,,,47,75
4896,note_on,,2,0,4,,,,,,,3,,,68,75
4896,note_on,,2,0,9,,,,,,,11,,,74,75
4896,note_on,,2,0,10,,,,,,,12,,,47,75
4990,note_on,,94,0,2,,,,,,,1,,,74,0
4990,note_on,,94,0,3,,,,,,,2,,,74,0
4990,note_on,,94,0,9,,,,,,,11,,,74,0
4990,note_on,,94,0,10,,,,,,,12,,,47,0
4990,note_on,,94,0,4,,,,,,,3,,,68,0
4990,note_on,,94,0,5,,,,,,,4,,,47,0
4990,note_on,,94,0,7,,,,,,,6,,,74,0
4990,note_on,,94,0,6,,,,,,,5,,,35,0
4990,note_on,,94,0,8,,,,,,,10,,,74,0
4992,note_on,,2,0,3,,,,,,,2,,,72,92
4992,note_on,,2,0,9,,,,,,,11,,,72,75
4992,note_on,,2,0,10,,,,,,,12,,,45,75
4992,note_on,,2,0,6,,,,,,,5,,,33,60
4992,note_on,,2,0,7,,,,,,,6,,,69,108
4992,note_on,,2,0,2,,,,,,,1,,,69,92
4992,note_on,,2,0,4,,,,,,,3,,,64,75
4992,note_on,,2,0,8,,,,,,,10,,,69,75
4992,note_on,,2,0,5,,,,,,,4,,,45,75
5086,note_on,,94,0,10,,,,,,,12,,,45,0
5086,note_on,,94,0,7,,,,,,,6,,,69,0
5086,note_on,,94,0,2,,,,,,,1,,,69,0
5086,note_on,,94,0,4,,,,,,,3,,,64,0
5086,note_on,,94,0,5,,,,,,,4,,,45,0
5086,note_on,,94,0,3,,,,,,,2,,,72,0
5086,note_on,,94,0,6,,,,,,,5,,,33,0
5086,note_on,,94,0,8,,,,,,,10,,,69,0
5086,note_on,,94,0,9,,,,,,,11,,,72,0
5088,note_on,,2,0,5,,,,,,,4,,,44,75
5088,note_on,,2,0,3,,,,,,,2,,,71,92
5088,note_on,,2,0,2,,,,,,,1,,,74,92
5088,note_on,,2,0,10,,,,,,,12,,,44,75
5088,note_on,,2,0,8,,,,,,,10,,,74,75
5088,note_on,,2,0,6,,,,,,,5,,,32,60
5088,note_on,,2,0,7,,,,,,,6,,,74,108
5088,note_on,,2,0,4,,,,,,,3,,,65,75
5088,note_on,,2,0,9,,,,,,,11,,,71,75
5182,note_on,,94,0,4,,,,,,,3,,,65,0
5184,note_on,,2,0,4,,,,,,,3,,,64,75
5248,note_on,,160,0,10,,,,,,,12,,,44,0
5248,note_on,,160,0,5,,,,,,,4,,,44,0
5248,note_on,,160,0,6,,,,,,,5,,,32,0
5278,note_on,,94,0,4,,,,,,,3,,,64,0
5280,note_on,,2,0,4,,,,,,,3,,,64,75
5344,note_on,,256,0,3,,,,,,,2,,,71,0
5344,note_on,,256,0,8,,,,,,,10,,,74,0
5344,note_on,,256,0,7,,,,,,,6,,,74,0
5344,note_on,,256,0,2,,,,,,,1,,,74,0
5344,note_on,,256,0,9,,,,,,,11,,,71,0
5374,note_on,,94,0,4,,,,,,,3,,,64,0
5376,note_on,,32,0,9,,,,,,,11,,,74,75
5376,note_on,,128,0,6,,,,,,,5,,,44,60
5376,note_on,,128,0,10,,,,,,,12,,,56,75
5376,note_on,,32,0,7,,,,,,,6,,,74,108
5376,note_on,,32,0,8,,,,,,,10,,,74,75
5376,note_on,,32,0,2,,,,,,,1,,,74,92
5376,note_on,,2,0,4,,,,,,,3,,,71,75
5376,note_on,,128,0,5,,,,,,,4,,,56,75
5376,note_on,,32,0,3,,,,,,,2,,,74,92
5470,note_on,,94,0,10,,,,,,,12,,,56,0
5470,note_on,,94,0,7,,,,,,,6,,,74,0
5470,note_on,,94,0,2,,,,,,,1,,,74,0
5470,note_on,,94,0,8,,,,,,,10,,,74,0
5470,note_on,,94,0,4,,,,,,,3,,,71,0
5470,note_on,,94,0,6,,,,,,,5,,,44,0
5470,note_on,,94,0,9,,,,,,,11,,,74,0
5470,note_on,,94,0,3,,,,,,,2,,,74,0
5470,note_on,,94,0,5,,,,,,,4,,,56,0
5472,note_on,,2,0,6,,,,,,,5,,,45,60
5472,note_on,,2,0,7,,,,,,,6,,,72,108
5472,note_on,,2,0,9,,,,,,,11,,,72,75
5472,note_on,,2,0,5,,,,,,,4,,,57,75
5472,note_on,,2,0,8,,,,,,,10,,,76,75
5472,note_on,,2,0,10,,,,,,,12,,,57,75
5472,note_on,,2,0,2,,,,,,,1,,,76,92
5472,note_on,,2,0,4,,,,,,,3,,,60,75
5472,note_on,,2,0,3,,,,,,,2,,,72,92
5566,note_on,,94,0,5,,,,,,,4,,,57,0
5566,note_on,,94,0,2,,,,,,,1,,,76,0
5566,note_on,,94,0,4,,,,,,,3,,,60,0
5566,note_on,,94,0,10,,,,,,,12,,,57,0
5566,note_on,,94,0,8,,,,,,,10,,,76,0
5566,note_on,,94,0,9,,,,,,,11,,,72,0
5566,note_on,,94,0,7,,,,,,,6,,,72,0
5566,note_on,,94,0,6,,,,,,,5,,,45,0
5566,note_on,,94,0,3,,,,,,,2,,,72,0
5568,note_on,,2,0,7,,,,,,,6,,,81,108
5568,note_on,,2,0,5,,,,,,,4,,,50,75
5568,note_on,,2,0,9,,,,,,,11,,,71,75
5568,note_on,,2,0,8,,,,,,,10,,,74,75
5568,note_on,,2,0,2,,,,,,,1,,,74,92
5568,note_on,,2,0,10,,,,,,,12,,,50,75
5568,note_on,,2,0,4,,,,,,,3,,,65,75
5568,note_on,,2,0,6,,,,,,,5,,,38,60
5568,note_on,,2,0,3,,,,,,,2,,,71,92
5614,note_on,,46,0,2,,,,,,,1,,,74,0
5614,note_on,,46,0,8,,,,,,,10,,,74,0
5614,note_on,,46,0,9,,,,,,,11,,,71,0
5614,note_on,,46,0,3,,,,,,,2,,,71,0
5616,note_on,,2,0,8,,,,,,,10,,,72,75
