tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
33600,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
33816,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
33816,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
33816,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
33816,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
33816,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
33816,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
33816,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
33816,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
33816,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
33840,note_on,24,0,8,,,,,,,,,,,6,,48,100,,,,,,
33840,note_on,24,0,5,,,,,,,,,,,4,,48,100,,,,,,
33840,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
33840,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
33840,note_on,24,0,6,,,,,,,,,,,4,,36,100,,,,,,
33840,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
33840,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
33840,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
33840,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
34056,note_on,216,0,5,,,,,,,,,,,4,,48,0,,,,,,
34056,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
34056,note_on,216,0,1,,,,,,,,,,,0,,75,0,,,,,,
34056,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
34056,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
34056,note_on,216,0,6,,,,,,,,,,,4,,36,0,,,,,,
34056,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
34056,note_on,216,0,8,,,,,,,,,,,6,,48,0,,,,,,
34056,note_on,216,0,2,,,,,,,,,,,1,,75,0,,,,,,
34080,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
34080,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
34080,note_on,24,0,8,,,,,,,,,,,6,,60,100,,,,,,
34080,note_on,24,0,5,,,,,,,,,,,4,,60,100,,,,,,
34080,note_on,24,0,6,,,,,,,,,,,4,,48,100,,,,,,
34080,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
34080,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
34080,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
34080,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
34188,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
34188,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
34200,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
34200,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
34296,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
34296,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
34296,note_on,216,0,5,,,,,,,,,,,4,,60,0,,,,,,
34296,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
34296,note_on,216,0,8,,,,,,,,,,,6,,60,0,,,,,,
34296,note_on,216,0,6,,,,,,,,,,,4,,48,0,,,,,,
34296,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
34308,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
34308,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
34320,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
34320,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
34320,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
34320,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
34320,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
34320,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
34320,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
34320,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
34320,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
34536,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
34536,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
34536,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
34536,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
34536,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
34536,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
34536,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
34536,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
34536,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
34560,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
34560,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
34560,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
34560,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
34560,note_on,24,0,3,,,,,,,,,,,2,,74,100,,,,,,
34560,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
34560,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
34560,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
34560,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
34776,note_on,216,0,1,,,,,,,,,,,0,,77,0,,,,,,
34776,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
34776,note_on,216,0,3,,,,,,,,,,,2,,74,0,,,,,,
34776,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
34776,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
34776,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
34776,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
34776,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
34776,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
34800,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
34800,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
34800,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
34800,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
34800,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
34800,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
34800,note_on,24,0,4,,,,,,,,,,,3,,67,100,,,,,,
34800,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
34800,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
34800,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
34908,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
34908,note_on,108,0,4,,,,,,,,,,,3,,67,0,,,,,,
34908,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
34920,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
34920,note_on,12,0,4,,,,,,,,,,,3,,65,100,,,,,,
34920,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
35016,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
35028,note_on,108,0,4,,,,,,,,,,,3,,65,0,,,,,,
35028,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
35028,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
35040,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
35040,note_on,12,0,4,,,,,,,,,,,3,,63,100,,,,,,
35040,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
35040,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
35148,note_on,108,0,4,,,,,,,,,,,3,,63,0,,,,,,
35148,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
35148,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
35160,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
35160,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
35160,note_on,12,0,4,,,,,,,,,,,3,,62,100,,,,,,
35232,note_on,432,0,5,,,,,,,,,,,4,,51,0,,,,,,
35232,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
35232,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
35232,note_on,432,0,8,,,,,,,,,,,6,,51,0,,,,,,
35232,note_on,432,0,7,,,,,,,,,,,5,,60,0,,,,,,
35232,note_on,432,0,6,,,,,,,,,,,4,,39,0,,,,,,
35256,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
35268,note_on,108,0,2,,,,,,,,,,,1,,70,0,,,,,,
35268,note_on,108,0,4,,,,,,,,,,,3,,62,0,,,,,,
35268,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
35280,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
35280,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
35280,note_on,48,0,7,,,,,,,,,,,5,,60,100,,,,,,
35280,note_on,12,0,1,,,,,,,,,,,0,,69,100,,,,,,
35280,note_on,48,0,8,,,,,,,,,,,6,,53,100,,,,,,
35280,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
35280,note_on,24,0,3,,,,,,,,,,,2,,65,100,,,,,,
35280,note_on,48,0,5,,,,,,,,,,,4,,53,100,,,,,,
35280,note_on,48,0,6,,,,,,,,,,,4,,41,100,,,,,,
35280,note_on,12,0,2,,,,,,,,,,,1,,69,100,,,,,,
35496,note_on,216,0,1,,,,,,,,,,,0,,69,0,,,,,,
35496,note_on,216,0,3,,,,,,,,,,,2,,65,0,,,,,,
35496,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
35496,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
35520,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
35520,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
35520,note_on,24,0,1,,,,,,,,,,,0,,67,100,,,,,,
35520,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
35628,note_on,108,0,1,,,,,,,,,,,0,,67,0,,,,,,
35640,note_on,12,0,1,,,,,,,,,,,0,,65,100,,,,,,
35712,note_on,432,0,7,,,,,,,,,,,5,,60,0,,,,,,
35712,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
35712,note_on,432,0,6,,,,,,,,,,,4,,41,0,,,,,,
35712,note_on,432,0,5,,,,,,,,,,,4,,53,0,,,,,,
35712,note_on,432,0,8,,,,,,,,,,,6,,53,0,,,,,,
35712,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
35736,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
35736,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
35736,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
35748,note_on,108,0,1,,,,,,,,,,,0,,65,0,,,,,,
35760,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
35760,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
35760,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
35760,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
35760,note_on,48,0,7,,,,,,,,,,,5,,58,100,,,,,,
35760,note_on,48,0,5,,,,,,,,,,,4,,50,100,,,,,,
35760,note_on,24,0,2,,,,,,,,,,,1,,70,100,,,,,,
35760,note_on,48,0,6,,,,,,,,,,,4,,38,100,,,,,,
35760,note_on,48,0,8,,,,,,,,,,,6,,50,100,,,,,,
35760,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
35976,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
35976,note_on,216,0,7,,,,,,,,,,,5,,58,0,,,,,,
35976,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
35976,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
35976,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
35976,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
35976,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
36000,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
36000,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
36000,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
36000,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
36000,note_on,24,0,4,,,,,,,,,,,3,,67,100,,,,,,
36000,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
36000,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
36108,note_on,348,0,2,,,,,,,,,,,1,,70,0,,,,,,
36108,note_on,348,0,3,,,,,,,,,,,2,,70,0,,,,,,
36108,note_on,348,0,1,,,,,,,,,,,0,,70,0,,,,,,
36120,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
36120,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
36120,note_on,12,0,3,,,,,,,,,,,2,,69,100,,,,,,
36216,note_on,216,0,4,,,,,,,,,,,3,,67,0,,,,,,
36216,note_on,216,0,8,,,,,,,,,,,6,,51,0,,,,,,
36216,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
36216,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
36216,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
36216,note_on,216,0,5,,,,,,,,,,,4,,51,0,,,,,,
36216,note_on,216,0,6,,,,,,,,,,,4,,39,0,,,,,,
36228,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
36228,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
36228,note_on,108,0,3,,,,,,,,,,,2,,69,0,,,,,,
36240,note_on,24,0,5,,,,,,,,,,,4,,53,100,,,,,,
36240,note_on,12,0,3,,,,,,,,,,,2,,69,100,,,,,,
36240,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
36240,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
36240,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
36240,note_on,24,0,6,,,,,,,,,,,4,,41,100,,,,,,
36240,note_on,24,0,8,,,,,,,,,,,6,,53,100,,,,,,
36240,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
36240,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
36240,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
36456,note_on,216,0,5,,,,,,,,,,,4,,53,0,,,,,,
36456,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
36456,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
36456,note_on,216,0,8,,,,,,,,,,,6,,53,0,,,,,,
36456,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
36456,note_on,216,0,6,,,,,,,,,,,4,,41,0,,,,,,
36456,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
36480,note_on,24,0,6,,,,,,,,,,,4,,29,100,,,,,,
36480,note_on,24,0,8,,,,,,,,,,,6,,41,100,,,,,,
36480,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
36480,note_on,24,0,5,,,,,,,,,,,4,,41,100,,,,,,
36480,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
36480,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
36480,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
36480,note_on,0,0,7,,,,,,,,,,,5,,63,100,,,,,,
36564,note_on,324,0,2,,,,,,,,,,,1,,72,0,,,,,,
36564,note_on,324,0,1,,,,,,,,,,,0,,72,0,,,,,,
36564,note_on,324,0,3,,,,,,,,,,,2,,69,0,,,,,,
36600,note_on,36,0,3,,,,,,,,,,,2,,70,100,,,,,,
36600,note_on,36,0,1,,,,,,,,,,,0,,70,100,,,,,,
36600,note_on,36,0,2,,,,,,,,,,,1,,70,100,,,,,,
36696,note_on,216,0,6,,,,,,,,,,,4,,29,0,,,,,,
36696,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
36696,note_on,216,0,8,,,,,,,,,,,6,,41,0,,,,,,
36696,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
36696,note_on,0,0,7,,,,,,,,,,,5,,63,0,,,,,,
36696,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
36696,note_on,216,0,5,,,,,,,,,,,4,,41,0,,,,,,
36696,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
36708,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
36708,note_on,108,0,2,,,,,,,,,,,1,,70,0,,,,,,
36708,note_on,108,0,3,,,,,,,,,,,2,,70,0,,,,,,
36720,note_on,24,0,6,,,,,,,,,,,4,,34,100,,,,,,
36720,note_on,24,0,8,,,,,,,,,,,6,,46,100,,,,,,
36720,note_on,12,0,3,,,,,,,,,,,2,,70,100,,,,,,
36720,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
36720,note_on,24,0,5,,,,,,,,,,,4,,46,100,,,,,,
36720,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
36720,note_on,24,0,7,,,,,,,,,,,5,,58,100,,,,,,
36720,note_on,0,0,7,,,,,,,,,,,5,,62,100,,,,,,
36720,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
36720,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
36720,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
36936,note_on,216,0,1,,,,,,,,,,,0,,70,0,,,,,,
36960,note_on,24,0,1,,,,,,,,,,,0,,70,100,,,,,,
37068,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
37080,note_on,12,0,1,,,,,,,,,,,0,,69,100,,,,,,
37152,note_on,432,0,4,,,,,,,,,,,3,,62,0,,,,,,
37152,note_on,432,0,2,,,,,,,,,,,1,,70,0,,,,,,
37152,note_on,432,0,8,,,,,,,,,,,6,,46,0,,,,,,
37152,note_on,432,0,6,,,,,,,,,,,4,,34,0,,,,,,
37152,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
37152,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
37152,note_on,432,0,5,,,,,,,,,,,4,,46,0,,,,,,
37152,note_on,432,0,3,,,,,,,,,,,2,,70,0,,,,,,
37152,note_on,432,0,7,,,,,,,,,,,5,,58,0,,,,,,
37152,note_on,0,0,7,,,,,,,,,,,5,,62,0,,,,,,
37188,note_on,108,0,1,,,,,,,,,,,0,,69,0,,,,,,
37200,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
37308,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
37320,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
37428,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
37440,note_on,0,0,9,,,,,,,,,,,7,,62,100,,,,,,
37440,note_on,20232,0,9,,,,,,,,,,,7,,58,100,,,,,,
37440,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
37440,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
37440,note_on,288,0,6,,,,,,,,,,,4,,43,100,,,,,,
37440,note_on,0,0,9,,,,,,,,,,,7,,67,100,,,,,,
37440,note_on,288,0,8,,,,,,,,,,,6,,55,100,,,,,,
37440,note_on,288,0,2,,,,,,,,,,,1,,74,100,,,,,,
37440,note_on,288,0,3,,,,,,,,,,,2,,70,100,,,,,,
37440,note_on,288,0,7,,,,,,,,,,,5,,62,100,,,,,,
37440,note_on,288,0,5,,,,,,,,,,,4,,55,100,,,,,,
37440,note_on,288,0,4,,,,,,,,,,,3,,62,100,,,,,,
37440,note_on,20232,0,10,,,,,,,,,,,8,,55,100,,,,,,
37440,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
37548,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
37548,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
37560,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
37560,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
37656,note_on,216,0,8,,,,,,,,,,,6,,55,0,,,,,,
37656,note_on,216,0,9,,,,,,,,,,,7,,58,0,,,,,,
37656,note_on,0,0,9,,,,,,,,,,,7,,62,0,,,,,,
37656,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
37656,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
37656,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
37656,note_on,0,0,9,,,,,,,,,,,7,,67,0,,,,,,
37656,note_on,216,0,6,,,,,,,,,,,4,,43,0,,,,,,
37656,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
37656,note_on,216,0,10,,,,,,,,,,,8,,55,0,,,,,,
37656,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
37656,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
37668,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
37668,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
37680,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
37680,note_on,24,0,10,,,,,,,,,,,8,,54,100,,,,,,
37680,note_on,24,0,6,,,,,,,,,,,4,,42,100,,,,,,
37680,note_on,24,0,5,,,,,,,,,,,4,,54,100,,,,,,
37680,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
37680,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
37680,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
37680,note_on,0,0,9,,,,,,,,,,,7,,69,100,,,,,,
37680,note_on,0,0,9,,,,,,,,,,,7,,62,100,,,,,,
37680,note_on,24,0,8,,,,,,,,,,,6,,54,100,,,,,,
37680,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
37680,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
37680,note_on,24,0,9,,,,,,,,,,,7,,57,100,,,,,,
37788,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
37788,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
37800,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
37800,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
37896,note_on,0,0,9,,,,,,,,,,,7,,69,0,,,,,,
37896,note_on,0,0,9,,,,,,,,,,,7,,62,0,,,,,,
37896,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
37896,note_on,216,0,8,,,,,,,,,,,6,,54,0,,,,,,
37896,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
37896,note_on,216,0,6,,,,,,,,,,,4,,42,0,,,,,,
37896,note_on,216,0,5,,,,,,,,,,,4,,54,0,,,,,,
37896,note_on,216,0,10,,,,,,,,,,,8,,54,0,,,,,,
37896,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
37896,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
37896,note_on,216,0,9,,,,,,,,,,,7,,57,0,,,,,,
37908,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
37908,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
37920,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
37920,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
37920,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
37920,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
37920,note_on,0,0,7,,,,,,,,,,,5,,66,100,,,,,,
37920,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
37920,note_on,24,0,10,,,,,,,,,,,8,,50,100,,,,,,
37920,note_on,0,0,9,,,,,,,,,,,7,,62,100,,,,,,
37920,note_on,0,0,9,,,,,,,,,,,7,,66,100,,,,,,
37920,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
37920,note_on,24,0,9,,,,,,,,,,,7,,57,100,,,,,,
37920,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
37920,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
37920,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
38028,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
38028,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
38040,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
38040,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
38136,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
38136,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
38136,note_on,216,0,10,,,,,,,,,,,8,,50,0,,,,,,
38136,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
38136,note_on,0,0,9,,,,,,,,,,,7,,66,0,,,,,,
38136,note_on,216,0,9,,,,,,,,,,,7,,57,0,,,,,,
38136,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
38136,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
38136,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
38136,note_on,0,0,7,,,,,,,,,,,5,,66,0,,,,,,
38136,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
38136,note_on,0,0,9,,,,,,,,,,,7,,62,0,,,,,,
38148,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
38148,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
38160,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
38160,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
38160,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
38160,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
38160,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
38160,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
38160,note_on,24,0,9,,,,,,,,,,,7,,62,100,,,,,,
38160,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
38160,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
38160,note_on,24,0,8,,,,,,,,,,,6,,55,100,,,,,,
38160,note_on,24,0,6,,,,,,,,,,,4,,43,100,,,,,,
38160,note_on,0,0,9,,,,,,,,,,,7,,67,100,,,,,,
38160,note_on,24,0,10,,,,,,,,,,,8,,55,100,,,,,,
38160,note_on,0,0,9,,,,,,,,,,,7,,70,100,,,,,,
38376,note_on,216,0,8,,,,,,,,,,,6,,55,0,,,,,,
38376,note_on,216,0,6,,,,,,,,,,,4,,43,0,,,,,,
38376,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
38376,note_on,216,0,10,,,,,,,,,,,8,,55,0,,,,,,
38376,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
38376,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
38400,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
38400,note_on,24,0,2,,,,,,,,,,,1,,72,100,,,,,,
38400,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
38400,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
