tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
5086,note_on,22,0,3,,,,,,,,,,2,,82,0
5088,note_on,2,0,4,,,,,,,,,,5,,77,110
5088,note_on,2,0,3,,,,,,,,,,2,,81,110
5134,note_on,142,0,7,,,,,,,,,,7,,53,0
5134,note_on,142,0,5,,,,,,,,,,4,,69,0
5134,note_on,142,0,6,,,,,,,,,,6,,53,0
5136,note_on,2,0,5,,,,,,,,,,4,,69,60
5136,note_on,2,0,7,,,,,,,,,,7,,53,75
5136,note_on,2,0,6,,,,,,,,,,6,,53,75
5182,note_on,46,0,5,,,,,,,,,,4,,69,0
5182,note_on,46,0,6,,,,,,,,,,6,,53,0
5182,note_on,46,0,7,,,,,,,,,,7,,53,0
5182,note_on,94,0,4,,,,,,,,,,5,,77,0
5182,note_on,94,0,3,,,,,,,,,,2,,81,0
5184,note_on,2,0,4,,,,,,,,,,5,,81,110
5184,note_on,2,0,5,,,,,,,,,,4,,69,60
5184,note_on,2,0,7,,,,,,,,,,7,,53,75
5184,note_on,2,0,6,,,,,,,,,,6,,53,75
5184,note_on,2,0,3,,,,,,,,,,2,,84,110
5206,note_on,22,0,3,,,,,,,,,,2,,84,0
5206,note_on,22,0,4,,,,,,,,,,5,,81,0
5208,note_on,2,0,3,,,,,,,,,,2,,82,110
5208,note_on,2,0,4,,,,,,,,,,5,,79,110
5230,note_on,22,0,4,,,,,,,,,,5,,79,0
5230,note_on,22,0,3,,,,,,,,,,2,,82,0
5232,note_on,2,0,3,,,,,,,,,,2,,84,110
5232,note_on,2,0,4,,,,,,,,,,5,,81,110
5254,note_on,22,0,3,,,,,,,,,,2,,84,0
5254,note_on,22,0,4,,,,,,,,,,5,,81,0
5256,note_on,2,0,4,,,,,,,,,,5,,79,110
5256,note_on,2,0,3,,,,,,,,,,2,,82,110
5278,note_on,22,0,3,,,,,,,,,,2,,82,0
5278,note_on,22,0,4,,,,,,,,,,5,,79,0
5280,note_on,2,0,3,,,,,,,,,,2,,81,110
5280,note_on,2,0,4,,,,,,,,,,5,,77,110
5326,note_on,142,0,7,,,,,,,,,,7,,53,0
5326,note_on,142,0,6,,,,,,,,,,6,,53,0
5326,note_on,142,0,5,,,,,,,,,,4,,69,0
5328,note_on,2,0,5,,,,,,,,,,4,,69,60
5328,note_on,2,0,7,,,,,,,,,,7,,53,75
5328,note_on,2,0,6,,,,,,,,,,6,,53,75
5374,note_on,46,0,5,,,,,,,,,,4,,69,0
5374,note_on,46,0,6,,,,,,,,,,6,,53,0
5374,note_on,46,0,7,,,,,,,,,,7,,53,0
5374,note_on,94,0,3,,,,,,,,,,2,,81,0
5374,note_on,94,0,4,,,,,,,,,,5,,77,0
5376,note_on,2,0,3,,,,,,,,,,2,,84,110
5376,note_on,2,0,5,,,,,,,,,,4,,69,60
5376,note_on,2,0,7,,,,,,,,,,7,,53,75
5376,note_on,2,0,4,,,,,,,,,,5,,81,110
5376,note_on,2,0,6,,,,,,,,,,6,,53,75
5398,note_on,22,0,4,,,,,,,,,,5,,81,0
5398,note_on,22,0,3,,,,,,,,,,2,,84,0
5400,note_on,2,0,3,,,,,,,,,,2,,82,110
5400,note_on,2,0,4,,,,,,,,,,5,,79,110
5422,note_on,22,0,4,,,,,,,,,,5,,79,0
5422,note_on,22,0,3,,,,,,,,,,2,,82,0
5424,note_on,2,0,3,,,,,,,,,,2,,84,110
5424,note_on,2,0,4,,,,,,,,,,5,,81,110
5446,note_on,22,0,4,,,,,,,,,,5,,81,0
5446,note_on,22,0,3,,,,,,,,,,2,,84,0
5448,note_on,2,0,4,,,,,,,,,,5,,79,110
5448,note_on,2,0,3,,,,,,,,,,2,,82,110
5470,note_on,22,0,3,,,,,,,,,,2,,82,0
5470,note_on,22,0,4,,,,,,,,,,5,,79,0
5472,note_on,2,0,4,,,,,,,,,,5,,77,110
5472,note_on,2,0,3,,,,,,,,,,2,,81,110
5518,note_on,142,0,5,,,,,,,,,,4,,69,0
5518,note_on,142,0,7,,,,,,,,,,7,,53,0
5518,note_on,142,0,6,,,,,,,,,,6,,53,0
5520,note_on,2,0,5,,,,,,,,,,4,,69,60
5520,note_on,2,0,7,,,,,,,,,,7,,53,75
5520,note_on,2,0,6,,,,,,,,,,6,,53,75
5566,note_on,46,0,5,,,,,,,,,,4,,69,0
5566,note_on,94,0,4,,,,,,,,,,5,,77,0
5566,note_on,46,0,7,,,,,,,,,,7,,53,0
5566,note_on,94,0,3,,,,,,,,,,2,,81,0
5566,note_on,46,0,6,,,,,,,,,,6,,53,0
5568,note_on,2,0,7,,,,,,,,,,7,,53,75
5568,note_on,2,0,4,,,,,,,,,,5,,81,110
5568,note_on,2,0,3,,,,,,,,,,2,,84,110
5568,note_on,2,0,5,,,,,,,,,,4,,69,60
5568,note_on,2,0,6,,,,,,,,,,6,,53,75
5590,note_on,22,0,4,,,,,,,,,,5,,81,0
5590,note_on,22,0,3,,,,,,,,,,2,,84,0
5592,note_on,2,0,3,,,,,,,,,,2,,82,110
5592,note_on,2,0,4,,,,,,,,,,5,,79,110
5614,note_on,22,0,3,,,,,,,,,,2,,82,0
5614,note_on,22,0,4,,,,,,,,,,5,,79,0
5616,note_on,2,0,3,,,,,,,,,,2,,84,110
5616,note_on,2,0,4,,,,,,,,,,5,,81,110
5638,note_on,22,0,4,,,,,,,,,,5,,81,0
5638,note_on,22,0,3,,,,,,,,,,2,,84,0
5640,note_on,2,0,3,,,,,,,,,,2,,82,110
5640,note_on,2,0,4,,,,,,,,,,5,,79,110
5662,note_on,22,0,3,,,,,,,,,,2,,82,0
5662,note_on,22,0,4,,,,,,,,,,5,,79,0
5664,note_on,2,0,4,,,,,,,,,,5,,77,110
5664,note_on,2,0,3,,,,,,,,,,2,,81,110
5710,note_on,142,0,6,,,,,,,,,,6,,53,0
5710,note_on,142,0,7,,,,,,,,,,7,,53,0
5710,note_on,142,0,5,,,,,,,,,,4,,69,0
5712,note_on,2,0,7,,,,,,,,,,7,,53,75
5712,note_on,2,0,5,,,,,,,,,,4,,69,60
5712,note_on,2,0,6,,,,,,,,,,6,,53,75
5758,note_on,94,0,4,,,,,,,,,,5,,77,0
5758,note_on,46,0,7,,,,,,,,,,7,,53,0
5758,note_on,46,0,6,,,,,,,,,,6,,53,0
5758,note_on,46,0,5,,,,,,,,,,4,,69,0
5758,note_on,94,0,3,,,,,,,,,,2,,81,0
5760,note_on,2,0,6,,,,,,,,,,6,,58,75
5760,note_on,2,0,7,,,,,,,,,,7,,58,75
5760,note_on,2,0,5,,,,,,,,,,4,,65,60
5806,note_on,46,0,7,,,,,,,,,,7,,58,0
5806,note_on,46,0,5,,,,,,,,,,4,,65,0
5806,note_on,46,0,6,,,,,,,,,,6,,58,0
5808,note_on,0,0,4,,,,,,,,,,5,,74,110
5808,note_on,2,0,5,,,,,,,,,,4,,74,60
5808,note_on,0,0,3,,,,,,,,,,2,,74,110
5808,control_change,50,0,3,,,,,,,,10,127,2,,,
5808,note_on,2,0,6,,,,,,,,,,6,,62,75
5808,note_on,2,0,7,,,,,,,,,,7,,62,75
5808,control_change,50,0,4,,,,,,,,10,0,5,,,
5854,note_on,46,0,5,,,,,,,,,,4,,74,0
5854,note_on,46,0,4,,,,,,,,,,5,,74,0
5854,note_on,46,0,7,,,,,,,,,,7,,62,0
5854,note_on,46,0,6,,,,,,,,,,6,,62,0
5854,note_on,46,0,3,,,,,,,,,,2,,74,0
5856,note_on,2,0,4,,,,,,,,,,5,,72,110
5856,note_on,2,0,7,,,,,,,,,,7,,60,75
5856,note_on,2,0,5,,,,,,,,,,4,,72,60
5856,note_on,2,0,6,,,,,,,,,,6,,60,75
5856,note_on,2,0,3,,,,,,,,,,2,,72,110
5902,note_on,46,0,5,,,,,,,,,,4,,72,0
5902,note_on,46,0,7,,,,,,,,,,7,,60,0
5902,note_on,46,0,3,,,,,,,,,,2,,72,0
5902,note_on,46,0,6,,,,,,,,,,6,,60,0
5902,note_on,46,0,4,,,,,,,,,,5,,72,0
5904,note_on,2,0,6,,,,,,,,,,6,,58,75
5904,note_on,2,0,5,,,,,,,,,,4,,70,60
5904,note_on,2,0,7,,,,,,,,,,7,,58,75
5904,note_on,2,0,4,,,,,,,,,,5,,70,110
5904,note_on,2,0,3,,,,,,,,,,2,,70,110
5950,note_on,46,0,7,,,,,,,,,,7,,58,0
5950,note_on,46,0,6,,,,,,,,,,6,,58,0
5950,note_on,46,0,3,,,,,,,,,,2,,70,0
5950,note_on,46,0,4,,,,,,,,,,5,,70,0
5950,note_on,46,0,5,,,,,,,,,,4,,70,0
5952,note_on,2,0,7,,,,,,,,,,7,,57,75
5952,note_on,2,0,5,,,,,,,,,,4,,69,60
5952,note_on,2,0,3,,,,,,,,,,2,,69,110
5952,note_on,2,0,4,,,,,,,,,,5,,69,110
5952,note_on,2,0,6,,,,,,,,,,6,,57,75
5998,note_on,46,0,4,,,,,,,,,,5,,69,0
5998,note_on,46,0,5,,,,,,,,,,4,,69,0
5998,note_on,46,0,7,,,,,,,,,,7,,57,0
5998,note_on,46,0,6,,,,,,,,,,6,,57,0
5998,note_on,46,0,3,,,,,,,,,,2,,69,0
6000,note_on,2,0,5,,,,,,,,,,4,,67,60
6000,note_on,2,0,6,,,,,,,,,,6,,55,75
6000,note_on,2,0,3,,,,,,,,,,2,,67,110
6000,note_on,2,0,4,,,,,,,,,,5,,67,110
6000,note_on,2,0,7,,,,,,,,,,7,,55,75
6046,note_on,46,0,3,,,,,,,,,,2,,67,0
6046,note_on,46,0,5,,,,,,,,,,4,,67,0
6046,note_on,46,0,7,,,,,,,,,,7,,55,0
6046,note_on,46,0,6,,,,,,,,,,6,,55,0
6046,note_on,46,0,4,,,,,,,,,,5,,67,0
6048,note_on,2,0,6,,,,,,,,,,6,,53,75
6048,note_on,2,0,3,,,,,,,,,,2,,65,110
6048,note_on,2,0,4,,,,,,,,,,5,,65,110
6048,note_on,2,0,7,,,,,,,,,,7,,53,75
6048,note_on,2,0,5,,,,,,,,,,4,,65,60
6094,note_on,46,0,5,,,,,,,,,,4,,65,0
6094,note_on,46,0,6,,,,,,,,,,6,,53,0
6094,note_on,46,0,4,,,,,,,,,,5,,65,0
6094,note_on,46,0,3,,,,,,,,,,2,,65,0
6094,note_on,46,0,7,,,,,,,,,,7,,53,0
6096,note_on,2,0,7,,,,,,,,,,7,,52,75
6096,note_on,2,0,6,,,,,,,,,,6,,52,75
6096,note_on,2,0,4,,,,,,,,,,5,,64,110
6096,note_on,2,0,3,,,,,,,,,,2,,64,110
6096,note_on,2,0,5,,,,,,,,,,4,,64,60
6142,note_on,46,0,6,,,,,,,,,,6,,52,0
6142,note_on,46,0,4,,,,,,,,,,5,,64,0
6142,note_on,46,0,3,,,,,,,,,,2,,64,0
6142,note_on,46,0,5,,,,,,,,,,4,,64,0
6142,note_on,46,0,7,,,,,,,,,,7,,52,0
6144,note_on,2,0,7,,,,,,,,,,7,,53,75
6144,note_on,2,0,4,,,,,,,,,,5,,65,110
6144,note_on,2,0,6,,,,,,,,,,6,,53,75
6144,note_on,2,0,5,,,,,,,,,,4,,65,60
6144,note_on,2,0,3,,,,,,,,,,2,,65,110
6238,note_on,94,0,3,,,,,,,,,,2,,65,0
6238,note_on,94,0,6,,,,,,,,,,6,,53,0
6238,note_on,94,0,4,,,,,,,,,,5,,65,0
6238,note_on,94,0,5,,,,,,,,,,4,,65,0
6238,note_on,94,0,7,,,,,,,,,,7,,53,0
6240,note_on,2,0,4,,,,,,,,,,5,,57,110
6240,note_on,2,0,7,,,,,,,,,,7,,45,75
6240,note_on,2,0,6,,,,,,,,,,6,,45,75
6240,note_on,2,0,3,,,,,,,,,,2,,57,110
6240,note_on,2,0,5,,,,,,,,,,4,,57,60
6334,note_on,94,0,4,,,,,,,,,,5,,57,0
6334,note_on,94,0,6,,,,,,,,,,6,,45,0
6334,note_on,94,0,5,,,,,,,,,,4,,57,0
6334,note_on,94,0,7,,,,,,,,,,7,,45,0
6334,note_on,94,0,3,,,,,,,,,,2,,57,0
6336,note_on,2,0,4,,,,,,,,,,5,,58,110
6336,note_on,2,0,6,,,,,,,,,,6,,46,75
6336,note_on,2,0,7,,,,,,,,,,7,,46,75
6336,note_on,2,0,3,,,,,,,,,,2,,58,110
6336,note_on,2,0,5,,,,,,,,,,4,,58,60
6430,note_on,94,0,6,,,,,,,,,,6,,46,0
6430,note_on,94,0,7,,,,,,,,,,7,,46,0
6430,note_on,94,0,3,,,,,,,,,,2,,58,0
6430,note_on,94,0,4,,,,,,,,,,5,,58,0
6430,note_on,94,0,5,,,,,,,,,,4,,58,0
6432,note_on,2,0,7,,,,,,,,,,7,,48,75
6432,note_on,2,0,6,,,,,,,,,,6,,48,75
6432,note_on,2,0,3,,,,,,,,,,2,,60,110
6432,note_on,2,0,5,,,,,,,,,,4,,60,60
6432,note_on,2,0,4,,,,,,,,,,5,,60,110
6526,note_on,94,0,6,,,,,,,,,,6,,48,0
6526,note_on,94,0,3,,,,,,,,,,2,,60,0
6526,note_on,94,0,5,,,,,,,,,,4,,60,0
6526,note_on,94,0,4,,,,,,,,,,5,,60,0
6526,note_on,94,0,7,,,,,,,,,,7,,48,0
6528,note_on,2,0,5,,,,,,,,,,4,,53,60
6528,note_on,2,0,4,,,,,,,,,,5,,65,110
6528,note_on,2,0,7,,,,,,,,,,7,,41,75
6528,note_on,2,0,6,,,,,,,,,,6,,41,75
6528,note_on,2,0,3,,,,,,,,,,2,,65,110
6622,note_on,94,0,5,,,,,,,,,,4,,53,0
6622,note_on,94,0,7,,,,,,,,,,7,,41,0
6622,note_on,94,0,6,,,,,,,,,,6,,41,0
6624,note_on,2,0,7,,,,,,,,,,7,,57,75
6624,note_on,2,0,6,,,,,,,,,,6,,57,75
6624,note_on,2,0,5,,,,,,,,,,4,,72,60
6688,note_on,160,0,3,,,,,,,,,,2,,65,0
6688,note_on,160,0,4,,,,,,,,,,5,,65,0
6718,note_on,94,0,7,,,,,,,,,,7,,57,0
6718,note_on,94,0,6,,,,,,,,,,6,,57,0
6718,note_on,94,0,5,,,,,,,,,,4,,72,0
6720,note_on,2,0,7,,,,,,,,,,7,,55,75
6720,note_on,2,0,5,,,,,,,,,,4,,70,60
6720,note_on,2,0,6,,,,,,,,,,6,,55,75
6814,note_on,94,0,6,,,,,,,,,,6,,55,0
6814,note_on,94,0,5,,,,,,,,,,4,,70,0
6814,note_on,94,0,7,,,,,,,,,,7,,55,0
6816,note_on,2,0,5,,,,,,,,,,4,,69,60
6816,note_on,2,0,6,,,,,,,,,,6,,53,75
6816,note_on,2,0,7,,,,,,,,,,7,,53,75
6816,note_on,128,0,4,,,,,,,,,,5,,81,110
6816,note_on,128,0,3,,,,,,,,,,2,,81,110
6862,note_on,46,0,3,,,,,,,,,,2,,81,0
6862,note_on,46,0,4,,,,,,,,,,5,,81,0
6864,note_on,2,0,3,,,,,,,,,,2,,79,110
6864,note_on,2,0,4,,,,,,,,,,5,,79,110
6910,note_on,46,0,3,,,,,,,,,,2,,79,0
6910,note_on,94,0,7,,,,,,,,,,7,,53,0
6910,note_on,94,0,5,,,,,,,,,,4,,69,0
6910,note_on,94,0,6,,,,,,,,,,6,,53,0
6910,note_on,46,0,4,,,,,,,,,,5,,79,0
6912,note_on,2,0,4,,,,,,,,,,5,,79,110
6912,note_on,2,0,3,,,,,,,,,,2,,79,110
7008,note_on,98,0,7,,,,,,,,,,7,,62,75
7008,note_on,98,0,5,,,,,,,,,,4,,69,60
7008,note_on,98,0,6,,,,,,,,,,6,,62,75
7054,note_on,46,0,7,,,,,,,,,,7,,62,0
7054,note_on,46,0,6,,,,,,,,,,6,,62,0
7056,note_on,2,0,7,,,,,,,,,,7,,60,75
7056,note_on,2,0,6,,,,,,,,,,6,,60,75
7072,note_on,160,0,3,,,,,,,,,,2,,79,0
7072,note_on,160,0,4,,,,,,,,,,5,,79,0
7102,note_on,94,0,5,,,,,,,,,,4,,69,0
7102,note_on,46,0,7,,,,,,,,,,7,,60,0
7102,note_on,46,0,6,,,,,,,,,,6,,60,0
7104,note_on,32,0,3,,,,,,,,,,2,,78,110
7104,note_on,2,0,5,,,,,,,,,,4,,69,60
7104,note_on,2,0,7,,,,,,,,,,7,,62,75
7104,note_on,2,0,6,,,,,,,,,,6,,62,75
7104,note_on,32,0,4,,,,,,,,,,5,,78,110
7198,note_on,94,0,4,,,,,,,,,,5,,78,0
7198,note_on,94,0,6,,,,,,,,,,6,,62,0
7198,note_on,94,0,5,,,,,,,,,,4,,69,0
7198,note_on,94,0,7,,,,,,,,,,7,,62,0
7198,note_on,94,0,3,,,,,,,,,,2,,78,0
7200,note_on,2,0,6,,,,,,,,,,6,,50,75
7200,note_on,2,0,7,,,,,,,,,,7,,50,75
7200,note_on,2,0,3,,,,,,,,,,2,,76,110
7200,note_on,2,0,4,,,,,,,,,,5,,76,110
7200,note_on,2,0,5,,,,,,,,,,4,,69,60
7246,note_on,46,0,3,,,,,,,,,,2,,76,0
7246,note_on,46,0,4,,,,,,,,,,5,,76,0
7248,note_on,2,0,3,,,,,,,,,,2,,74,110
7248,note_on,2,0,4,,,,,,,,,,5,,74,110
7294,note_on,46,0,3,,,,,,,,,,2,,74,0
7294,note_on,94,0,6,,,,,,,,,,6,,50,0
7294,note_on,94,0,5,,,,,,,,,,4,,69,0
7294,note_on,46,0,4,,,,,,,,,,5,,74,0
7294,note_on,94,0,7,,,,,,,,,,7,,50,0
7296,note_on,2,0,4,,,,,,,,,,5,,76,110
7296,note_on,2,0,3,,,,,,,,,,2,,76,110
7390,note_on,94,0,3,,,,,,,,,,2,,76,0
7390,note_on,94,0,4,,,,,,,,,,5,,76,0
7392,note_on,98,0,6,,,,,,,,,,6,,62,75
7392,note_on,98,0,7,,,,,,,,,,7,,62,75
7392,note_on,98,0,5,,,,,,,,,,4,,69,60
7392,note_on,2,0,3,,,,,,,,,,2,,78,110
7392,note_on,2,0,4,,,,,,,,,,5,,78,110
7486,note_on,94,0,5,,,,,,,,,,4,,69,0
7486,note_on,94,0,3,,,,,,,,,,2,,78,0
7486,note_on,94,0,6,,,,,,,,,,6,,62,0
7486,note_on,94,0,4,,,,,,,,,,5,,78,0
7486,note_on,94,0,7,,,,,,,,,,7,,62,0
7488,note_on,2,0,4,,,,,,,,,,5,,79,110
7488,note_on,2,0,7,,,,,,,,,,7,,55,75
7488,note_on,2,0,5,,,,,,,,,,4,,70,60
7488,note_on,2,0,3,,,,,,,,,,2,,79,110
7488,note_on,2,0,6,,,,,,,,,,6,,55,75
7582,note_on,94,0,5,,,,,,,,,,4,,70,0
7582,note_on,94,0,7,,,,,,,,,,7,,55,0
7582,note_on,94,0,4,,,,,,,,,,5,,79,0
7582,note_on,94,0,3,,,,,,,,,,2,,79,0
7582,note_on,94,0,6,,,,,,,,,,6,,55,0
7584,note_on,2,0,7,,,,,,,,,,7,,50,75
7584,note_on,2,0,3,,,,,,,,,,2,,81,110
7584,note_on,2,0,5,,,,,,,,,,4,,66,60
7584,note_on,2,0,4,,,,,,,,,,5,,81,110
7584,note_on,2,0,6,,,,,,,,,,6,,50,75
7678,note_on,94,0,5,,,,,,,,,,4,,66,0
7678,note_on,94,0,3,,,,,,,,,,2,,81,0
7678,note_on,94,0,4,,,,,,,,,,5,,81,0
7678,note_on,94,0,7,,,,,,,,,,7,,50,0
7678,note_on,94,0,6,,,,,,,,,,6,,50,0
7680,note_on,2,0,5,,,,,,,,,,4,,62,60
7680,note_on,2,0,3,,,,,,,,,,2,,82,110
7680,note_on,2,0,7,,,,,,,,,,7,,43,75
7680,note_on,2,0,6,,,,,,,,,,6,,43,75
7680,note_on,2,0,4,,,,,,,,,,5,,82,110
7774,note_on,94,0,6,,,,,,,,,,6,,43,0
7774,note_on,94,0,3,,,,,,,,,,2,,82,0
7774,note_on,94,0,4,,,,,,,,,,5,,82,0
7774,note_on,94,0,5,,,,,,,,,,4,,62,0
7774,note_on,94,0,7,,,,,,,,,,7,,43,0
7776,note_on,2,0,7,,,,,,,,,,7,,58,75
7776,note_on,2,0,5,,,,,,,,,,4,,74,60
7776,note_on,2,0,6,,,,,,,,,,6,,58,75
7776,note_on,2,0,3,,,,,,,,,,2,,79,110
7776,note_on,2,0,4,,,,,,,,,,5,,79,110
7870,note_on,94,0,5,,,,,,,,,,4,,74,0
7870,note_on,94,0,3,,,,,,,,,,2,,79,0
7870,note_on,94,0,4,,,,,,,,,,5,,79,0
7870,note_on,94,0,6,,,,,,,,,,6,,58,0
7870,note_on,94,0,7,,,,,,,,,,7,,58,0
7872,note_on,2,0,7,,,,,,,,,,7,,57,75
7872,note_on,2,0,5,,,,,,,,,,4,,72,60
7872,note_on,2,0,6,,,,,,,,,,6,,57,75
7966,note_on,94,0,6,,,,,,,,,,6,,57,0
7966,note_on,94,0,7,,,,,,,,,,7,,57,0
7966,note_on,94,0,5,,,,,,,,,,4,,72,0
7968,note_on,2,0,5,,,,,,,,,,4,,70,60
7968,note_on,98,0,3,,,,,,,,,,2,,79,110
7968,note_on,2,0,7,,,,,,,,,,7,,55,75
7968,note_on,98,0,4,,,,,,,,,,5,,79,110
7968,note_on,2,0,6,,,,,,,,,,6,,55,75
8014,note_on,46,0,3,,,,,,,,,,2,,79,0
8014,note_on,46,0,4,,,,,,,,,,5,,79,0
8016,note_on,2,0,4,,,,,,,,,,5,,77,110
8016,note_on,2,0,3,,,,,,,,,,2,,77,110
8062,note_on,94,0,6,,,,,,,,,,6,,55,0
8062,note_on,46,0,3,,,,,,,,,,2,,77,0
8062,note_on,94,0,7,,,,,,,,,,7,,55,0
8062,note_on,46,0,4,,,,,,,,,,5,,77,0
8062,note_on,94,0,5,,,,,,,,,,4,,70,0
8064,note_on,2,0,3,,,,,,,,,,2,,77,110
8064,note_on,2,0,4,,,,,,,,,,5,,77,110
8160,note_on,98,0,5,,,,,,,,,,4,,67,60
8160,note_on,98,0,7,,,,,,,,,,7,,60,75
8160,note_on,98,0,6,,,,,,,,,,6,,60,75
8206,note_on,46,0,7,,,,,,,,,,7,,60,0
8206,note_on,46,0,6,,,,,,,,,,6,,60,0
8208,note_on,2,0,6,,,,,,,,,,6,,58,75
8208,note_on,2,0,7,,,,,,,,,,7,,58,75
8224,note_on,160,0,3,,,,,,,,,,2,,77,0
8224,note_on,160,0,4,,,,,,,,,,5,,77,0
8254,note_on,46,0,7,,,,,,,,,,7,,58,0
8254,note_on,46,0,6,,,,,,,,,,6,,58,0
8254,note_on,94,0,5,,,,,,,,,,4,,67,0
8256,note_on,2,0,7,,,,,,,,,,7,,60,75
8256,note_on,32,0,3,,,,,,,,,,2,,76,110
8256,note_on,2,0,6,,,,,,,,,,6,,60,75
8256,note_on,32,0,4,,,,,,,,,,5,,76,110
8256,note_on,2,0,5,,,,,,,,,,4,,67,60
8350,note_on,94,0,7,,,,,,,,,,7,,60,0
8350,note_on,94,0,3,,,,,,,,,,2,,76,0
8350,note_on,94,0,4,,,,,,,,,,5,,76,0
8350,note_on,94,0,5,,,,,,,,,,4,,67,0
8350,note_on,94,0,6,,,,,,,,,,6,,60,0
8352,note_on,2,0,3,,,,,,,,,,2,,74,110
8352,note_on,2,0,5,,,,,,,,,,4,,67,60
8352,note_on,2,0,6,,,,,,,,,,6,,48,75
8352,note_on,2,0,7,,,,,,,,,,7,,48,75
8352,note_on,2,0,4,,,,,,,,,,5,,74,110
8398,note_on,46,0,3,,,,,,,,,,2,,74,0
8398,note_on,46,0,4,,,,,,,,,,5,,74,0
8400,note_on,2,0,3,,,,,,,,,,2,,72,110
8400,note_on,2,0,4,,,,,,,,,,5,,72,110
8446,note_on,94,0,6,,,,,,,,,,6,,48,0
8446,note_on,94,0,7,,,,,,,,,,7,,48,0
8446,note_on,94,0,5,,,,,,,,,,4,,67,0
8446,note_on,46,0,3,,,,,,,,,,2,,72,0
8446,note_on,46,0,4,,,,,,,,,,5,,72,0
8448,note_on,2,0,3,,,,,,,,,,2,,74,110
8448,note_on,2,0,4,,,,,,,,,,5,,74,110
8542,note_on,94,0,3,,,,,,,,,,2,,74,0
8542,note_on,94,0,4,,,,,,,,,,5,,74,0
8544,note_on,98,0,7,,,,,,,,,,7,,60,75
8544,note_on,2,0,3,,,,,,,,,,2,,76,110
8544,note_on,98,0,6,,,,,,,,,,6,,60,75
8544,note_on,98,0,5,,,,,,,,,,4,,67,60
8544,note_on,2,0,4,,,,,,,,,,5,,76,110
8638,note_on,94,0,4,,,,,,,,,,5,,76,0
8638,note_on,94,0,3,,,,,,,,,,2,,76,0
8638,note_on,94,0,6,,,,,,,,,,6,,60,0
8638,note_on,94,0,5,,,,,,,,,,4,,67,0
8638,note_on,94,0,7,,,,,,,,,,7,,60,0
8640,note_on,2,0,6,,,,,,,,,,6,,53,75
8640,note_on,2,0,5,,,,,,,,,,4,,69,60
8640,note_on,2,0,3,,,,,,,,,,2,,77,110
8640,note_on,2,0,7,,,,,,,,,,7,,53,75
8640,note_on,2,0,4,,,,,,,,,,5,,77,110
8734,note_on,94,0,3,,,,,,,,,,2,,77,0
8734,note_on,94,0,5,,,,,,,,,,4,,69,0
8734,note_on,94,0,7,,,,,,,,,,7,,53,0
8734,note_on,94,0,4,,,,,,,,,,5,,77,0
8734,note_on,94,0,6,,,,,,,,,,6,,53,0
8736,note_on,2,0,6,,,,,,,,,,6,,48,75
8736,note_on,2,0,5,,,,,,,,,,4,,64,60
8736,note_on,2,0,7,,,,,,,,,,7,,48,75
8736,note_on,2,0,3,,,,,,,,,,2,,79,110
8736,note_on,2,0,4,,,,,,,,,,5,,79,110
8830,note_on,94,0,3,,,,,,,,,,2,,79,0
8830,note_on,94,0,5,,,,,,,,,,4,,64,0
8830,note_on,94,0,7,,,,,,,,,,7,,48,0
8830,note_on,94,0,6,,,,,,,,,,6,,48,0
8830,note_on,94,0,4,,,,,,,,,,5,,79,0
8832,note_on,2,0,6,,,,,,,,,,6,,41,75
8832,note_on,2,0,3,,,,,,,,,,2,,81,110
8832,note_on,2,0,7,,,,,,,,,,7,,41,75
8832,note_on,2,0,5,,,,,,,,,,4,,60,60
8832,note_on,2,0,4,,,,,,,,,,5,,81,110
8926,note_on,94,0,7,,,,,,,,,,7,,41,0
8926,note_on,94,0,3,,,,,,,,,,2,,81,0
8926,note_on,94,0,5,,,,,,,,,,4,,60,0
8926,note_on,94,0,6,,,,,,,,,,6,,41,0
8926,note_on,94,0,4,,,,,,,,,,5,,81,0
8928,note_on,2,0,6,,,,,,,,,,6,,57,75
8928,note_on,2,0,5,,,,,,,,,,4,,72,60
8928,note_on,2,0,3,,,,,,,,,,2,,77,110
8928,note_on,2,0,7,,,,,,,,,,7,,57,75
8928,note_on,2,0,4,,,,,,,,,,5,,77,110
8974,note_on,46,0,7,,,,,,,,,,7,,57,0
8974,note_on,46,0,6,,,,,,,,,,6,,57,0
8974,note_on,46,0,5,,,,,,,,,,4,,72,0
8976,note_on,2,0,6,,,,,,,,,,6,,55,75
8976,note_on,2,0,5,,,,,,,,,,4,,70,60
8976,note_on,2,0,7,,,,,,,,,,7,,55,75
9022,note_on,94,0,3,,,,,,,,,,2,,77,0
9022,note_on,94,0,4,,,,,,,,,,5,,77,0
9022,note_on,46,0,7,,,,,,,,,,7,,55,0
9022,note_on,46,0,5,,,,,,,,,,4,,70,0
9022,note_on,46,0,6,,,,,,,,,,6,,55,0
9024,note_on,2,0,6,,,,,,,,,,6,,53,75
9024,note_on,2,0,5,,,,,,,,,,4,,69,60
9024,note_on,2,0,7,,,,,,,,,,7,,53,75
9118,note_on,94,0,6,,,,,,,,,,6,,53,0
9118,note_on,94,0,5,,,,,,,,,,4,,69,0
9118,note_on,94,0,7,,,,,,,,,,7,,53,0
