tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity,pitch
1739,note_on,,,,,29,0,4,,,,,3,,,81,0,
1740,note_on,,,,,1,0,4,,,,,3,,,82,127,
1740,note_on,,,,,1,0,5,,,,,4,,,79,127,
1798,note_on,,,,,118,0,13,,,,,13,,,60,0,
1798,note_on,,,,,118,0,12,,,,,12,,,60,0,
1798,note_on,,,,,118,0,9,,,,,8,,,60,0,
1798,note_on,,,,,118,0,15,,,,,15,,,60,0,
1800,note_on,,,,,2,0,12,,,,,12,,,48,127,
1800,note_on,,,,,2,0,15,,,,,15,,,48,127,
1800,note_on,,,,,2,0,9,,,,,8,,,48,127,
1800,note_on,,,,,2,0,13,,,,,13,,,48,127,
1858,note_on,,,,,118,0,5,,,,,4,,,79,0,
1858,note_on,,,,,118,0,4,,,,,3,,,82,0,
1860,note_on,,,,,2,0,4,,,,,3,,,79,127,
1860,note_on,,,,,2,0,5,,,,,4,,,76,127,
1918,note_on,,,,,118,0,9,,,,,8,,,48,0,
1918,note_on,,,,,118,0,12,,,,,12,,,48,0,
1918,note_on,,,,,118,0,15,,,,,15,,,48,0,
1918,note_on,,,,,58,0,5,,,,,4,,,76,0,
1918,note_on,,,,,118,0,13,,,,,13,,,48,0,
1918,note_on,,,,,58,0,4,,,,,3,,,79,0,
1920,note_on,,,,,2,0,9,,,,,8,,,53,127,
1920,note_on,,,,,2,0,15,,,,,15,,,53,127,
1920,note_on,,,,,240,0,11,,,,,11,,,64,0,
1920,note_on,,,,,0,0,11,,,,,11,,,67,0,
1920,note_on,,,,,0,0,11,,,,,11,,,65,127,
1920,note_on,,,,,1920,0,8,,,,,7,,,65,127,
1920,note_on,,,,,2,0,12,,,,,12,,,53,127,
1920,note_on,,,,,2,0,13,,,,,13,,,53,127,
1920,note_on,,,,,1920,0,7,,,,,6,,,65,127,
1920,note_on,,,,,2,0,5,,,,,4,,,77,127,
1920,note_on,,,,,2,0,4,,,,,3,,,81,127,
1920,note_on,,,,,1920,0,6,,,,,5,,,65,127,
1949,note_on,,,,,29,0,11,,,,,11,,,65,0,
1949,note_on,,,,,29,0,6,,,,,5,,,65,0,
1949,note_on,,,,,29,0,12,,,,,12,,,53,0,
1949,note_on,,,,,29,0,7,,,,,6,,,65,0,
1949,note_on,,,,,29,0,15,,,,,15,,,53,0,
1949,note_on,,,,,29,0,8,,,,,7,,,65,0,
1949,note_on,,,,,29,0,9,,,,,8,,,53,0,
1949,note_on,,,,,29,0,13,,,,,13,,,53,0,
1950,note_on,,,,,1,0,9,,,,,8,,,60,127,
1950,note_on,,,,,1,0,15,,,,,15,,,60,127,
1950,note_on,,,,,1,0,7,,,,,6,,,72,127,
1950,note_on,,,,,1,0,11,,,,,11,,,72,127,
1950,note_on,,,,,1,0,6,,,,,5,,,72,127,
1950,note_on,,,,,1,0,12,,,,,12,,,60,127,
1950,note_on,,,,,1,0,8,,,,,7,,,72,127,
1950,note_on,,,,,1,0,13,,,,,13,,,60,127,
1979,note_on,,,,,29,0,7,,,,,6,,,72,0,
1979,note_on,,,,,29,0,15,,,,,15,,,60,0,
1979,note_on,,,,,29,0,11,,,,,11,,,72,0,
1979,note_on,,,,,29,0,12,,,,,12,,,60,0,
1979,note_on,,,,,29,0,6,,,,,5,,,72,0,
1979,note_on,,,,,29,0,8,,,,,7,,,72,0,
1979,note_on,,,,,29,0,9,,,,,8,,,60,0,
1979,note_on,,,,,29,0,13,,,,,13,,,60,0,
1980,note_on,,,,,1,0,11,,,,,11,,,70,127,
1980,note_on,,,,,1,0,8,,,,,7,,,70,127,
1980,note_on,,,,,1,0,6,,,,,5,,,70,127,
1980,note_on,,,,,1,0,9,,,,,8,,,58,127,
1980,note_on,,,,,1,0,13,,,,,13,,,58,127,
1980,note_on,,,,,1,0,12,,,,,12,,,58,127,
1980,note_on,,,,,1,0,15,,,,,15,,,58,127,
1980,note_on,,,,,1,0,7,,,,,6,,,70,127,
2009,note_on,,,,,29,0,6,,,,,5,,,70,0,
2009,note_on,,,,,29,0,7,,,,,6,,,70,0,
2009,note_on,,,,,29,0,11,,,,,11,,,70,0,
2009,note_on,,,,,29,0,13,,,,,13,,,58,0,
2009,note_on,,,,,29,0,12,,,,,12,,,58,0,
2009,note_on,,,,,29,0,8,,,,,7,,,70,0,
2009,note_on,,,,,29,0,15,,,,,15,,,58,0,
2009,note_on,,,,,29,0,9,,,,,8,,,58,0,
2010,note_on,,,,,1,0,11,,,,,11,,,72,127,
2010,note_on,,,,,1,0,8,,,,,7,,,72,127,
2010,note_on,,,,,1,0,9,,,,,8,,,60,127,
2010,note_on,,,,,1,0,6,,,,,5,,,72,127,
2010,note_on,,,,,1,0,15,,,,,15,,,60,127,
2010,note_on,,,,,1,0,12,,,,,12,,,60,127,
2010,note_on,,,,,1,0,13,,,,,13,,,60,127,
2010,note_on,,,,,1,0,7,,,,,6,,,72,127,
2038,note_on,,,,,118,0,4,,,,,3,,,81,0,
2038,note_on,,,,,118,0,5,,,,,4,,,77,0,
2039,note_on,,,,,29,0,6,,,,,5,,,72,0,
2039,note_on,,,,,29,0,12,,,,,12,,,60,0,
2039,note_on,,,,,29,0,9,,,,,8,,,60,0,
2039,note_on,,,,,29,0,11,,,,,11,,,72,0,
2039,note_on,,,,,29,0,8,,,,,7,,,72,0,
2039,note_on,,,,,29,0,15,,,,,15,,,60,0,
2039,note_on,,,,,29,0,13,,,,,13,,,60,0,
2039,note_on,,,,,29,0,7,,,,,6,,,72,0,
2040,note_on,,,,,1,0,12,,,,,12,,,57,127,
2040,note_on,,,,,1,0,7,,,,,6,,,69,127,
2040,note_on,,,,,1,0,11,,,,,11,,,69,127,
2040,note_on,,,,,1,0,6,,,,,5,,,69,127,
2040,note_on,,,,,1,0,8,,,,,7,,,69,127,
2040,note_on,,,,,1,0,13,,,,,13,,,57,127,
2040,note_on,,,,,1,0,9,,,,,8,,,57,127,
2040,note_on,,,,,1,0,15,,,,,15,,,57,127,
2069,note_on,,,,,29,0,6,,,,,5,,,69,0,
2069,note_on,,,,,29,0,12,,,,,12,,,57,0,
2069,note_on,,,,,29,0,11,,,,,11,,,69,0,
2069,note_on,,,,,29,0,15,,,,,15,,,57,0,
2069,note_on,,,,,29,0,8,,,,,7,,,69,0,
2069,note_on,,,,,29,0,7,,,,,6,,,69,0,
2069,note_on,,,,,29,0,13,,,,,13,,,57,0,
2069,note_on,,,,,29,0,9,,,,,8,,,57,0,
2070,note_on,,,,,1,0,15,,,,,15,,,60,127,
2070,note_on,,,,,1,0,12,,,,,12,,,60,127,
2070,note_on,,,,,1,0,7,,,,,6,,,72,127,
2070,note_on,,,,,1,0,6,,,,,5,,,72,127,
2070,note_on,,,,,1,0,11,,,,,11,,,72,127,
2070,note_on,,,,,1,0,8,,,,,7,,,72,127,
2070,note_on,,,,,1,0,13,,,,,13,,,60,127,
2070,note_on,,,,,1,0,9,,,,,8,,,60,127,
2099,note_on,,,,,29,0,7,,,,,6,,,72,0,
2099,note_on,,,,,29,0,13,,,,,13,,,60,0,
2099,note_on,,,,,29,0,15,,,,,15,,,60,0,
2099,note_on,,,,,29,0,11,,,,,11,,,72,0,
2099,note_on,,,,,29,0,12,,,,,12,,,60,0,
2099,note_on,,,,,29,0,9,,,,,8,,,60,0,
2099,note_on,,,,,29,0,6,,,,,5,,,72,0,
2099,note_on,,,,,29,0,8,,,,,7,,,72,0,
2100,note_on,,,,,1,0,9,,,,,8,,,55,127,
2100,note_on,,,,,1,0,12,,,,,12,,,55,127,
2100,note_on,,,,,1,0,11,,,,,11,,,67,127,
2100,note_on,,,,,1,0,7,,,,,6,,,67,127,
2100,note_on,,,,,1,0,6,,,,,5,,,67,127,
2100,note_on,,,,,1,0,8,,,,,7,,,67,127,
2100,note_on,,,,,1,0,15,,,,,15,,,55,127,
2100,note_on,,,,,1,0,13,,,,,13,,,55,127,
2129,note_on,,,,,29,0,12,,,,,12,,,55,0,
2129,note_on,,,,,29,0,13,,,,,13,,,55,0,
2129,note_on,,,,,29,0,6,,,,,5,,,67,0,
2129,note_on,,,,,29,0,7,,,,,6,,,67,0,
2129,note_on,,,,,29,0,8,,,,,7,,,67,0,
2129,note_on,,,,,29,0,11,,,,,11,,,67,0,
2129,note_on,,,,,29,0,9,,,,,8,,,55,0,
2129,note_on,,,,,29,0,15,,,,,15,,,55,0,
2130,note_on,,,,,1,0,11,,,,,11,,,72,127,
2130,note_on,,,,,1,0,8,,,,,7,,,72,127,
2130,note_on,,,,,1,0,6,,,,,5,,,72,127,
2130,note_on,,,,,1,0,13,,,,,13,,,60,127,
2130,note_on,,,,,1,0,12,,,,,12,,,60,127,
2130,note_on,,,,,1,0,15,,,,,15,,,60,127,
2130,note_on,,,,,1,0,9,,,,,8,,,60,127,
2130,note_on,,,,,1,0,7,,,,,6,,,72,127,
2159,note_on,,,,,29,0,15,,,,,15,,,60,0,
2159,note_on,,,,,29,0,13,,,,,13,,,60,0,
2159,note_on,,,,,29,0,11,,,,,11,,,72,0,
2159,note_on,,,,,29,0,6,,,,,5,,,72,0,
2159,note_on,,,,,29,0,7,,,,,6,,,72,0,
2159,note_on,,,,,29,0,8,,,,,7,,,72,0,
2159,note_on,,,,,29,0,9,,,,,8,,,60,0,
2159,note_on,,,,,29,0,12,,,,,12,,,60,0,
2160,note_on,,,,,1,0,9,,,,,8,,,53,127,
2160,note_on,,,,,1,0,6,,,,,5,,,65,127,
2160,note_on,,,,,1,0,7,,,,,6,,,65,127,
2160,note_on,,,,,1,0,8,,,,,7,,,65,127,
2160,note_on,,,,,1,0,11,,,,,11,,,65,127,
2160,note_on,,,,,1,0,13,,,,,13,,,53,127,
2160,note_on,,,,,1,0,12,,,,,12,,,53,127,
2160,note_on,,,,,1,0,15,,,,,15,,,53,127,
2189,note_on,,,,,29,0,15,,,,,15,,,53,0,
2189,note_on,,,,,29,0,6,,,,,5,,,65,0,
2189,note_on,,,,,29,0,9,,,,,8,,,53,0,
2189,note_on,,,,,29,0,7,,,,,6,,,65,0,
2189,note_on,,,,,29,0,8,,,,,7,,,65,0,
2189,note_on,,,,,29,0,12,,,,,12,,,53,0,
2189,note_on,,,,,29,0,11,,,,,11,,,65,0,
2189,note_on,,,,,29,0,13,,,,,13,,,53,0,
2190,note_on,,,,,1,0,6,,,,,5,,,69,127,
2190,note_on,,,,,1,0,7,,,,,6,,,69,127,
2190,note_on,,,,,1,0,11,,,,,11,,,69,127,
2190,note_on,,,,,1,0,15,,,,,15,,,57,127,
2190,note_on,,,,,1,0,8,,,,,7,,,69,127,
2190,note_on,,,,,1,0,12,,,,,12,,,57,127,
2190,note_on,,,,,1,0,9,,,,,8,,,57,127,
2190,note_on,,,,,1,0,13,,,,,13,,,57,127,
2219,note_on,,,,,29,0,6,,,,,5,,,69,0,
2219,note_on,,,,,29,0,7,,,,,6,,,69,0,
2219,note_on,,,,,29,0,8,,,,,7,,,69,0,
2219,note_on,,,,,29,0,9,,,,,8,,,57,0,
2219,note_on,,,,,29,0,11,,,,,11,,,69,0,
2219,note_on,,,,,29,0,12,,,,,12,,,57,0,
2219,note_on,,,,,29,0,13,,,,,13,,,57,0,
2219,note_on,,,,,29,0,15,,,,,15,,,57,0,
2220,note_on,,,,,1,0,13,,,,,13,,,55,127,
2220,note_on,,,,,1,0,9,,,,,8,,,55,127,
2220,note_on,,,,,1,0,11,,,,,11,,,67,127,
2220,note_on,,,,,1,0,7,,,,,6,,,67,127,
2220,note_on,,,,,1,0,12,,,,,12,,,55,127,
2220,note_on,,,,,1,0,6,,,,,5,,,67,127,
2220,note_on,,,,,1,0,15,,,,,15,,,55,127,
2220,note_on,,,,,1,0,8,,,,,7,,,67,127,
2249,note_on,,,,,29,0,9,,,,,8,,,55,0,
2249,note_on,,,,,29,0,15,,,,,15,,,55,0,
2249,note_on,,,,,29,0,11,,,,,11,,,67,0,
2249,note_on,,,,,29,0,7,,,,,6,,,67,0,
2249,note_on,,,,,29,0,8,,,,,7,,,67,0,
2249,note_on,,,,,29,0,6,,,,,5,,,67,0,
2249,note_on,,,,,29,0,12,,,,,12,,,55,0,
2249,note_on,,,,,29,0,13,,,,,13,,,55,0,
2250,note_on,,,,,1,0,12,,,,,12,,,57,127,
2250,note_on,,,,,1,0,7,,,,,6,,,69,127,
2250,note_on,,,,,1,0,15,,,,,15,,,57,127,
2250,note_on,,,,,1,0,13,,,,,13,,,57,127,
2250,note_on,,,,,1,0,8,,,,,7,,,69,127,
2250,note_on,,,,,1,0,9,,,,,8,,,57,127,
2250,note_on,,,,,1,0,6,,,,,5,,,69,127,
2250,note_on,,,,,1,0,11,,,,,11,,,69,127,
2279,note_on,,,,,29,0,13,,,,,13,,,57,0,
2279,note_on,,,,,29,0,15,,,,,15,,,57,0,
2279,note_on,,,,,29,0,9,,,,,8,,,57,0,
2279,note_on,,,,,29,0,7,,,,,6,,,69,0,
2279,note_on,,,,,29,0,8,,,,,7,,,69,0,
2279,note_on,,,,,29,0,6,,,,,5,,,69,0,
2279,note_on,,,,,29,0,11,,,,,11,,,69,0,
2279,note_on,,,,,29,0,12,,,,,12,,,57,0,
2280,note_on,,,,,1,0,6,,,,,5,,,65,127,
2280,note_on,,,,,1,0,15,,,,,15,,,53,127,
2280,note_on,,,,,1,0,7,,,,,6,,,65,127,
2280,note_on,,,,,1,0,8,,,,,7,,,65,127,
2280,note_on,,,,,1,0,11,,,,,11,,,65,127,
2280,note_on,,,,,1,0,12,,,,,12,,,53,127,
2280,note_on,,,,,1,0,13,,,,,13,,,53,127,
2280,note_on,,,,,1,0,9,,,,,8,,,53,127,
2309,note_on,,,,,29,0,13,,,,,13,,,53,0,
2309,note_on,,,,,29,0,6,,,,,5,,,65,0,
2309,note_on,,,,,29,0,9,,,,,8,,,53,0,
2309,note_on,,,,,29,0,8,,,,,7,,,65,0,
2309,note_on,,,,,29,0,12,,,,,12,,,53,0,
2309,note_on,,,,,29,0,15,,,,,15,,,53,0,
2309,note_on,,,,,29,0,7,,,,,6,,,65,0,
2309,note_on,,,,,29,0,11,,,,,11,,,65,0,
2310,note_on,,,,,1,0,6,,,,,5,,,69,127,
2310,note_on,,,,,1,0,9,,,,,8,,,57,127,
2310,note_on,,,,,1,0,8,,,,,7,,,69,127,
2310,note_on,,,,,1,0,15,,,,,15,,,57,127,
2310,note_on,,,,,1,0,12,,,,,12,,,57,127,
2310,note_on,,,,,1,0,7,,,,,6,,,69,127,
2310,note_on,,,,,1,0,13,,,,,13,,,57,127,
2310,note_on,,,,,1,0,11,,,,,11,,,69,127,
2339,note_on,,,,,29,0,9,,,,,8,,,57,0,
2339,note_on,,,,,29,0,15,,,,,15,,,57,0,
2339,note_on,,,,,29,0,8,,,,,7,,,69,0,
2339,note_on,,,,,29,0,12,,,,,12,,,57,0,
2339,note_on,,,,,29,0,7,,,,,6,,,69,0,
2339,note_on,,,,,29,0,6,,,,,5,,,69,0,
2339,note_on,,,,,29,0,13,,,,,13,,,57,0,
2339,note_on,,,,,29,0,11,,,,,11,,,69,0,
2340,note_on,,,,,1,0,9,,,,,8,,,52,127,
2340,note_on,,,,,1,0,7,,,,,6,,,64,127,
2340,note_on,,,,,1,0,15,,,,,15,,,52,127,
2340,note_on,,,,,1,0,11,,,,,11,,,64,127,
2340,note_on,,,,,1,0,13,,,,,13,,,52,127,
2340,note_on,,,,,1,0,12,,,,,12,,,52,127,
2340,note_on,,,,,1,0,6,,,,,5,,,64,127,
2340,note_on,,,,,1,0,8,,,,,7,,,64,127,
2369,note_on,,,,,29,0,8,,,,,7,,,64,0,
2369,note_on,,,,,29,0,15,,,,,15,,,52,0,
2369,note_on,,,,,29,0,11,,,,,11,,,64,0,
2369,note_on,,,,,29,0,13,,,,,13,,,52,0,
2369,note_on,,,,,29,0,9,,,,,8,,,52,0,
2369,note_on,,,,,29,0,12,,,,,12,,,52,0,
2369,note_on,,,,,29,0,7,,,,,6,,,64,0,
2369,note_on,,,,,29,0,6,,,,,5,,,64,0,
2370,note_on,,,,,1,0,7,,,,,6,,,69,127,
2370,note_on,,,,,1,0,6,,,,,5,,,69,127,
2370,note_on,,,,,1,0,15,,,,,15,,,57,127,
2370,note_on,,,,,1,0,13,,,,,13,,,57,127,
2370,note_on,,,,,1,0,12,,,,,12,,,57,127,
2370,note_on,,,,,1,0,11,,,,,11,,,69,127,
2370,note_on,,,,,1,0,8,,,,,7,,,69,127,
2370,note_on,,,,,1,0,9,,,,,8,,,57,127,
2399,note_on,,,,,29,0,9,,,,,8,,,57,0,
2399,note_on,,,,,29,0,15,,,,,15,,,57,0,
2399,note_on,,,,,29,0,13,,,,,13,,,57,0,
2399,note_on,,,,,29,0,12,,,,,12,,,57,0,
2399,note_on,,,,,29,0,11,,,,,11,,,69,0,
2399,note_on,,,,,29,0,8,,,,,7,,,69,0,
2399,note_on,,,,,29,0,7,,,,,6,,,69,0,
2399,note_on,,,,,29,0,6,,,,,5,,,69,0,
2400,note_on,,,,,1,0,6,,,,,5,,,62,127,
2400,note_on,,,,,1,0,8,,,,,7,,,62,127,
2400,note_on,,,,,1,0,7,,,,,6,,,62,127,
2400,note_on,,,,,1,0,13,,,,,13,,,50,127,
2400,note_on,,,,,1,0,11,,,,,11,,,62,127,
2400,note_on,,,,,1,0,15,,,,,15,,,50,127,
2400,note_on,,,,,1,0,12,,,,,12,,,50,127,
2400,note_on,,,,,1,0,9,,,,,8,,,50,127,
2429,note_on,,,,,29,0,9,,,,,8,,,50,0,
2429,note_on,,,,,29,0,13,,,,,13,,,50,0,
2429,note_on,,,,,29,0,8,,,,,7,,,62,0,
2429,note_on,,,,,29,0,6,,,,,5,,,62,0,
2429,note_on,,,,,29,0,15,,,,,15,,,50,0,
2429,note_on,,,,,29,0,12,,,,,12,,,50,0,
2429,note_on,,,,,29,0,7,,,,,6,,,62,0,
2429,note_on,,,,,29,0,11,,,,,11,,,62,0,
2430,note_on,,,,,1,0,12,,,,,12,,,62,127,
2430,note_on,,,,,1,0,11,,,,,11,,,74,127,
2430,note_on,,,,,1,0,7,,,,,6,,,74,127,
2430,note_on,,,,,1,0,8,,,,,7,,,74,127,
2430,note_on,,,,,1,0,13,,,,,13,,,62,127,
2430,note_on,,,,,1,0,15,,,,,15,,,62,127,
2430,note_on,,,,,1,0,9,,,,,8,,,62,127,
2430,note_on,,,,,1,0,6,,,,,5,,,74,127,
2459,note_on,,,,,29,0,13,,,,,13,,,62,0,
2459,note_on,,,,,29,0,8,,,,,7,,,74,0,
2459,note_on,,,,,29,0,15,,,,,15,,,62,0,
2459,note_on,,,,,29,0,11,,,,,11,,,74,0,
2459,note_on,,,,,29,0,12,,,,,12,,,62,0,
2459,note_on,,,,,29,0,7,,,,,6,,,74,0,
2459,note_on,,,,,29,0,9,,,,,8,,,62,0,
2459,note_on,,,,,29,0,6,,,,,5,,,74,0,
2460,note_on,,,,,1,0,6,,,,,5,,,72,127,
2460,note_on,,,,,1,0,8,,,,,7,,,72,127,
2460,note_on,,,,,1,0,13,,,,,13,,,60,127,
2460,note_on,,,,,1,0,11,,,,,11,,,72,127,
2460,note_on,,,,,1,0,12,,,,,12,,,60,127,
2460,note_on,,,,,1,0,15,,,,,15,,,60,127,
2460,note_on,,,,,1,0,7,,,,,6,,,72,127,
2460,note_on,,,,,1,0,9,,,,,8,,,60,127,
2489,note_on,,,,,29,0,11,,,,,11,,,72,0,
2489,note_on,,,,,29,0,15,,,,,15,,,60,0,
2489,note_on,,,,,29,0,13,,,,,13,,,60,0,
2489,note_on,,,,,29,0,8,,,,,7,,,72,0,
2489,note_on,,,,,29,0,7,,,,,6,,,72,0,
2489,note_on,,,,,29,0,9,,,,,8,,,60,0,
2489,note_on,,,,,29,0,12,,,,,12,,,60,0,
2489,note_on,,,,,29,0,6,,,,,5,,,72,0,
2490,note_on,,,,,1,0,6,,,,,5,,,74,127,
2490,note_on,,,,,1,0,9,,,,,8,,,62,127,
2490,note_on,,,,,1,0,13,,,,,13,,,62,127,
2490,note_on,,,,,1,0,12,,,,,12,,,62,127,
2490,note_on,,,,,1,0,8,,,,,7,,,74,127,
2490,note_on,,,,,1,0,15,,,,,15,,,62,127,
2490,note_on,,,,,1,0,7,,,,,6,,,74,127,
2490,note_on,,,,,1,0,11,,,,,11,,,74,127,
2519,note_on,,,,,29,0,9,,,,,8,,,62,0,
2519,note_on,,,,,29,0,12,,,,,12,,,62,0,
2519,note_on,,,,,29,0,8,,,,,7,,,74,0,
2519,note_on,,,,,29,0,6,,,,,5,,,74,0,
2519,note_on,,,,,29,0,13,,,,,13,,,62,0,
2519,note_on,,,,,29,0,7,,,,,6,,,74,0,
2519,note_on,,,,,29,0,11,,,,,11,,,74,0,
2519,note_on,,,,,29,0,15,,,,,15,,,62,0,
2520,note_on,,,,,1,0,6,,,,,5,,,70,127,
2520,note_on,,,,,1,0,13,,,,,13,,,58,127,
2520,note_on,,,,,1,0,9,,,,,8,,,58,127,
2520,note_on,,,,,1,0,15,,,,,15,,,58,127,
2520,note_on,,,,,1,0,8,,,,,7,,,70,127,
2520,note_on,,,,,1,0,7,,,,,6,,,70,127,
2520,note_on,,,,,1,0,12,,,,,12,,,58,127,
2520,note_on,,,,,1,0,11,,,,,11,,,70,127,
2549,note_on,,,,,29,0,13,,,,,13,,,58,0,
2549,note_on,,,,,29,0,8,,,,,7,,,70,0,
2549,note_on,,,,,29,0,12,,,,,12,,,58,0,
2549,note_on,,,,,29,0,6,,,,,5,,,70,0,
2549,note_on,,,,,29,0,9,,,,,8,,,58,0,
2549,note_on,,,,,29,0,15,,,,,15,,,58,0,
2549,note_on,,,,,29,0,7,,,,,6,,,70,0,
2549,note_on,,,,,29,0,11,,,,,11,,,70,0,
2550,note_on,,,,,1,0,8,,,,,7,,,74,127,
2550,note_on,,,,,1,0,12,,,,,12,,,62,127,
2550,note_on,,,,,1,0,11,,,,,11,,,74,127,
2550,note_on,,,,,1,0,6,,,,,5,,,74,127,
2550,note_on,,,,,1,0,9,,,,,8,,,62,127,
2550,note_on,,,,,1,0,15,,,,,15,,,62,127,
2550,note_on,,,,,1,0,7,,,,,6,,,74,127,
2550,note_on,,,,,1,0,13,,,,,13,,,62,127,
2579,note_on,,,,,29,0,11,,,,,11,,,74,0,
2579,note_on,,,,,29,0,6,,,,,5,,,74,0,
2579,note_on,,,,,29,0,9,,,,,8,,,62,0,
2579,note_on,,,,,29,0,7,,,,,6,,,74,0,
2579,note_on,,,,,29,0,12,,,,,12,,,62,0,
2579,note_on,,,,,29,0,8,,,,,7,,,74,0,
2579,note_on,,,,,29,0,15,,,,,15,,,62,0,
2579,note_on,,,,,29,0,13,,,,,13,,,62,0,
2580,note_on,,,,,1,0,11,,,,,11,,,69,127,
2580,note_on,,,,,1,0,9,,,,,8,,,57,127,
2580,note_on,,,,,1,0,7,,,,,6,,,69,127,
2580,note_on,,,,,1,0,12,,,,,12,,,57,127,
2580,note_on,,,,,1,0,8,,,,,7,,,69,127,
2580,note_on,,,,,1,0,6,,,,,5,,,69,127,
2580,note_on,,,,,1,0,15,,,,,15,,,57,127,
2580,note_on,,,,,1,0,13,,,,,13,,,57,127,
2609,note_on,,,,,29,0,13,,,,,13,,,57,0,
2609,note_on,,,,,29,0,12,,,,,12,,,57,0,
2609,note_on,,,,,29,0,15,,,,,15,,,57,0,
2609,note_on,,,,,29,0,9,,,,,8,,,57,0,
2609,note_on,,,,,29,0,7,,,,,6,,,69,0,
2609,note_on,,,,,29,0,6,,,,,5,,,69,0,
2609,note_on,,,,,29,0,11,,,,,11,,,69,0,
2609,note_on,,,,,29,0,8,,,,,7,,,69,0,
2610,note_on,,,,,1,0,13,,,,,13,,,62,127,
2610,note_on,,,,,1,0,9,,,,,8,,,62,127,
2610,note_on,,,,,1,0,8,,,,,7,,,74,127,
2610,note_on,,,,,1,0,11,,,,,11,,,74,127,
2610,note_on,,,,,1,0,6,,,,,5,,,74,127,
2610,note_on,,,,,1,0,12,,,,,12,,,62,127,
2610,note_on,,,,,1,0,15,,,,,15,,,62,127,
2610,note_on,,,,,1,0,7,,,,,6,,,74,127,
2639,note_on,,,,,29,0,11,,,,,11,,,74,0,
2639,note_on,,,,,29,0,15,,,,,15,,,62,0,
2639,note_on,,,,,29,0,6,,,,,5,,,74,0,
2639,note_on,,,,,29,0,13,,,,,13,,,62,0,
2639,note_on,,,,,29,0,7,,,,,6,,,74,0,
2639,note_on,,,,,29,0,12,,,,,12,,,62,0,
2639,note_on,,,,,29,0,8,,,,,7,,,74,0,
2639,note_on,,,,,29,0,9,,,,,8,,,62,0,
2640,note_on,,,,,1,0,9,,,,,8,,,55,127,
2640,note_on,,,,,1,0,11,,,,,11,,,67,127,
2640,note_on,,,,,1,0,13,,,,,13,,,55,127,
2640,note_on,,,,,1,0,12,,,,,12,,,55,127,
2640,note_on,,,,,1,0,15,,,,,15,,,55,127,
2640,note_on,,,,,1,0,7,,,,,6,,,67,127,
2640,note_on,,,,,1,0,6,,,,,5,,,67,127,
2640,note_on,,,,,1,0,8,,,,,7,,,67,127,
2669,note_on,,,,,29,0,8,,,,,7,,,67,0,
2669,note_on,,,,,29,0,13,,,,,13,,,55,0,
2669,note_on,,,,,29,0,12,,,,,12,,,55,0,
2669,note_on,,,,,29,0,6,,,,,5,,,67,0,
2669,note_on,,,,,29,0,15,,,,,15,,,55,0,
2669,note_on,,,,,29,0,9,,,,,8,,,55,0,
2669,note_on,,,,,29,0,7,,,,,6,,,67,0,
2669,note_on,,,,,29,0,11,,,,,11,,,67,0,
2670,note_on,,,,,1,0,13,,,,,13,,,58,127,
2670,note_on,,,,,1,0,15,,,,,15,,,58,127,
2670,note_on,,,,,1,0,7,,,,,6,,,70,127,
2670,note_on,,,,,1,0,12,,,,,12,,,58,127,
2670,note_on,,,,,1,0,8,,,,,7,,,70,127,
2670,note_on,,,,,1,0,6,,,,,5,,,70,127,
2670,note_on,,,,,1,0,9,,,,,8,,,58,127,
2670,note_on,,,,,1,0,11,,,,,11,,,70,127,
2699,note_on,,,,,29,0,7,,,,,6,,,70,0,
2699,note_on,,,,,29,0,11,,,,,11,,,70,0,
2699,note_on,,,,,29,0,6,,,,,5,,,70,0,
2699,note_on,,,,,29,0,15,,,,,15,,,58,0,
2699,note_on,,,,,29,0,13,,,,,13,,,58,0,
2699,note_on,,,,,29,0,9,,,,,8,,,58,0,
2699,note_on,,,,,29,0,12,,,,,12,,,58,0,
2699,note_on,,,,,29,0,8,,,,,7,,,70,0,
2700,note_on,,,,,1,0,13,,,,,13,,,57,127,
2700,note_on,,,,,1,0,8,,,,,7,,,69,127,
2700,note_on,,,,,1,0,9,,,,,8,,,57,127,
2700,note_on,,,,,1,0,12,,,,,12,,,57,127,
2700,note_on,,,,,1,0,6,,,,,5,,,69,127,
2700,note_on,,,,,1,0,15,,,,,15,,,57,127,
2700,note_on,,,,,1,0,11,,,,,11,,,69,127,
2700,note_on,,,,,1,0,7,,,,,6,,,69,127,
2729,note_on,,,,,29,0,7,,,,,6,,,69,0,
2729,note_on,,,,,29,0,15,,,,,15,,,57,0,
2729,note_on,,,,,29,0,9,,,,,8,,,57,0,
2729,note_on,,,,,29,0,13,,,,,13,,,57,0,
2729,note_on,,,,,29,0,6,,,,,5,,,69,0,
2729,note_on,,,,,29,0,8,,,,,7,,,69,0,
2729,note_on,,,,,29,0,12,,,,,12,,,57,0,
2729,note_on,,,,,29,0,11,,,,,11,,,69,0,
2730,note_on,,,,,1,0,13,,,,,13,,,58,127,
2730,note_on,,,,,1,0,15,,,,,15,,,58,127,
2730,note_on,,,,,1,0,7,,,,,6,,,70,127,
2730,note_on,,,,,1,0,12,,,,,12,,,58,127,
2730,note_on,,,,,1,0,11,,,,,11,,,70,127,
