tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity,key
11520,note_on,,,,,128,0,13,,,,,6,,64,100,
11520,note_on,,,,,128,0,9,,,,,2,,69,100,
11520,note_on,,,,,128,0,14,,,,,6,,57,100,
11520,note_on,,,,,128,0,11,,,,,4,,57,100,
11776,note_off,,,,,256,0,14,,,,,6,,57,100,
11776,note_off,,,,,256,0,11,,,,,4,,57,100,
11776,note_off,,,,,256,0,9,,,,,2,,69,100,
11776,note_off,,,,,256,0,10,,,,,3,,69,100,
11776,note_off,,,,,256,0,12,,,,,5,,45,100,
11776,note_off,,,,,256,0,13,,,,,6,,64,100,
11776,note_off,,,,,0,0,13,,,,,6,,72,100,
11904,note_on,,,,,128,0,10,,,,,3,,60,100,
11904,note_on,,,,,128,0,11,,,,,4,,48,100,
11904,note_on,,,,,128,0,14,,,,,6,,48,100,
11904,note_on,,,,,128,0,9,,,,,2,,60,100,
11904,note_on,,,,,128,0,12,,,,,5,,36,100,
11904,note_on,,,,,128,0,13,,,,,6,,57,100,
11904,note_on,,,,,0,0,13,,,,,6,,64,100,
12160,note_off,,,,,256,0,10,,,,,3,,60,100,
12160,note_off,,,,,0,0,13,,,,,6,,64,100,
12160,note_off,,,,,256,0,9,,,,,2,,60,100,
12160,note_off,,,,,256,0,11,,,,,4,,48,100,
12160,note_off,,,,,256,0,12,,,,,5,,36,100,
12160,note_off,,,,,256,0,14,,,,,6,,48,100,
12160,note_off,,,,,256,0,13,,,,,6,,57,100,
12288,note_on,,,,,128,0,13,,,,,6,,57,100,
12288,note_on,,,,,0,0,13,,,,,6,,64,100,
12288,note_on,,,,,128,0,9,,,,,2,,60,100,
12288,note_on,,,,,128,0,11,,,,,4,,48,100,
12288,note_on,,,,,128,0,12,,,,,5,,36,100,
12288,note_on,,,,,128,0,14,,,,,6,,48,100,
12288,note_on,,,,,128,0,10,,,,,3,,60,100,
12544,note_off,,,,,256,0,12,,,,,5,,36,100,
12544,note_off,,,,,256,0,9,,,,,2,,60,100,
12544,note_off,,,,,256,0,13,,,,,6,,57,100,
12544,note_off,,,,,256,0,14,,,,,6,,48,100,
12544,note_off,,,,,256,0,11,,,,,4,,48,100,
12544,note_off,,,,,256,0,10,,,,,3,,60,100,
12544,note_off,,,,,0,0,13,,,,,6,,64,100,
12672,note_on,,,,,128,0,9,,,,,2,,62,100,
12672,note_on,,,,,128,0,12,,,,,5,,38,100,
12672,note_on,,,,,128,0,14,,,,,6,,50,100,
12672,note_on,,,,,0,0,13,,,,,6,,59,100,
12672,note_on,,,,,128,0,13,,,,,6,,57,100,
12672,note_on,,,,,128,0,11,,,,,4,,50,100,
12672,note_on,,,,,128,0,10,,,,,3,,62,100,
12928,note_off,,,,,256,0,11,,,,,4,,50,100,
12928,note_off,,,,,0,0,13,,,,,6,,59,100,
12928,note_off,,,,,256,0,13,,,,,6,,57,100,
12928,note_off,,,,,256,0,12,,,,,5,,38,100,
12928,note_off,,,,,256,0,9,,,,,2,,62,100,
12928,note_off,,,,,256,0,10,,,,,3,,62,100,
12928,note_off,,,,,256,0,14,,,,,6,,50,100,
13056,note_on,,,,,128,0,10,,,,,3,,64,100,
13056,note_on,,,,,128,0,9,,,,,2,,64,100,
13056,note_on,,,,,128,0,11,,,,,4,,52,100,
13056,note_on,,,,,128,0,12,,,,,5,,40,100,
13056,note_on,,,,,128,0,13,,,,,6,,56,100,
13056,note_on,,,,,0,0,13,,,,,6,,59,100,
13056,note_on,,,,,128,0,14,,,,,6,,52,100,
13312,note_off,,,,,256,0,10,,,,,3,,64,100,
13312,note_off,,,,,256,0,13,,,,,6,,56,100,
13312,note_off,,,,,0,0,13,,,,,6,,59,100,
13312,note_off,,,,,256,0,14,,,,,6,,52,100,
13312,note_off,,,,,256,0,9,,,,,2,,64,100,
13312,note_off,,,,,256,0,12,,,,,5,,40,100,
13312,note_off,,,,,256,0,11,,,,,4,,52,100,
13440,note_on,,,,,128,0,14,,,,,6,,52,100,
13440,note_on,,,,,128,0,12,,,,,5,,40,100,
13440,note_on,,,,,128,0,9,,,,,2,,64,100,
13440,note_on,,,,,128,0,11,,,,,4,,52,100,
13440,note_on,,,,,128,0,10,,,,,3,,64,100,
13440,note_on,,,,,128,0,13,,,,,6,,56,100,
13440,note_on,,,,,0,0,13,,,,,6,,59,100,
13696,note_off,,,,,256,0,9,,,,,2,,64,100,
13696,note_off,,,,,256,0,11,,,,,4,,52,100,
13696,note_off,,,,,256,0,14,,,,,6,,52,100,
13696,note_off,,,,,0,0,13,,,,,6,,59,100,
13696,note_off,,,,,256,0,12,,,,,5,,40,100,
13696,note_off,,,,,256,0,13,,,,,6,,56,100,
13696,note_off,,,,,256,0,10,,,,,3,,64,100,
13824,note_on,,,,,128,0,14,,,,,6,,45,100,
13824,note_on,,,,,128,0,13,,,,,6,,57,100,
13824,note_on,,,,,128,0,11,,,,,4,,45,100,
13824,note_on,,,,,128,0,9,,,,,2,,57,100,
13824,note_on,,,,,128,0,12,,,,,5,,33,100,
13824,note_on,,,,,128,0,10,,,,,3,,57,100,
13824,note_on,,,,,0,0,13,,,,,6,,60,100,
14016,note_on,,,,,14016,0,7,,,,,0,,69,100,
14080,note_off,,,,,256,0,9,,,,,2,,57,100,
14080,note_off,,,,,256,0,10,,,,,3,,57,100,
14144,note_off,,,,,128,0,7,,,,,0,,69,100,
14208,note_on,,,,,64,0,7,,,,,0,,69,100,
14336,note_off,,,,,128,0,7,,,,,0,,69,100,
14400,note_on,,,,,64,0,7,,,,,0,,71,100,
14528,note_off,,,,,128,0,7,,,,,0,,71,100,
14592,note_on,,,,,64,0,7,,,,,0,,72,100,
14592,note_off,,,,,768,0,13,,,,,6,,57,100,
14592,note_off,,,,,768,0,12,,,,,5,,33,100,
14592,note_off,,,,,0,0,13,,,,,6,,60,100,
14592,note_off,,,,,768,0,11,,,,,4,,45,100,
14592,note_off,,,,,768,0,14,,,,,6,,45,100,
14720,note_off,,,,,128,0,7,,,,,0,,72,100,
14784,note_on,,,,,64,0,7,,,,,0,,72,100,
14912,note_off,,,,,128,0,7,,,,,0,,72,100,
14976,note_on,,,,,384,0,13,,,,,6,,72,100,
14976,note_on,,,,,0,0,13,,,,,6,,69,100,
14976,note_on,,,,,64,0,7,,,,,0,,72,100,
14976,note_on,,,,,384,0,11,,,,,4,,52,85,
14976,note_on,,,,,384,0,12,,,,,5,,40,85,
14976,note_on,,,,,384,0,14,,,,,6,,52,100,
15020,note_off,,,,,44,0,7,,,,,0,,72,100,
15024,note_on,,,,,4,0,7,,,,,0,,74,100,
15068,note_off,,,,,44,0,7,,,,,0,,74,100,
15072,note_on,,,,,4,0,7,,,,,0,,72,100,
15136,note_off,,,,,64,0,7,,,,,0,,72,100,
15168,note_on,,,,,32,0,7,,,,,0,,71,100,
15232,note_off,,,,,256,0,13,,,,,6,,72,100,
15232,note_off,,,,,0,0,13,,,,,6,,69,100,
15296,note_off,,,,,128,0,7,,,,,0,,71,100,
15360,note_on,,,,,64,0,7,,,,,0,,71,100,
15360,note_on,,,,,0,0,13,,,,,6,,71,100,
15360,note_on,,,,,128,0,13,,,,,6,,68,100,
15488,note_off,,,,,128,0,7,,,,,0,,71,100,
15552,note_on,,,,,64,0,7,,,,,0,,72,100,
15616,note_off,,,,,0,0,13,,,,,6,,71,100,
15616,note_off,,,,,256,0,13,,,,,6,,68,100,
15680,note_off,,,,,128,0,7,,,,,0,,72,100,
15744,note_on,,,,,0,0,13,,,,,6,,74,100,
15744,note_on,,,,,128,0,13,,,,,6,,71,100,
15744,note_off,,,,,768,0,12,,,,,5,,40,100,
15744,note_off,,,,,768,0,11,,,,,4,,52,100,
15744,note_on,,,,,64,0,7,,,,,0,,74,100,
15744,note_off,,,,,768,0,14,,,,,6,,52,100,
15872,note_off,,,,,128,0,7,,,,,0,,74,100,
15936,note_on,,,,,64,0,7,,,,,0,,74,100,
16000,note_off,,,,,256,0,13,,,,,6,,71,100,
16000,note_off,,,,,0,0,13,,,,,6,,74,100,
16064,note_off,,,,,128,0,7,,,,,0,,74,100,
16128,note_on,,,,,64,0,7,,,,,0,,74,100,
16128,note_on,,,,,384,0,11,,,,,4,,45,85,
16128,note_on,,,,,384,0,12,,,,,5,,33,85,
16128,note_on,,,,,384,0,14,,,,,6,,45,100,
16128,note_on,,,,,128,0,13,,,,,6,,71,100,
16128,note_on,,,,,0,0,13,,,,,6,,74,100,
16172,note_off,,,,,44,0,7,,,,,0,,74,100,
16176,note_on,,,,,4,0,7,,,,,0,,76,100,
16220,note_off,,,,,44,0,7,,,,,0,,76,100,
16224,note_on,,,,,4,0,7,,,,,0,,74,100,
16288,note_off,,,,,64,0,7,,,,,0,,74,100,
16320,note_on,,,,,32,0,7,,,,,0,,72,100,
16320,note_on,,,,,16320,0,8,,,,,1,,69,100,
16384,note_off,,,,,0,0,13,,,,,6,,74,100,
16384,note_off,,,,,256,0,13,,,,,6,,71,100,
16448,note_off,,,,,128,0,7,,,,,0,,72,100,
16448,note_off,,,,,128,0,8,,,,,1,,69,100,
16512,note_on,,,,,64,0,8,,,,,1,,69,100,
16512,note_on,,,,,128,0,13,,,,,6,,76,100,
16512,note_on,,,,,0,0,13,,,,,6,,72,100,
16512,note_on,,,,,64,0,7,,,,,0,,72,100,
16640,note_off,,,,,128,0,7,,,,,0,,72,100,
16640,note_off,,,,,128,0,8,,,,,1,,69,100,
16704,note_on,,,,,64,0,8,,,,,1,,71,100,
16704,note_on,,,,,64,0,7,,,,,0,,74,100,
16832,note_off,,,,,128,0,8,,,,,1,,71,100,
16832,note_off,,,,,128,0,7,,,,,0,,74,100,
16896,note_on,,,,,64,0,7,,,,,0,,76,100,
16896,note_off,,,,,768,0,11,,,,,4,,45,100,
16896,note_off,,,,,768,0,12,,,,,5,,33,100,
16896,note_on,,,,,64,0,8,,,,,1,,72,100,
16896,note_off,,,,,768,0,14,,,,,6,,45,100,
17024,note_off,,,,,0,0,13,,,,,6,,72,100,
17024,note_off,,,,,512,0,13,,,,,6,,76,100,
17024,note_off,,,,,128,0,8,,,,,1,,72,100,
17024,note_off,,,,,128,0,7,,,,,0,,76,100,
17088,note_on,,,,,64,0,7,,,,,0,,76,100,
17088,note_on,,,,,64,0,8,,,,,1,,72,100,
17216,note_off,,,,,128,0,7,,,,,0,,76,100,
17216,note_off,,,,,128,0,8,,,,,1,,72,100,
17280,note_on,,,,,384,0,12,,,,,5,,40,85,
17280,note_on,,,,,64,0,7,,,,,0,,76,100,
17280,note_on,,,,,0,0,13,,,,,6,,69,100,
17280,note_on,,,,,256,0,13,,,,,6,,72,100,
17280,note_on,,,,,384,0,11,,,,,4,,52,85,
17280,note_on,,,,,64,0,8,,,,,1,,72,100,
17280,note_on,,,,,384,0,14,,,,,6,,52,100,
17324,note_off,,,,,44,0,7,,,,,0,,76,100,
17324,note_off,,,,,44,0,8,,,,,1,,72,100,
17328,note_on,,,,,4,0,7,,,,,0,,77,100,
17328,note_on,,,,,4,0,8,,,,,1,,74,100,
17372,note_off,,,,,44,0,7,,,,,0,,77,100,
17372,note_off,,,,,44,0,8,,,,,1,,74,100,
17376,note_on,,,,,4,0,7,,,,,0,,76,100,
17376,note_on,,,,,4,0,8,,,,,1,,72,100,
17440,note_off,,,,,64,0,7,,,,,0,,76,100,
17440,note_off,,,,,64,0,8,,,,,1,,72,100,
17472,note_on,,,,,32,0,7,,,,,0,,74,100,
17472,note_on,,,,,32,0,8,,,,,1,,71,100,
17536,note_off,,,,,0,0,13,,,,,6,,69,100,
17536,note_off,,,,,256,0,14,,,,,6,,52,100,
17536,note_off,,,,,256,0,12,,,,,5,,40,100,
17536,note_off,,,,,256,0,13,,,,,6,,72,100,
17536,note_off,,,,,256,0,11,,,,,4,,52,100,
17600,note_off,,,,,128,0,7,,,,,0,,74,100,
17600,note_off,,,,,128,0,8,,,,,1,,71,100,
17664,note_on,,,,,64,0,8,,,,,1,,71,100,
17664,note_on,,,,,64,0,7,,,,,0,,74,100,
17664,note_on,,,,,128,0,12,,,,,5,,32,85,
17664,note_on,,,,,128,0,14,,,,,6,,44,100,
17664,note_on,,,,,128,0,13,,,,,6,,62,100,
17664,note_on,,,,,0,0,13,,,,,6,,65,100,
17664,note_on,,,,,128,0,11,,,,,4,,44,85,
17792,note_off,,,,,128,0,7,,,,,0,,74,100,
17792,note_off,,,,,128,0,8,,,,,1,,71,100,
17856,note_on,,,,,64,0,8,,,,,1,,72,100,
17856,note_on,,,,,64,0,7,,,,,0,,76,100,
17984,note_off,,,,,128,0,8,,,,,1,,72,100,
17984,note_off,,,,,128,0,7,,,,,0,,76,100,
18048,note_on,,,,,64,0,7,,,,,0,,77,100,
18048,note_on,,,,,64,0,8,,,,,1,,74,100,
18176,note_off,,,,,512,0,14,,,,,6,,44,100,
18176,note_off,,,,,512,0,12,,,,,5,,32,100,
18176,note_off,,,,,512,0,11,,,,,4,,44,100,
18176,note_off,,,,,512,0,13,,,,,6,,62,100,
18176,note_off,,,,,0,0,13,,,,,6,,65,100,
18176,note_off,,,,,128,0,8,,,,,1,,74,100,
18176,note_off,,,,,128,0,7,,,,,0,,77,100,
18240,note_on,,,,,64,0,7,,,,,0,,77,100,
18240,note_on,,,,,64,0,8,,,,,1,,74,100,
18368,note_off,,,,,128,0,7,,,,,0,,77,100,
18368,note_off,,,,,128,0,8,,,,,1,,74,100,
18432,note_on,,,,,256,0,12,,,,,5,,33,85,
18432,note_on,,,,,64,0,7,,,,,0,,76,100,
18432,note_on,,,,,256,0,14,,,,,6,,45,100,
18432,note_on,,,,,64,0,8,,,,,1,,72,100,
18432,note_on,,,,,256,0,13,,,,,6,,60,100,
18432,note_on,,,,,0,0,13,,,,,6,,64,100,
18432,note_on,,,,,256,0,11,,,,,4,,45,85,
18816,note_off,,,,,384,0,8,,,,,1,,72,100,
18816,note_off,,,,,384,0,7,,,,,0,,76,100,
18944,note_off,,,,,512,0,13,,,,,6,,60,100,
18944,note_off,,,,,512,0,14,,,,,6,,45,100,
18944,note_off,,,,,512,0,12,,,,,5,,33,100,
18944,note_off,,,,,512,0,11,,,,,4,,45,100,
18944,note_off,,,,,0,0,13,,,,,6,,64,100,
19008,note_on,,,,,192,0,8,,,,,1,,71,100,
19008,note_on,,,,,192,0,7,,,,,0,,74,100,
19136,note_off,,,,,128,0,7,,,,,0,,74,100,
19136,note_off,,,,,128,0,8,,,,,1,,71,100,
19200,note_on,,,,,256,0,13,,,,,6,,76,100,
19200,note_on,,,,,64,0,8,,,,,1,,69,100,
19200,note_on,,,,,256,0,12,,,,,5,,45,85,
19200,note_on,,,,,0,0,13,,,,,6,,72,100,
19200,note_on,,,,,64,0,7,,,,,0,,72,100,
19200,note_on,,,,,256,0,14,,,,,6,,57,100,
19200,note_on,,,,,256,0,11,,,,,4,,57,85,
19328,note_off,,,,,128,0,8,,,,,1,,69,100,
19328,note_off,,,,,128,0,7,,,,,0,,72,100,
19392,note_on,,,,,64,0,8,,,,,1,,68,100,
19392,note_on,,,,,64,0,7,,,,,0,,71,100,
19456,note_off,,,,,256,0,14,,,,,6,,57,100,
19456,note_off,,,,,256,0,12,,,,,5,,45,100,
19456,note_off,,,,,0,0,13,,,,,6,,72,100,
19456,note_off,,,,,256,0,13,,,,,6,,76,100,
19456,note_off,,,,,256,0,11,,,,,4,,57,100,
19520,note_off,,,,,128,0,7,,,,,0,,71,100,
19520,note_off,,,,,128,0,8,,,,,1,,68,100,
19584,note_on,,,,,64,0,7,,,,,0,,72,100,
19584,note_on,,,,,0,0,13,,,,,6,,72,100,
19584,note_on,,,,,128,0,13,,,,,6,,69,100,
19584,note_on,,,,,128,0,11,,,,,4,,50,85,
19584,note_on,,,,,64,0,8,,,,,1,,69,100,
19584,note_on,,,,,128,0,12,,,,,5,,38,85,
19584,note_on,,,,,128,0,14,,,,,6,,50,100,
19712,note_off,,,,,128,0,8,,,,,1,,69,100,
19712,note_off,,,,,128,0,7,,,,,0,,72,100,
19776,note_on,,,,,64,0,7,,,,,0,,74,100,
19776,note_on,,,,,64,0,8,,,,,1,,71,100,
19840,note_off,,,,,256,0,11,,,,,4,,50,100,
19840,note_off,,,,,256,0,12,,,,,5,,38,100,
19840,note_off,,,,,256,0,13,,,,,6,,69,100,
19840,note_off,,,,,0,0,13,,,,,6,,72,100,
19840,note_off,,,,,256,0,14,,,,,6,,50,100,
19904,note_off,,,,,128,0,8,,,,,1,,71,100,
19904,note_off,,,,,128,0,7,,,,,0,,74,100,
19968,note_on,,,,,128,0,12,,,,,5,,40,85,
19968,note_on,,,,,64,0,7,,,,,0,,71,100,
19968,note_on,,,,,128,0,14,,,,,6,,52,100,
19968,note_on,,,,,128,0,13,,,,,6,,68,100,
19968,note_on,,,,,0,0,13,,,,,6,,71,100,
19968,note_on,,,,,64,0,8,,,,,1,,68,100,
19968,note_on,,,,,128,0,11,,,,,4,,52,85,
20012,note_off,,,,,44,0,7,,,,,0,,71,100,
20016,note_on,,,,,4,0,7,,,,,0,,72,100,
20060,note_off,,,,,44,0,7,,,,,0,,72,100,
20060,note_off,,,,,92,0,8,,,,,1,,68,100,
20064,note_on,,,,,4,0,8,,,,,1,,69,100,
20064,note_on,,,,,4,0,7,,,,,0,,71,100,
20108,note_off,,,,,44,0,7,,,,,0,,71,100,
20112,note_on,,,,,4,0,7,,,,,0,,72,100,
20156,note_off,,,,,92,0,8,,,,,1,,69,100,
20156,note_off,,,,,44,0,7,,,,,0,,72,100,
20160,note_on,,,,,4,0,7,,,,,0,,71,100,
20160,note_on,,,,,4,0,8,,,,,1,,68,100,
20204,note_off,,,,,44,0,8,,,,,1,,68,100,
20204,note_off,,,,,44,0,7,,,,,0,,71,100,
20208,note_on,,,,,4,0,8,,,,,1,,69,100,
20208,note_on,,,,,4,0,7,,,,,0,,72,100,
20224,note_off,,,,,256,0,14,,,,,6,,52,100,
20224,note_off,,,,,256,0,13,,,,,6,,68,100,
20224,note_off,,,,,0,0,13,,,,,6,,71,100,
20224,note_off,,,,,256,0,11,,,,,4,,52,100,
20224,note_off,,,,,256,0,12,,,,,5,,40,100,
20252,note_off,,,,,44,0,8,,,,,1,,69,100,
20252,note_off,,,,,44,0,7,,,,,0,,72,100,
20256,note_on,,,,,4,0,8,,,,,1,,68,100,
20256,note_on,,,,,4,0,7,,,,,0,,71,100,
20300,note_off,,,,,44,0,8,,,,,1,,68,100,
20300,note_off,,,,,44,0,7,,,,,0,,71,100,
20304,note_on,,,,,4,0,8,,,,,1,,69,100,
20304,note_on,,,,,4,0,7,,,,,0,,72,100,
20348,note_off,,,,,44,0,8,,,,,1,,69,100,
20348,note_off,,,,,44,0,7,,,,,0,,72,100,
20352,note_on,,,,,4,0,7,,,,,0,,71,100,
20352,note_on,,,,,0,0,13,,,,,6,,68,100,
20352,note_on,,,,,128,0,13,,,,,6,,59,100,
20352,note_on,,,,,128,0,12,,,,,5,,40,85,
20352,note_on,,,,,128,0,14,,,,,6,,40,100,
20352,note_on,,,,,4,0,8,,,,,1,,68,100,
20352,note_on,,,,,128,0,11,,,,,4,,40,85,
20480,note_off,,,,,128,0,7,,,,,0,,71,100,
20480,note_off,,,,,128,0,8,,,,,1,,68,100,
20544,note_on,,,,,64,0,7,,,,,0,,69,100,
20544,note_on,,,,,64,0,8,,,,,1,,69,100,
20608,note_off,,,,,256,0,11,,,,,4,,40,100,
20608,note_off,,,,,256,0,12,,,,,5,,40,100,
20608,note_off,,,,,256,0,13,,,,,6,,59,100,
20608,note_off,,,,,256,0,14,,,,,6,,40,100,
20608,note_off,,,,,0,0,13,,,,,6,,68,100,
20672,note_off,,,,,128,0,7,,,,,0,,69,100,
20672,note_off,,,,,128,0,8,,,,,1,,69,100,
20736,note_on,,,,,128,0,13,,,,,6,,72,100,
20736,note_on,,,,,0,0,13,,,,,6,,64,100,
20736,note_on,,,,,128,0,12,,,,,5,,33,85,
20736,note_on,,,,,128,0,11,,,,,4,,45,85,
20736,note_on,,,,,64,0,7,,,,,0,,69,100,
20736,note_on,,,,,128,0,14,,,,,6,,45,100,
20736,note_on,,,,,64,0,8,,,,,1,,69,85,
20864,note_off,,,,,128,0,8,,,,,1,,69,100,
20928,note_on,,,,,64,0,8,,,,,1,,69,85,
20992,note_off,,,,,256,0,7,,,,,0,,69,100,
21056,note_off,,,,,128,0,8,,,,,1,,69,100,
21120,note_on,,,,,64,0,8,,,,,1,,69,85,
21248,note_off,,,,,128,0,8,,,,,1,,69,100,
21312,note_on,,,,,64,0,8,,,,,1,,71,85,
21440,note_off,,,,,128,0,8,,,,,1,,71,100,
21504,note_off,,,,,0,0,13,,,,,6,,64,100,
21504,note_off,,,,,768,0,13,,,,,6,,72,100,
21504,note_off,,,,,768,0,12,,,,,5,,33,100,
21504,note_on,,,,,64,0,8,,,,,1,,72,85,
21504,note_off,,,,,768,0,14,,,,,6,,45,100,
21504,note_off,,,,,768,0,11,,,,,4,,45,100,
21632,note_off,,,,,128,0,8,,,,,1,,72,100,
21696,note_on,,,,,64,0,8,,,,,1,,72,85,
21824,note_off,,,,,128,0,8,,,,,1,,72,100,
21888,note_on,,,,,384,0,11,,,,,4,,52,70,
21888,note_on,,,,,64,0,8,,,,,1,,72,85,
21888,note_on,,,,,0,0,13,,,,,6,,69,100,
21888,note_on,,,,,384,0,13,,,,,6,,72,100,
21888,note_on,,,,,384,0,12,,,,,5,,40,70,
21888,note_on,,,,,384,0,14,,,,,6,,52,100,
21932,note_off,,,,,44,0,8,,,,,1,,72,100,
21936,note_on,,,,,4,0,8,,,,,1,,74,85,
21980,note_off,,,,,44,0,8,,,,,1,,74,100,
21984,note_on,,,,,4,0,8,,,,,1,,72,85,
22048,note_off,,,,,64,0,8,,,,,1,,72,100,
22080,note_on,,,,,32,0,8,,,,,1,,71,85,
22144,note_off,,,,,0,0,13,,,,,6,,69,100,
22144,note_off,,,,,256,0,13,,,,,6,,72,100,
22208,note_off,,,,,128,0,8,,,,,1,,71,100,
22272,note_on,,,,,128,0,13,,,,,6,,68,100,
22272,note_on,,,,,64,0,8,,,,,1,,71,85,
22272,note_on,,,,,0,0,13,,,,,6,,71,100,
22400,note_off,,,,,128,0,8,,,,,1,,71,100,
22464,note_on,,,,,64,0,8,,,,,1,,72,85,
22528,note_off,,,,,256,0,13,,,,,6,,68,100,
22528,note_off,,,,,0,0,13,,,,,6,,71,100,
22592,note_off,,,,,128,0,8,,,,,1,,72,100,
22656,note_on,,,,,0,0,13,,,,,6,,74,100,
22656,note_off,,,,,768,0,12,,,,,5,,40,100,
22656,note_off,,,,,768,0,14,,,,,6,,52,100,
22656,note_on,,,,,128,0,13,,,,,6,,71,100,
22656,note_off,,,,,768,0,11,,,,,4,,52,100,
22656,note_on,,,,,64,0,8,,,,,1,,74,85,
22784,note_off,,,,,128,0,8,,,,,1,,74,100,
22848,note_on,,,,,64,0,8,,,,,1,,74,85,
22912,note_off,,,,,256,0,13,,,,,6,,71,100,
22912,note_off,,,,,0,0,13,,,,,6,,74,100,
22976,note_off,,,,,128,0,8,,,,,1,,74,100,
23040,note_on,,,,,64,0,8,,,,,1,,74,85,
23040,note_on,,,,,384,0,11,,,,,4,,45,70,
23040,note_on,,,,,384,0,14,,,,,6,,45,100,
23040,note_on,,,,,384,0,12,,,,,5,,33,70,
23040,note_on,,,,,0,0,13,,,,,6,,74,100,
23040,note_on,,,,,128,0,13,,,,,6,,71,100,
23084,note_off,,,,,44,0,8,,,,,1,,74,100,
23088,note_on,,,,,4,0,8,,,,,1,,76,85,
23132,note_off,,,,,44,0,8,,,,,1,,76,100,
23136,note_on,,,,,4,0,8,,,,,1,,74,85,
23200,note_off,,,,,64,0,8,,,,,1,,74,100,
23232,note_on,,,,,2240,0,7,,,,,0,,69,85,
23232,note_on,,,,,32,0,8,,,,,1,,72,85,
23296,note_off,,,,,256,0,13,,,,,6,,71,100,
23296,note_off,,,,,0,0,13,,,,,6,,74,100,
23360,note_off,,,,,128,0,7,,,,,0,,69,100,
23360,note_off,,,,,128,0,8,,,,,1,,72,100,
23424,note_on,,,,,64,0,7,,,,,0,,69,85,
23424,note_on,,,,,128,0,13,,,,,6,,76,100,
23424,note_on,,,,,0,0,13,,,,,6,,72,100,
23424,note_on,,,,,64,0,8,,,,,1,,72,85,
23552,note_off,,,,,128,0,8,,,,,1,,72,100,
23552,note_off,,,,,128,0,7,,,,,0,,69,100,
23616,note_on,,,,,64,0,8,,,,,1,,74,85,
23616,note_on,,,,,64,0,7,,,,,0,,71,85,
23744,note_off,,,,,128,0,8,,,,,1,,74,100,
23744,note_off,,,,,128,0,7,,,,,0,,71,100,
23808,note_off,,,,,768,0,14,,,,,6,,45,100,
23808,note_off,,,,,768,0,12,,,,,5,,33,100,
23808,note_off,,,,,768,0,11,,,,,4,,45,100,
23808,note_on,,,,,64,0,8,,,,,1,,76,85,
23808,note_on,,,,,64,0,7,,,,,0,,72,85,
23936,note_off,,,,,128,0,7,,,,,0,,72,100,
23936,note_off,,,,,512,0,13,,,,,6,,76,100,
23936,note_off,,,,,128,0,8,,,,,1,,76,100,
23936,note_off,,,,,0,0,13,,,,,6,,72,100,
24000,note_on,,,,,64,0,7,,,,,0,,72,85,
24000,note_on,,,,,64,0,8,,,,,1,,76,85,
24128,note_off,,,,,128,0,8,,,,,1,,76,100,
24128,note_off,,,,,128,0,7,,,,,0,,72,100,
24192,note_on,,,,,384,0,14,,,,,6,,52,100,
24192,note_on,,,,,0,0,13,,,,,6,,69,100,
24192,note_on,,,,,384,0,11,,,,,4,,52,70,
24192,note_on,,,,,384,0,12,,,,,5,,40,70,
24192,note_on,,,,,64,0,8,,,,,1,,76,85,
24192,note_on,,,,,256,0,13,,,,,6,,72,100,
24192,note_on,,,,,64,0,7,,,,,0,,72,85,
24236,note_off,,,,,44,0,8,,,,,1,,76,100,
24236,note_off,,,,,44,0,7,,,,,0,,72,100,
24240,note_on,,,,,4,0,8,,,,,1,,77,85,
24240,note_on,,,,,4,0,7,,,,,0,,74,85,
24284,note_off,,,,,44,0,8,,,,,1,,77,100,
24284,note_off,,,,,44,0,7,,,,,0,,74,100,
24288,note_on,,,,,4,0,8,,,,,1,,76,85,
24288,note_on,,,,,4,0,7,,,,,0,,72,85,
24352,note_off,,,,,64,0,7,,,,,0,,72,100,
24352,note_off,,,,,64,0,8,,,,,1,,76,100,
24384,note_on,,,,,32,0,8,,,,,1,,74,85,
24384,note_on,,,,,32,0,7,,,,,0,,71,85,
24448,note_off,,,,,256,0,12,,,,,5,,40,100,
24448,note_off,,,,,256,0,11,,,,,4,,52,100,
24448,note_off,,,,,256,0,14,,,,,6,,52,100,
24448,note_off,,,,,0,0,13,,,,,6,,69,100,
24448,note_off,,,,,256,0,13,,,,,6,,72,100,
24512,note_off,,,,,128,0,7,,,,,0,,71,100,
24512,note_off,,,,,128,0,8,,,,,1,,74,100,
24576,note_on,,,,,128,0,11,,,,,4,,44,70,
24576,note_on,,,,,64,0,7,,,,,0,,71,85,
24576,note_on,,,,,128,0,12,,,,,5,,32,70,
24576,note_on,,,,,128,0,14,,,,,6,,44,100,
24576,note_on,,,,,0,0,13,,,,,6,,65,100,
24576,note_on,,,,,128,0,13,,,,,6,,62,100,
24576,note_on,,,,,64,0,8,,,,,1,,74,85,
24704,note_off,,,,,128,0,8,,,,,1,,74,100,
24704,note_off,,,,,128,0,7,,,,,0,,71,100,
24768,note_on,,,,,64,0,8,,,,,1,,76,85,
24768,note_on,,,,,64,0,7,,,,,0,,72,85,
24896,note_off,,,,,128,0,8,,,,,1,,76,100,
24896,note_off,,,,,128,0,7,,,,,0,,72,100,
24960,note_on,,,,,64,0,7,,,,,0,,74,85,
24960,note_on,,,,,64,0,8,,,,,1,,77,85,
