tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,control,value,channel,program,note,velocity
38320,note_off,,,,,0,0,13,,,,,,6,,73,0
38320,note_off,,,,,304,0,14,,,,,,6,,52,0
38320,note_off,,,,,304,0,11,,,,,,4,,52,0
38320,note_off,,,,,304,0,12,,,,,,5,,40,0
38320,note_off,,,,,304,0,16,,,,,,7,,52,0
38368,note_off,,,,,64,0,8,,,,,,1,,74,0
38400,note_on,,,,,80,0,11,,,,,,4,,52,84
38400,note_on,,,,,32,0,8,,,,,,1,,73,84
38400,note_on,,,,,80,0,16,,,,,,7,,52,100
38400,note_on,,,,,80,0,13,,,,,,6,,71,100
38400,note_on,,,,,0,0,13,,,,,,6,,73,100
38400,note_on,,,,,80,0,14,,,,,,6,,52,100
38400,note_on,,,,,80,0,12,,,,,,5,,40,84
38400,note_on,,,,,80,0,10,,,,,,3,,67,84
38528,note_off,,,,,128,0,10,,,,,,3,,67,0
38528,note_off,,,,,128,0,11,,,,,,4,,52,0
38528,note_off,,,,,128,0,13,,,,,,6,,71,0
38528,note_off,,,,,128,0,12,,,,,,5,,40,0
38528,note_off,,,,,128,0,14,,,,,,6,,52,0
38528,note_off,,,,,128,0,16,,,,,,7,,52,0
38528,note_off,,,,,128,0,8,,,,,,1,,73,0
38528,note_off,,,,,0,0,13,,,,,,6,,73,0
38592,note_on,,,,,64,0,14,,,,,,6,,52,100
38592,note_on,,,,,64,0,8,,,,,,1,,73,86
38592,note_on,,,,,64,0,12,,,,,,5,,40,86
38592,note_on,,,,,64,0,13,,,,,,6,,71,100
38592,note_on,,,,,64,0,16,,,,,,7,,52,100
38592,note_on,,,,,64,0,10,,,,,,3,,67,86
38592,note_on,,,,,64,0,11,,,,,,4,,52,86
38592,note_on,,,,,0,0,13,,,,,,6,,73,100
38896,note_off,,,,,304,0,13,,,,,,6,,71,0
38896,note_off,,,,,304,0,16,,,,,,7,,52,0
38896,note_off,,,,,304,0,14,,,,,,6,,52,0
38896,note_off,,,,,304,0,12,,,,,,5,,40,0
38896,note_off,,,,,304,0,10,,,,,,3,,67,0
38896,note_off,,,,,304,0,8,,,,,,1,,73,0
38896,note_off,,,,,304,0,11,,,,,,4,,52,0
38896,note_off,,,,,0,0,13,,,,,,6,,73,0
38976,note_on,,,,,0,0,13,,,,,,6,,73,100
38976,note_on,,,,,80,0,16,,,,,,7,,52,100
38976,note_on,,,,,80,0,13,,,,,,6,,71,100
38976,note_on,,,,,80,0,14,,,,,,6,,52,100
38976,note_on,,,,,80,0,10,,,,,,3,,67,88
38976,note_on,,,,,80,0,12,,,,,,5,,40,88
38976,note_on,,,,,80,0,11,,,,,,4,,52,88
38976,note_on,,,,,80,0,8,,,,,,1,,73,88
39104,note_off,,,,,1088,0,9,,,,,,2,,71,0
39104,note_off,,,,,0,0,13,,,,,,6,,73,0
39104,note_off,,,,,128,0,13,,,,,,6,,71,0
39104,note_off,,,,,128,0,10,,,,,,3,,67,0
39104,note_off,,,,,128,0,12,,,,,,5,,40,0
39104,note_off,,,,,128,0,16,,,,,,7,,52,0
39104,note_off,,,,,128,0,14,,,,,,6,,52,0
39104,note_off,,,,,128,0,11,,,,,,4,,52,0
39104,note_off,,,,,128,0,8,,,,,,1,,73,0
39164,note_off,,,,,1148,0,15,,,,,,7,,61,0
39168,note_on,,,,,64,0,14,,,,,,6,,53,100
39168,note_on,,,,,64,0,9,,,,,,2,,71,90
39168,note_on,,,,,64,0,12,,,,,,5,,41,90
39168,note_on,,,,,4,0,15,,,,,,7,,62,100
39168,note_on,,,,,64,0,10,,,,,,3,,68,90
39168,note_on,,,,,64,0,11,,,,,,4,,53,90
39168,note_on,,,,,64,0,16,,,,,,7,,53,100
39168,note_on,,,,,64,0,8,,,,,,1,,74,90
39168,note_on,,,,,64,0,13,,,,,,6,,71,100
39168,note_on,,,,,0,0,13,,,,,,6,,74,100
39396,note_off,,,,,228,0,9,,,,,,2,,71,0
39396,note_off,,,,,228,0,8,,,,,,1,,74,0
39456,note_on,,,,,60,0,9,,,,,,2,,73,88
39456,note_on,,,,,60,0,8,,,,,,1,,76,88
39472,note_off,,,,,0,0,13,,,,,,6,,74,0
39472,note_off,,,,,304,0,16,,,,,,7,,53,0
39472,note_off,,,,,304,0,13,,,,,,6,,71,0
39472,note_off,,,,,304,0,11,,,,,,4,,53,0
39472,note_off,,,,,304,0,10,,,,,,3,,68,0
39472,note_off,,,,,304,0,12,,,,,,5,,41,0
39472,note_off,,,,,304,0,14,,,,,,6,,53,0
39520,note_off,,,,,64,0,8,,,,,,1,,76,0
39520,note_off,,,,,64,0,9,,,,,,2,,73,0
39552,note_on,,,,,32,0,8,,,,,,1,,74,87
39552,note_on,,,,,32,0,9,,,,,,2,,71,87
39552,note_on,,,,,0,0,13,,,,,,6,,74,100
39552,note_on,,,,,80,0,13,,,,,,6,,71,100
39552,note_on,,,,,80,0,12,,,,,,5,,41,87
39552,note_on,,,,,80,0,14,,,,,,6,,53,100
39552,note_on,,,,,80,0,10,,,,,,3,,68,87
39552,note_on,,,,,80,0,11,,,,,,4,,53,87
39552,note_on,,,,,80,0,16,,,,,,7,,53,100
39680,note_off,,,,,128,0,8,,,,,,1,,74,0
39680,note_off,,,,,128,0,10,,,,,,3,,68,0
39680,note_off,,,,,128,0,14,,,,,,6,,53,0
39680,note_off,,,,,128,0,11,,,,,,4,,53,0
39680,note_off,,,,,0,0,13,,,,,,6,,74,0
39680,note_off,,,,,128,0,12,,,,,,5,,41,0
39680,note_off,,,,,128,0,16,,,,,,7,,53,0
39680,note_off,,,,,128,0,9,,,,,,2,,71,0
39680,note_off,,,,,128,0,13,,,,,,6,,71,0
39744,note_on,,,,,64,0,12,,,,,,5,,41,86
39744,note_on,,,,,64,0,8,,,,,,1,,74,86
39744,note_on,,,,,64,0,10,,,,,,3,,68,86
39744,note_on,,,,,64,0,11,,,,,,4,,53,86
39744,note_on,,,,,0,0,13,,,,,,6,,74,100
39744,note_on,,,,,64,0,13,,,,,,6,,71,100
39744,note_on,,,,,64,0,16,,,,,,7,,53,100
39744,note_on,,,,,64,0,9,,,,,,2,,71,86
39744,note_on,,,,,64,0,14,,,,,,6,,53,100
40048,note_off,,,,,304,0,11,,,,,,4,,53,0
40048,note_off,,,,,304,0,8,,,,,,1,,74,0
40048,note_off,,,,,304,0,13,,,,,,6,,71,0
40048,note_off,,,,,304,0,10,,,,,,3,,68,0
40048,note_off,,,,,304,0,9,,,,,,2,,71,0
40048,note_off,,,,,0,0,13,,,,,,6,,74,0
40048,note_off,,,,,304,0,14,,,,,,6,,53,0
40048,note_off,,,,,304,0,12,,,,,,5,,41,0
40048,note_off,,,,,304,0,16,,,,,,7,,53,0
40128,note_on,,,,,80,0,14,,,,,,6,,53,100
40128,note_on,,,,,80,0,12,,,,,,5,,41,82
40128,note_on,,,,,80,0,8,,,,,,1,,74,82
40128,note_on,,,,,80,0,11,,,,,,4,,53,82
40128,note_on,,,,,80,0,13,,,,,,6,,71,100
40128,note_on,,,,,0,0,13,,,,,,6,,74,100
40128,note_on,,,,,80,0,9,,,,,,2,,71,82
40128,note_on,,,,,80,0,10,,,,,,3,,68,82
40128,note_on,,,,,80,0,16,,,,,,7,,53,100
40256,note_off,,,,,128,0,11,,,,,,4,,53,0
40256,note_off,,,,,128,0,10,,,,,,3,,68,0
40256,note_off,,,,,128,0,14,,,,,,6,,53,0
40256,note_off,,,,,0,0,13,,,,,,6,,74,0
40256,note_off,,,,,128,0,13,,,,,,6,,71,0
40256,note_off,,,,,128,0,12,,,,,,5,,41,0
40256,note_off,,,,,128,0,8,,,,,,1,,74,0
40256,note_off,,,,,128,0,9,,,,,,2,,71,0
40256,note_off,,,,,128,0,16,,,,,,7,,53,0
40316,note_off,,,,,1148,0,15,,,,,,7,,62,0
40320,note_on,,,,,64,0,8,,,,,,1,,73,81
40320,set_tempo,,,,,3232,1,0,,1276595,,,,,,,
40320,note_on,,,,,64,0,10,,,,,,3,,66,81
40320,note_on,,,,,0,0,13,,,,,,6,,71,100
40320,note_on,,,,,64,0,13,,,,,,6,,73,100
40320,note_on,,,,,4,0,15,,,,,,7,,61,100
40320,note_on,,,,,64,0,11,,,,,,4,,54,81
40320,note_on,,,,,64,0,16,,,,,,7,,54,100
40320,note_on,,,,,64,0,14,,,,,,6,,54,100
40320,note_on,,,,,64,0,12,,,,,,5,,42,81
40320,note_on,,,,,64,0,9,,,,,,2,,71,81
40416,set_tempo,,,,,96,1,0,,1276595,,,,,,,
40512,set_tempo,,,,,96,1,0,,1276595,,,,,,,
40548,note_off,,,,,228,0,8,,,,,,1,,73,0
40608,note_on,,,,,60,0,8,,,,,,1,,74,78
40608,set_tempo,,,,,96,1,0,,1276595,,,,,,,
40624,note_off,,,,,0,0,13,,,,,,6,,71,0
40624,note_off,,,,,304,0,13,,,,,,6,,73,0
40624,note_off,,,,,304,0,14,,,,,,6,,54,0
40624,note_off,,,,,304,0,9,,,,,,2,,71,0
40624,note_off,,,,,304,0,11,,,,,,4,,54,0
40624,note_off,,,,,304,0,16,,,,,,7,,54,0
40624,note_off,,,,,304,0,10,,,,,,3,,66,0
40624,note_off,,,,,304,0,12,,,,,,5,,42,0
40672,note_off,,,,,64,0,8,,,,,,1,,74,0
40704,note_on,,,,,80,0,11,,,,,,4,,54,77
40704,note_on,,,,,80,0,10,,,,,,3,,66,77
40704,note_on,,,,,32,0,8,,,,,,1,,73,77
40704,note_on,,,,,80,0,9,,,,,,2,,71,77
40704,note_on,,,,,80,0,16,,,,,,7,,54,100
40704,set_tempo,,,,,96,1,0,,1304347,,,,,,,
40704,note_on,,,,,80,0,14,,,,,,6,,54,100
40704,note_on,,,,,80,0,12,,,,,,5,,42,77
40704,note_on,,,,,80,0,13,,,,,,6,,73,100
40704,note_on,,,,,0,0,13,,,,,,6,,71,100
40800,set_tempo,,,,,96,1,0,,1304347,,,,,,,
40832,note_off,,,,,128,0,13,,,,,,6,,73,0
40832,note_off,,,,,128,0,12,,,,,,5,,42,0
40832,note_off,,,,,128,0,16,,,,,,7,,54,0
40832,note_off,,,,,128,0,11,,,,,,4,,54,0
40832,note_off,,,,,128,0,10,,,,,,3,,66,0
40832,note_off,,,,,0,0,13,,,,,,6,,71,0
40832,note_off,,,,,128,0,14,,,,,,6,,54,0
40832,note_off,,,,,128,0,8,,,,,,1,,73,0
40832,note_off,,,,,128,0,9,,,,,,2,,71,0
40892,note_off,,,,,572,0,15,,,,,,7,,71,0
40896,note_on,,,,,0,0,13,,,,,,6,,73,100
40896,note_on,,,,,64,0,13,,,,,,6,,70,100
40896,note_on,,,,,64,0,10,,,,,,3,,66,76
40896,note_on,,,,,64,0,9,,,,,,2,,70,76
40896,note_on,,,,,64,0,14,,,,,,6,,42,100
40896,note_on,,,,,64,0,16,,,,,,7,,42,100
40896,note_on,,,,,64,0,11,,,,,,4,,42,76
40896,set_tempo,,,,,96,1,0,,1304347,,,,,,,
40896,note_on,,,,,64,0,12,,,,,,5,,42,76
40896,note_on,,,,,64,0,8,,,,,,1,,73,76
40896,note_on,,,,,4,0,15,,,,,,7,,70,100
40960,set_tempo,,,,,64,1,0,,1333333,,,,,,,
40992,set_tempo,,,,,32,1,0,,1333333,,,,,,,
41024,set_tempo,,,,,32,1,0,,1333333,,,,,,,
41056,set_tempo,,,,,32,1,0,,1363636,,,,,,,
41088,set_tempo,,,,,32,1,0,,1363636,,,,,,,
41120,set_tempo,,,,,32,1,0,,1363636,,,,,,,
41152,set_tempo,,,,,32,1,0,,1363636,,,,,,,
41184,set_tempo,,,,,32,1,0,,1395348,,,,,,,
41200,note_off,,,,,304,0,9,,,,,,2,,70,0
41200,note_off,,,,,304,0,13,,,,,,6,,70,0
41200,note_off,,,,,304,0,10,,,,,,3,,66,0
41200,note_off,,,,,304,0,16,,,,,,7,,42,0
41200,note_off,,,,,304,0,14,,,,,,6,,42,0
41200,note_off,,,,,304,0,12,,,,,,5,,42,0
41200,note_off,,,,,304,0,11,,,,,,4,,42,0
41200,note_off,,,,,304,0,15,,,,,,7,,70,0
41200,note_off,,,,,304,0,8,,,,,,1,,73,0
41200,note_off,,,,,0,0,13,,,,,,6,,73,0
41216,set_tempo,,,,,32,1,0,,1395348,,,,,,,
41248,set_tempo,,,,,32,1,0,,1395348,,,,,,,
41280,note_on,,,,,80,0,9,,,,,,2,,70,72
41280,note_on,,,,,80,0,16,,,,,,7,,42,100
41280,note_on,,,,,80,0,11,,,,,,4,,42,72
41280,note_on,,,,,80,0,15,,,,,,7,,61,100
41280,note_on,,,,,0,0,15,,,,,,7,,70,100
41280,note_on,,,,,80,0,13,,,,,,6,,70,100
41280,note_on,,,,,80,0,10,,,,,,3,,66,72
41280,note_on,,,,,80,0,14,,,,,,6,,42,100
41280,set_tempo,,,,,32,1,0,,1428571,,,,,,,
41280,note_on,,,,,80,0,12,,,,,,5,,42,72
41280,note_on,,,,,0,0,13,,,,,,6,,73,100
41280,note_on,,,,,80,0,8,,,,,,1,,73,72
41312,set_tempo,,,,,32,1,0,,1428571,,,,,,,
41344,set_tempo,,,,,32,1,0,,1463414,,,,,,,
41376,set_tempo,,,,,32,1,0,,1500000,,,,,,,
41408,note_off,,,,,128,0,14,,,,,,6,,42,0
41408,note_off,,,,,128,0,10,,,,,,3,,66,0
41408,note_off,,,,,128,0,8,,,,,,1,,73,0
41408,note_off,,,,,128,0,12,,,,,,5,,42,0
41408,note_off,,,,,128,0,9,,,,,,2,,70,0
41408,note_off,,,,,128,0,16,,,,,,7,,42,0
41408,note_off,,,,,128,0,11,,,,,,4,,42,0
41408,note_off,,,,,128,0,13,,,,,,6,,70,0
41408,note_off,,,,,128,0,15,,,,,,7,,61,0
41408,note_off,,,,,0,0,13,,,,,,6,,73,0
41408,note_off,,,,,0,0,15,,,,,,7,,70,0
41408,set_tempo,,,,,32,1,0,,1538461,,,,,,,
41440,set_tempo,,,,,32,1,0,,1578947,,,,,,,
41468,note_off,,,,,60,0,15,,,,,,7,,61,0
41472,note_on,,,,,64,0,10,,,,,,3,,66,71
41472,note_on,,,,,64,0,14,,,,,,6,,47,100
41472,set_tempo,,,,,32,1,0,,3529411,,,,,,,
41472,note_on,,,,,64,0,9,,,,,,2,,71,71
41472,note_on,,,,,64,0,8,,,,,,1,,74,71
41472,note_on,,,,,0,0,15,,,,,,7,,71,100
41472,note_on,,,,,4,0,15,,,,,,7,,62,100
41472,note_on,,,,,64,0,12,,,,,,5,,35,71
41472,note_on,,,,,64,0,16,,,,,,7,,47,100
41472,note_on,,,,,64,0,11,,,,,,4,,47,71
41486,note_on,,,,,78,0,13,,,,,,6,,66,100
41502,note_on,,,,,16,0,13,,,,,,6,,71,100
41518,note_on,,,,,16,0,13,,,,,,6,,74,100
41664,set_tempo,,,,,192,1,0,,3529411,,,,,,,
41696,end_of_track,,,,,0,1,0,,,,,,,,,
41696,set_tempo,,,,,32,1,0,,937500,,,,,,,
43008,end_of_track,,,,,0,1,13,,,,,,,,,
43008,note_off,,,,,0,0,13,,,,,,6,,74,0
43008,note_off,,,,,0,0,13,,,,,,6,,71,0
43008,note_off,,,,,1490,0,13,,,,,,6,,66,0
43012,note_off,,,,,1540,0,10,,,,,,3,,66,0
43012,note_off,,,,,0,0,15,,,,,,7,,71,0
43012,note_off,,,,,1540,0,11,,,,,,4,,47,0
43012,end_of_track,,,,,0,1,11,,,,,,,,,
43012,end_of_track,,,,,0,1,9,,,,,,,,,
43012,note_off,,,,,1540,0,9,,,,,,2,,71,0
43012,note_off,,,,,1540,0,12,,,,,,5,,35,0
43012,end_of_track,,,,,0,1,12,,,,,,,,,
43012,end_of_track,,,,,0,1,15,,,,,,,,,
43012,note_off,,,,,1540,0,16,,,,,,7,,47,0
43012,note_off,,,,,1540,0,8,,,,,,1,,74,0
43012,end_of_track,,,,,0,1,10,,,,,,,,,
43012,note_off,,,,,1540,0,14,,,,,,6,,47,0
43012,end_of_track,,,,,0,1,14,,,,,,,,,
43012,note_off,,,,,1540,0,15,,,,,,7,,62,0
43012,end_of_track,,,,,0,1,16,,,,,,,,,
44928,program_change,,,,,1916,0,8,,,,,,1,48,,
44928,end_of_track,,,,,0,1,8,,,,,,,,,
