tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
13420,note_off,10,0,1,,,,,,,,,,,,,,0,,,57,64
13420,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
13420,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
13440,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
13440,note_on,0,0,2,,,,,,,,,,,,,,1,,,38,90
13440,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
13440,note_off,0,0,2,,,,,,,,,,,,,,1,,,37,64
13440,note_off,480,0,2,,,,,,,,,,,,,,1,,,49,64
13440,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
13440,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,90
13483,control_change,43,0,1,,,,,,,,,,,,,,0,11,115,,
13556,control_change,73,0,1,,,,,,,,,,,,,,0,11,114,,
13580,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
13580,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
13580,note_off,24,0,1,,,,,,,,,,,,,,0,,,58,64
13600,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
13600,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
13600,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
13629,control_change,29,0,1,,,,,,,,,,,,,,0,11,113,,
13702,control_change,73,0,1,,,,,,,,,,,,,,0,11,112,,
13740,note_off,38,0,1,,,,,,,,,,,,,,0,,,70,64
13740,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
13740,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
13760,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
13760,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
13760,note_on,0,0,1,,,,,,,,,,,,,,0,,,58,90
13775,control_change,15,0,1,,,,,,,,,,,,,,0,11,111,,
13848,control_change,73,0,1,,,,,,,,,,,,,,0,11,110,,
13900,note_off,52,0,1,,,,,,,,,,,,,,0,,,70,64
13900,note_off,0,0,1,,,,,,,,,,,,,,0,,,58,64
13900,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
13920,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
13920,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,90
13920,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
13921,control_change,1,0,1,,,,,,,,,,,,,,0,11,109,,
13994,control_change,73,0,1,,,,,,,,,,,,,,0,11,108,,
14060,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
14060,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
14060,note_off,66,0,1,,,,,,,,,,,,,,0,,,58,64
14067,control_change,7,0,1,,,,,,,,,,,,,,0,11,107,,
14080,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
14080,note_on,13,0,1,,,,,,,,,,,,,,0,,,58,90
14080,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,90
14140,control_change,60,0,1,,,,,,,,,,,,,,0,11,106,,
14213,control_change,73,0,1,,,,,,,,,,,,,,0,11,105,,
14220,note_off,7,0,1,,,,,,,,,,,,,,0,,,58,64
14220,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
14220,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
14240,note_on,20,0,1,,,,,,,,,,,,,,0,,,58,90
14240,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,90
14240,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
14286,control_change,46,0,1,,,,,,,,,,,,,,0,11,104,,
14360,control_change,74,0,1,,,,,,,,,,,,,,0,11,103,,
14380,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
14380,note_off,20,0,1,,,,,,,,,,,,,,0,,,58,64
14380,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
14400,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
14400,note_on,0,0,1,,,,,,,,,,,,,,0,,,69,90
14400,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
14433,control_change,33,0,1,,,,,,,,,,,,,,0,11,102,,
14506,control_change,73,0,1,,,,,,,,,,,,,,0,11,101,,
14540,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
14540,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
14540,note_off,34,0,1,,,,,,,,,,,,,,0,,,57,64
14560,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
14560,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
14560,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
14579,control_change,19,0,1,,,,,,,,,,,,,,0,11,100,,
14652,control_change,73,0,1,,,,,,,,,,,,,,0,11,99,,
14700,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
14700,note_off,48,0,1,,,,,,,,,,,,,,0,,,69,64
14700,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
14720,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
14720,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
14720,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
14725,control_change,5,0,1,,,,,,,,,,,,,,0,11,98,,
14798,control_change,73,0,1,,,,,,,,,,,,,,0,11,97,,
14860,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
14860,note_off,62,0,1,,,,,,,,,,,,,,0,,,69,64
14860,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
14871,control_change,11,0,1,,,,,,,,,,,,,,0,11,96,,
14880,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
14880,note_on,0,0,1,,,,,,,,,,,,,,0,,,69,90
14880,note_on,9,0,1,,,,,,,,,,,,,,0,,,57,90
14944,control_change,64,0,1,,,,,,,,,,,,,,0,11,95,,
15017,control_change,73,0,1,,,,,,,,,,,,,,0,11,94,,
15020,note_off,3,0,1,,,,,,,,,,,,,,0,,,57,64
15020,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
15020,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
15040,note_on,0,0,1,,,,,,,,,,,,,,0,,,69,90
15040,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
15040,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
15090,control_change,50,0,1,,,,,,,,,,,,,,0,11,93,,
15163,control_change,73,0,1,,,,,,,,,,,,,,0,11,92,,
15180,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
15180,note_off,17,0,1,,,,,,,,,,,,,,0,,,57,64
15180,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
15200,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
15200,note_on,0,0,1,,,,,,,,,,,,,,0,,,69,90
15200,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
15236,control_change,36,0,1,,,,,,,,,,,,,,0,11,91,,
15309,control_change,73,0,1,,,,,,,,,,,,,,0,11,90,,
15340,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
15340,note_off,31,0,1,,,,,,,,,,,,,,0,,,57,64
15340,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
15360,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
15360,note_on,0,0,2,,,,,,,,,,,,,,1,,,43,90
15360,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
15360,note_off,0,0,2,,,,,,,,,,,,,,1,,,38,64
15360,note_off,1920,0,2,,,,,,,,,,,,,,1,,,50,64
15500,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
15500,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
15520,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
15520,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
15660,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
15660,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
15680,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
15680,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
15760,note_off,400,0,2,,,,,,,,,,,,,,1,,,43,64
15820,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
15820,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
15840,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
15840,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
15980,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
15980,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
16000,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
16000,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
16140,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
16140,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
16160,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
16160,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
16300,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
16300,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
16320,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
16320,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
16460,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
16460,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
16480,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
16480,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
16620,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
16620,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
16640,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
16640,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
16780,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
16780,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
16800,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
16800,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
16940,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
16940,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
16960,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
16960,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
17100,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
17100,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
17120,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
17120,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
17260,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
17260,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
17280,note_on,1520,0,2,,,,,,,,,,,,,,1,,,43,90
17280,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
17280,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
17420,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
17420,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
17440,note_on,0,0,2,,,,,,,,,,,,,,1,,,45,90
17440,note_off,160,0,2,,,,,,,,,,,,,,1,,,43,64
17440,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
17440,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
17580,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
17580,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
17600,note_off,160,0,2,,,,,,,,,,,,,,1,,,45,64
17600,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
17600,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
17600,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
17740,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
17740,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
17760,note_off,160,0,2,,,,,,,,,,,,,,1,,,46,64
17760,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
17760,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
17760,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
17900,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
17900,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
17920,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
17920,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
17920,note_off,160,0,2,,,,,,,,,,,,,,1,,,48,64
17920,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
18060,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
18060,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
18080,note_on,0,0,2,,,,,,,,,,,,,,1,,,51,90
18080,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
18080,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
18080,note_off,160,0,2,,,,,,,,,,,,,,1,,,50,64
18220,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
18220,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
18240,note_off,160,0,2,,,,,,,,,,,,,,1,,,51,64
18240,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
18240,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
18240,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
18380,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
18380,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
18400,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
18400,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
18440,note_off,200,0,2,,,,,,,,,,,,,,1,,,50,64
18540,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
18540,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
18560,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
18560,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
18700,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
18700,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
18720,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
18720,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
18720,note_on,280,0,2,,,,,,,,,,,,,,1,,,46,90
18860,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
18860,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
18880,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
18880,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
18920,note_off,200,0,2,,,,,,,,,,,,,,1,,,46,64
19020,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
19020,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
19040,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
19040,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
19180,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
19180,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
19200,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
19200,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
19200,note_on,280,0,2,,,,,,,,,,,,,,1,,,43,90
19340,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
19340,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
19360,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
19360,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
19500,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
19500,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
19520,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
19520,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
19540,note_off,340,0,2,,,,,,,,,,,,,,1,,,43,64
19660,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
19660,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
19680,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
19680,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
19820,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
19820,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
19840,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
19840,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
19980,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
19980,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
20000,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
20000,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
20140,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
20140,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
20160,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
20160,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
20300,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
20300,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
20320,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
20320,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
20460,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
20460,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
20480,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
20480,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
20620,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
20620,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
20640,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
20640,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
20780,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
20780,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
20800,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
20800,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
20940,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
20940,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
20960,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
20960,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
21100,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
21100,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
21120,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
21120,note_on,1580,0,2,,,,,,,,,,,,,,1,,,43,90
21120,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
21260,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
21260,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
21280,note_off,160,0,2,,,,,,,,,,,,,,1,,,43,64
21280,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
21280,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
21280,note_on,0,0,2,,,,,,,,,,,,,,1,,,45,90
21420,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
21420,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
21440,note_off,160,0,2,,,,,,,,,,,,,,1,,,45,64
21440,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
21440,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
21440,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
21580,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
21580,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
21600,note_off,160,0,2,,,,,,,,,,,,,,1,,,46,64
21600,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
21600,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
21600,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
21740,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
21740,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
21760,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
21760,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
21760,note_off,160,0,2,,,,,,,,,,,,,,1,,,48,64
21760,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
21900,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
21900,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
21920,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
21920,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
21920,note_off,160,0,2,,,,,,,,,,,,,,1,,,50,64
21920,note_on,0,0,2,,,,,,,,,,,,,,1,,,51,90
22060,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
22060,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
22080,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
22080,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
22080,note_off,160,0,2,,,,,,,,,,,,,,1,,,51,64
22080,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
22220,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
22220,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
22240,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
22240,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
22330,note_off,250,0,2,,,,,,,,,,,,,,1,,,50,64
22380,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
22380,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
22400,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
22400,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
22540,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
22540,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
22560,note_on,230,0,2,,,,,,,,,,,,,,1,,,46,90
22560,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
22560,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
22700,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
22700,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
22720,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
22720,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
22810,note_off,250,0,2,,,,,,,,,,,,,,1,,,46,64
22860,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
22860,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
22880,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
22880,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
23020,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
23020,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
23040,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
23040,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
23040,note_on,230,0,2,,,,,,,,,,,,,,1,,,43,90
23180,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
23180,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
23200,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
23200,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
23340,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
23340,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
23360,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
23360,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
23410,note_off,370,0,2,,,,,,,,,,,,,,1,,,43,64
23500,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
23500,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
23520,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
23520,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
23660,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
23660,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
23680,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
23680,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
23820,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
23820,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
23840,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
23840,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
23980,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
23980,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
24000,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
24000,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
24140,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
24140,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
24160,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
24160,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
24300,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
24300,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
24320,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
24320,note_on,0,0,1,,,,,,,,,,,,,,0,,,55,90
24460,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
24460,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
24480,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
24480,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
24620,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
24620,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
24640,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
24640,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
24780,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
24780,note_off,140,0,1,,,,,,,,,,,,,,0,,,55,64
24800,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
24800,note_on,20,0,1,,,,,,,,,,,,,,0,,,55,90
24860,control_change,1450,0,2,,,,,,,,,,,,,,1,11,88,,
24940,control_change,140,0,1,,,,,,,,,,,,,,0,11,90,,
24940,note_off,0,0,1,,,,,,,,,,,,,,0,,,55,64
24940,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
24960,note_on,100,0,2,,,,,,,,,,,,,,1,,,48,90
24960,note_on,0,0,2,,,,,,,,,,,,,,1,,,36,90
24960,note_on,20,0,1,,,,,,,,,,,,,,0,,,57,90
24960,note_on,0,0,1,,,,,,,,,,,,,,0,,,69,90
24960,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
24975,control_change,15,0,1,,,,,,,,,,,,,,0,11,89,,
25010,control_change,35,0,1,,,,,,,,,,,,,,0,11,88,,
25046,control_change,36,0,1,,,,,,,,,,,,,,0,11,87,,
25081,control_change,35,0,1,,,,,,,,,,,,,,0,11,86,,
25100,note_off,19,0,1,,,,,,,,,,,,,,0,,,57,64
25100,note_off,0,0,1,,,,,,,,,,,,,,0,,,69,64
25100,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
25116,control_change,16,0,1,,,,,,,,,,,,,,0,11,85,,
25120,note_on,4,0,1,,,,,,,,,,,,,,0,,,69,90
25120,note_on,0,0,1,,,,,,,,,,,,,,0,,,57,90
25120,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
25152,control_change,32,0,1,,,,,,,,,,,,,,0,11,84,,
25187,control_change,35,0,1,,,,,,,,,,,,,,0,11,83,,
25223,control_change,36,0,1,,,,,,,,,,,,,,0,11,82,,
25258,control_change,35,0,1,,,,,,,,,,,,,,0,11,81,,
25260,note_off,2,0,1,,,,,,,,,,,,,,0,,,69,64
25260,note_off,0,0,1,,,,,,,,,,,,,,0,,,57,64
