tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
5662,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,48
5665,note_on,288,0,2,,,,,,,,,,,,,,,,0,,,72,0
5674,note_on,9,0,2,,,,,,,,,,,,,,,,0,,,74,84
5689,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,72,0
5690,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,0
5692,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,1
5695,note_on,21,0,2,,,,,,,,,,,,,,,,0,,,72,90
5703,note_on,8,0,2,,,,,,,,,,,,,,,,0,,,74,0
5708,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,63,0
5713,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,29,62
5715,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,58
5718,note_on,15,0,2,,,,,,,,,,,,,,,,0,,,72,0
5720,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,70,107
5736,control_change,21,0,1,,,,,,,,,,,,,,,,0,64,0,,
5770,control_change,34,0,1,,,,,,,,,,,,,,,,0,64,127,,
5773,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,72
5799,note_on,79,0,2,,,,,,,,,,,,,,,,0,,,70,0
5801,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,69,98
5804,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,29,0
5835,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,72,48
5842,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,41,0
5877,note_on,76,0,2,,,,,,,,,,,,,,,,0,,,69,0
5881,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,67,87
5889,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,75,62
5893,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,79,42
5895,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,0
5934,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,72,0
5954,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,72,50
5962,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,75,0
5974,note_on,93,0,2,,,,,,,,,,,,,,,,0,,,69,88
5975,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,79,0
5978,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,67,0
6009,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,72,0
6010,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,54
6020,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,69,0
6052,note_on,74,0,2,,,,,,,,,,,,,,,,0,,,70,92
6056,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,69,0
6066,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,34,54
6067,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,50
6069,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,54
6082,control_change,13,0,1,,,,,,,,,,,,,,,,0,64,0,,
6123,control_change,41,0,1,,,,,,,,,,,,,,,,0,64,127,,
6126,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,64
6178,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,70,56
6200,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,34,0
6232,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,46,0
6233,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,61
6233,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,67
6291,note_on,58,0,1,,,,,,,,,,,,,,,,0,,,70,61
6298,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,41,0
6331,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,70,0
6331,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,0
6336,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,74,0
6346,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,65,61
6347,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,0
6357,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,70,0
6362,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
6397,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,34,56
6398,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,46,49
6399,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,50
6458,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,40
6458,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,65,62
6481,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,34,0
6486,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,46,0
6507,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,70,62
6538,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,41,0
6557,note_on,501,0,2,,,,,,,,,,,,,,,,0,,,74,97
6561,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,70,0
6562,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,74,76
6562,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,71
6564,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,44
6616,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,65,0
6617,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,70,68
6668,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,65,63
6683,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,62,0
6691,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,0
6694,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,74,0
6705,note_on,144,0,2,,,,,,,,,,,,,,,,0,,,74,0
6716,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,65,0
6721,note_on,16,0,2,,,,,,,,,,,,,,,,0,,,74,110
6727,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,46,88
6728,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,87
6732,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,0
6734,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,0
6749,control_change,15,0,1,,,,,,,,,,,,,,,,0,64,0,,
6763,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,65,0
6783,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,66,76
6786,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,127,,
6787,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,56
6811,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,46,0
6817,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,34,0
6838,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,70,81
6840,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,56
6857,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,66,0
6876,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,62,0
6892,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,66,85
6894,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,73
6935,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,70,0
6943,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,69
6995,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,66,59
7009,note_on,288,0,2,,,,,,,,,,,,,,,,0,,,74,0
7009,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,89
7016,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,62,0
7018,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,66,0
7029,note_on,20,0,2,,,,,,,,,,,,,,,,0,,,70,104
7031,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,72,0
7053,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,74,0
7054,note_on,23,0,2,,,,,,,,,,,,,,,,0,,,69,117
7056,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,46,87
7057,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,70,0
7057,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,86
7062,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,70,0
7066,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,66,0
7075,control_change,9,0,1,,,,,,,,,,,,,,,,0,64,0,,
7111,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,127,,
7137,note_on,80,0,2,,,,,,,,,,,,,,,,0,,,69,0
7139,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,67,104
7154,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,70,70
7178,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,46,0
7212,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,66,79
7214,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,76
7215,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,61
7222,note_on,83,0,2,,,,,,,,,,,,,,,,0,,,74,100
7230,note_on,8,0,2,,,,,,,,,,,,,,,,0,,,67,0
7266,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,70,61
7269,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,34,0
7288,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,70,0
7303,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,66,0
7313,note_on,83,0,2,,,,,,,,,,,,,,,,0,,,76,86
7316,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,74,0
7317,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,74,0
7320,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,66,61
7333,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,62,0
7333,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,0
7338,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,66,0
7368,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,33,76
7369,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,45,83
7381,control_change,12,0,1,,,,,,,,,,,,,,,,0,64,0,,
7382,note_on,66,0,2,,,,,,,,,,,,,,,,0,,,76,0
7382,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,74,92
7419,control_change,38,0,1,,,,,,,,,,,,,,,,0,64,127,,
7427,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,64,54
7427,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,67,61
7444,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,33,0
7448,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,45,0
7479,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,70,58
7485,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,64,42
7493,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,67,0
7510,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,64,0
7535,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,67,66
7536,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,67
7578,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,70,0
7589,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,70,59
7645,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,67,49
7647,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,64,46
7654,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,64,0
7659,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,67,0
7675,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,74,0
7681,note_on,299,0,2,,,,,,,,,,,,,,,,0,,,74,0
7688,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,73,97
7690,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,70,0
7693,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,67,0
7694,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,64,0
7698,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,45,63
7698,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,33,65
7754,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,67,68
7756,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,64,62
7778,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,33,0
7785,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,45,0
7811,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,69,60
7826,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,67,0
7864,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,64,49
7865,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,73,48
7873,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,69,24
7879,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,64,0
7886,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,0
7893,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,64,0
7907,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,73,0
7918,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,69,0
7924,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,69,56
7967,note_on,279,0,2,,,,,,,,,,,,,,,,0,,,69,100
7970,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,73,0
7978,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,67,51
7985,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,67,0
7985,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,69,0
8027,note_on,57,0,2,,,,,,,,,,,,,,,,0,,,72,98
8028,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,69,0
8031,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,42,67
8032,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,30,70
8052,control_change,20,0,1,,,,,,,,,,,,,,,,0,64,0,,
8085,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,63,68
8086,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,71
8091,control_change,5,0,1,,,,,,,,,,,,,,,,0,64,127,,
8130,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,42,0
8140,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,69,21
8141,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,63
8144,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,30,0
8147,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,63,0
8148,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,0
8194,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,75,58
8201,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,58
8211,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,69,0
8259,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,72,55
8301,note_on,273,0,2,,,,,,,,,,,,,,,,0,,,70,86
8302,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,72,0
8319,note_on,60,0,1,,,,,,,,,,,,,,,,0,,,72,0
8319,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,69,41
8322,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,75,0
8325,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,0
8326,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,0
8338,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,69,0
8357,note_on,55,0,2,,,,,,,,,,,,,,,,0,,,70,0
8363,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,69,97
8371,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,42,79
8371,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,30,75
8421,note_on,58,0,2,,,,,,,,,,,,,,,,0,,,72,87
8424,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,69,74
8429,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,63,45
8436,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,42,0
8464,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,30,0
8468,note_on,47,0,2,,,,,,,,,,,,,,,,0,,,69,0
8474,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,74,84
8477,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,72,60
8482,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,69,0
8501,note_on,27,0,2,,,,,,,,,,,,,,,,0,,,72,0
8521,note_on,20,0,2,,,,,,,,,,,,,,,,0,,,74,0
8528,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,75,94
8530,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,75,70
8532,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,79,60
8538,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,63,0
8542,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,72,0
8578,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,81
8578,note_on,50,0,2,,,,,,,,,,,,,,,,0,,,75,0
8590,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,72,60
8623,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,75,0
8628,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,79,0
8631,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,72,0
8633,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,69,84
8634,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,72,0
8644,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,69,55
8650,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,69,0
8687,note_on,54,0,2,,,,,,,,,,,,,,,,0,,,70,107
8688,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,69,0
8690,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,31,81
8692,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,43,74
8714,control_change,22,0,1,,,,,,,,,,,,,,,,0,64,0,,
8749,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,62,55
8752,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,127,,
8752,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,67,65
8768,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,31,0
8781,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,43,0
8805,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,67,65
8824,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,62,0
8857,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,74,72
8857,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,66
8858,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,66
8909,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,67,0
8913,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,67
8972,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,67,65
8979,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,67,0
8979,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,0
8991,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
8992,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,0
9009,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,70,0
9012,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,67,0
9022,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,43,77
9023,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,31,80
9079,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,64,69
9082,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,54
9089,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,43,0
9097,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,31,0
9133,note_on,36,0,1,,,,,,,,,,,,,,,,0,,,70,75
9136,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,49
9146,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,64,0
9169,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,62,0
9182,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,62,72
9184,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,71
9218,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,70,0
9223,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,62,0
9223,note_on,535,0,2,,,,,,,,,,,,,,,,0,,,70,0
9230,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,74,108
9235,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,70,67
9249,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,62,0
9264,note_on,34,0,2,,,,,,,,,,,,,,,,0,,,74,0
9278,note_on,14,0,2,,,,,,,,,,,,,,,,0,,,72,88
9292,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,74,0
9298,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,70,0
9319,note_on,41,0,2,,,,,,,,,,,,,,,,0,,,72,0
9334,note_on,15,0,2,,,,,,,,,,,,,,,,0,,,72,101
9344,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,33,67
9345,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,45,76
9365,control_change,20,0,1,,,,,,,,,,,,,,,,0,64,0,,
9402,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,65,72
9405,control_change,0,0,1,,,,,,,,,,,,,,,,0,64,127,,
9405,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,60,48
9422,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,33,0
9431,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,45,0
9457,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,69,55
9478,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,65,0
9508,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,65,69
9509,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,60,66
9510,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,66
9565,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,60,0
9567,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,0
9568,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,62
9570,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,68,21
9578,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,60,0
9578,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,0
9614,note_on,280,0,2,,,,,,,,,,,,,,,,0,,,69,80
9620,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,65,66
9626,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,72,0
9627,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,0
9627,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,68,0
9632,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
9660,note_on,46,0,2,,,,,,,,,,,,,,,,0,,,72,0
9663,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,69,0
9667,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,67,102
9671,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,38,76
9671,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,50,90
9694,control_change,23,0,1,,,,,,,,,,,,,,,,0,64,0,,
9718,note_on,51,0,2,,,,,,,,,,,,,,,,0,,,71,98
9726,note_on,8,0,2,,,,,,,,,,,,,,,,0,,,67,0
9728,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,65,74
9728,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,67,67
9730,control_change,2,0,1,,,,,,,,,,,,,,,,0,64,127,,
9734,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,50,0
9734,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,38,0
9769,note_on,43,0,2,,,,,,,,,,,,,,,,0,,,71,0
9771,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,74,93
9782,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,71,71
9788,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,0
9820,note_on,49,0,2,,,,,,,,,,,,,,,,0,,,74,0
9827,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,77,105
9836,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,67,67
9837,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,71,72
9837,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,77,57
9875,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,67,0
9885,note_on,58,0,2,,,,,,,,,,,,,,,,0,,,77,0
9885,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,74,89
9888,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,71,0
9890,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,0
9896,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,74,60
9938,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,71,83
9940,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,74,0
9948,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,71,0
9949,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,71,57
9949,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,77,0
9949,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,0
9955,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,71,0
9993,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,72,90
9994,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,71,0
10001,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,36,71
10002,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,48,82
10019,control_change,17,0,1,,,,,,,,,,,,,,,,0,64,0,,
10055,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,127,,
10059,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,69,58
10090,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,36,0
10114,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,72,57
10122,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,48,0
10169,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,77,61
10221,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,69,0
10224,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,47
10276,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,69,55
10281,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,72,0
10283,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,77,0
10285,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,0
10300,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,69,0
10332,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,48,67
10333,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,36,57
10354,control_change,21,0,1,,,,,,,,,,,,,,,,0,64,0,,
10374,note_on,380,0,2,,,,,,,,,,,,,,,,0,,,72,0
10378,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,67,72
10379,control_change,25,0,1,,,,,,,,,,,,,,,,0,64,127,,
10386,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,62
10388,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,64,49
10414,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,48,0
10419,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,36,0
10420,note_on,42,0,2,,,,,,,,,,,,,,,,0,,,67,0
10424,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,69,72
10439,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,70,59
10442,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,47
10449,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
10450,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,64,0
10456,note_on,32,0,2,,,,,,,,,,,,,,,,0,,,69,0
10472,note_on,16,0,2,,,,,,,,,,,,,,,,0,,,70,91
10500,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,72,55
