tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,program,note,velocity
57360,control_change,220,0,10,,,,,,,7,83,8,,,
57360,note_on,0,0,5,,,,,,,,,3,,52,74
57360,note_on,0,0,12,,,,,,,,,10,,52,74
57360,note_off,120,0,12,,,,,,,,,10,,50,74
57360,control_change,0,0,10,,,,,,,7,86,8,,,
57360,note_off,240,0,4,,,,,,,,,12,,62,100
57360,note_on,0,0,4,,,,,,,,,12,,64,100
57360,control_change,220,0,6,,,,,,,7,66,11,,,
57365,note_on,9,0,9,,,,,,,,,7,,79,79
57380,control_change,20,0,4,,,,,,,7,106,12,,,
57380,control_change,20,0,8,,,,,,,7,91,6,,,
57400,control_change,0,0,4,,,,,,,7,103,12,,,
57400,control_change,20,0,4,,,,,,,7,105,12,,,
57405,note_off,125,0,1,,,,,,,,,2,,60,96
57405,note_off,45,0,2,,,,,,,,,1,,64,96
57440,note_on,35,0,1,,,,,,,,,2,,58,96
57440,control_change,40,0,4,,,,,,,7,102,12,,,
57440,note_on,35,0,2,,,,,,,,,1,,60,96
57480,control_change,40,0,4,,,,,,,7,100,12,,,
57500,control_change,60,0,2,,,,,,,7,97,1,,,
57500,control_change,140,0,3,,,,,,,7,97,0,,,
57520,control_change,160,0,12,,,,,,,7,121,10,,,
57540,control_change,60,0,4,,,,,,,7,99,12,,,
57540,control_change,20,0,12,,,,,,,7,120,10,,,
57560,control_change,20,0,12,,,,,,,7,118,10,,,
57565,note_off,125,0,1,,,,,,,,,2,,58,96
57565,note_off,65,0,2,,,,,,,,,1,,60,96
57580,control_change,20,0,12,,,,,,,7,117,10,,,
57580,control_change,40,0,4,,,,,,,7,97,12,,,
57600,note_off,220,0,8,,,,,,,,,6,,76,100
57600,note_off,240,0,5,,,,,,,,,3,,52,74
57600,note_off,20,0,4,,,,,,,,,12,,64,100
57600,note_on,0,0,4,,,,,,,,,12,,65,99
57600,note_off,100,0,3,,,,,,,,,0,,64,100
57600,note_on,0,0,3,,,,,,,,,0,,65,99
57600,note_on,0,0,8,,,,,,,,,6,,77,60
57600,control_change,0,0,5,,,,,,,7,107,3,,,
57600,note_on,0,0,12,,,,,,,,,10,,53,98
57600,control_change,0,0,12,,,,,,,7,115,10,,,
57600,note_off,20,0,12,,,,,,,,,10,,52,74
57600,note_on,0,0,5,,,,,,,,,3,,53,98
57600,note_off,440,0,7,,,,,,,,,4,,36,105
57600,note_off,235,0,9,,,,,,,,,7,,79,79
57600,note_on,0,0,7,,,,,,,,,4,,29,105
57600,control_change,0,0,7,,,,,,,7,87,4,,,
57616,note_on,16,0,9,,,,,,,,,7,,84,60
57620,control_change,20,0,12,,,,,,,7,114,10,,,
57640,control_change,40,0,5,,,,,,,7,106,3,,,
57640,control_change,40,0,7,,,,,,,7,86,4,,,
57640,control_change,20,0,12,,,,,,,7,113,10,,,
57660,control_change,20,0,12,,,,,,,7,111,10,,,
57700,control_change,60,0,7,,,,,,,7,84,4,,,
57700,control_change,40,0,12,,,,,,,7,108,10,,,
57700,control_change,0,0,12,,,,,,,7,110,10,,,
57700,control_change,84,0,9,,,,,,,7,103,7,,,
57700,control_change,60,0,5,,,,,,,7,104,3,,,
57720,control_change,20,0,9,,,,,,,7,104,7,,,
57740,control_change,40,0,12,,,,,,,7,107,10,,,
57760,control_change,40,0,9,,,,,,,7,106,7,,,
57760,note_on,195,0,2,,,,,,,,,1,,60,96
57760,note_on,195,0,1,,,,,,,,,2,,57,96
57760,control_change,20,0,12,,,,,,,7,105,10,,,
57780,control_change,180,0,4,,,,,,,7,99,12,,,
57780,control_change,80,0,7,,,,,,,7,83,4,,,
57780,control_change,20,0,9,,,,,,,7,107,7,,,
57780,control_change,80,0,5,,,,,,,7,102,3,,,
57800,control_change,40,0,12,,,,,,,7,104,10,,,
57820,control_change,40,0,4,,,,,,,7,98,12,,,
57820,control_change,40,0,9,,,,,,,7,109,7,,,
57820,control_change,20,0,12,,,,,,,7,102,10,,,
57840,control_change,20,0,9,,,,,,,7,110,7,,,
57840,control_change,20,0,12,,,,,,,7,101,10,,,
57860,control_change,100,0,2,,,,,,,7,95,1,,,
57860,control_change,260,0,3,,,,,,,7,95,0,,,
57880,control_change,20,0,2,,,,,,,7,94,1,,,
57880,control_change,40,0,12,,,,,,,7,100,10,,,
57880,control_change,20,0,3,,,,,,,7,94,0,,,
57880,control_change,100,0,5,,,,,,,7,100,3,,,
57880,control_change,100,0,7,,,,,,,7,81,4,,,
57885,note_off,125,0,1,,,,,,,,,2,,57,96
57885,note_off,5,0,2,,,,,,,,,1,,60,96
57920,note_on,35,0,1,,,,,,,,,2,,60,96
57920,note_on,0,0,2,,,,,,,,,1,,65,96
57920,control_change,35,0,2,,,,,,,7,93,1,,,
57920,control_change,40,0,5,,,,,,,7,99,3,,,
57920,control_change,40,0,12,,,,,,,7,98,10,,,
57920,control_change,40,0,7,,,,,,,7,80,4,,,
57920,control_change,80,0,9,,,,,,,7,112,7,,,
57920,control_change,40,0,3,,,,,,,7,93,0,,,
57940,control_change,20,0,9,,,,,,,7,113,7,,,
57960,control_change,40,0,2,,,,,,,7,91,1,,,
57960,control_change,40,0,3,,,,,,,7,91,0,,,
58020,control_change,80,0,9,,,,,,,7,114,7,,,
58020,control_change,100,0,12,,,,,,,7,97,10,,,
58040,control_change,80,0,2,,,,,,,7,90,1,,,
58040,control_change,80,0,3,,,,,,,7,90,0,,,
58045,note_off,125,0,1,,,,,,,,,2,,60,96
58045,note_off,5,0,2,,,,,,,,,1,,65,96
58060,control_change,140,0,7,,,,,,,7,78,4,,,
58060,control_change,40,0,9,,,,,,,7,116,7,,,
58060,control_change,140,0,5,,,,,,,7,96,3,,,
58060,control_change,15,0,2,,,,,,,7,88,1,,,
58060,control_change,20,0,3,,,,,,,7,88,0,,,
58080,note_on,35,0,1,,,,,,,,,2,,65,96
58080,control_change,20,0,9,,,,,,,7,117,7,,,
58080,note_on,20,0,2,,,,,,,,,1,,69,96
58100,control_change,40,0,3,,,,,,,7,87,0,,,
58100,control_change,20,0,2,,,,,,,7,87,1,,,
58120,control_change,40,0,9,,,,,,,7,119,7,,,
58120,control_change,20,0,2,,,,,,,7,85,1,,,
58120,control_change,20,0,3,,,,,,,7,85,0,,,
58140,control_change,20,0,9,,,,,,,7,120,7,,,
58160,control_change,40,0,3,,,,,,,7,84,0,,,
58160,control_change,0,0,9,,,,,,,7,123,7,,,
58160,control_change,40,0,2,,,,,,,7,84,1,,,
58160,control_change,20,0,9,,,,,,,7,122,7,,,
58180,control_change,120,0,7,,,,,,,7,77,4,,,
58180,control_change,120,0,5,,,,,,,7,95,3,,,
58200,control_change,40,0,3,,,,,,,7,82,0,,,
58200,control_change,40,0,2,,,,,,,7,82,1,,,
58205,note_off,5,0,2,,,,,,,,,1,,69,96
58205,note_off,125,0,1,,,,,,,,,2,,65,96
58220,control_change,200,0,12,,,,,,,7,95,10,,,
58220,control_change,60,0,9,,,,,,,7,125,7,,,
58240,note_on,35,0,1,,,,,,,,,2,,60,96
58240,control_change,60,0,7,,,,,,,7,76,4,,,
58240,note_on,35,0,2,,,,,,,,,1,,65,96
58240,control_change,60,0,5,,,,,,,7,94,3,,,
58240,note_on,20,0,9,,,,,,,,,7,,82,64
58260,note_off,20,0,9,,,,,,,,,7,,84,60
58260,control_change,40,0,12,,,,,,,7,94,10,,,
58280,control_change,80,0,3,,,,,,,7,81,0,,,
58280,control_change,40,0,2,,,,,,,7,81,1,,,
58300,control_change,40,0,12,,,,,,,7,92,10,,,
58340,control_change,60,0,3,,,,,,,7,80,0,,,
58340,control_change,60,0,2,,,,,,,7,80,1,,,
58360,control_change,120,0,7,,,,,,,7,74,4,,,
58360,control_change,120,0,5,,,,,,,7,91,3,,,
58365,note_off,125,0,1,,,,,,,,,2,,60,96
58365,note_off,25,0,2,,,,,,,,,1,,65,96
58398,note_off,138,0,9,,,,,,,,,7,,82,64
58400,control_change,100,0,12,,,,,,,7,91,10,,,
58400,note_on,35,0,2,,,,,,,,,1,,60,96
58400,note_on,2,0,9,,,,,,,,,7,,81,64
58400,note_on,35,0,1,,,,,,,,,2,,57,96
58480,control_change,80,0,2,,,,,,,7,78,1,,,
58480,control_change,140,0,3,,,,,,,7,78,0,,,
58520,control_change,160,0,7,,,,,,,7,73,4,,,
58520,control_change,160,0,5,,,,,,,7,90,3,,,
58525,note_off,125,0,1,,,,,,,,,2,,57,96
58525,note_off,45,0,2,,,,,,,,,1,,60,96
58540,control_change,60,0,3,,,,,,,7,77,0,,,
58540,control_change,15,0,2,,,,,,,7,77,1,,,
58558,note_off,158,0,9,,,,,,,,,7,,81,64
58560,note_on,0,0,7,,,,,,,,,4,,29,105
58560,note_on,2,0,9,,,,,,,,,7,,79,64
58560,note_off,40,0,7,,,,,,,,,4,,29,105
58580,control_change,40,0,3,,,,,,,7,75,0,,,
58580,control_change,40,0,2,,,,,,,7,75,1,,,
58600,control_change,20,0,2,,,,,,,7,74,1,,,
58600,control_change,20,0,3,,,,,,,7,74,0,,,
58660,control_change,60,0,2,,,,,,,7,72,1,,,
58660,control_change,60,0,3,,,,,,,7,72,0,,,
58700,control_change,40,0,3,,,,,,,7,71,0,,,
58700,control_change,40,0,2,,,,,,,7,71,1,,,
58720,note_on,20,0,2,,,,,,,,,1,,60,96
58720,note_on,195,0,1,,,,,,,,,2,,57,96
58760,control_change,40,0,2,,,,,,,7,69,1,,,
58760,control_change,60,0,3,,,,,,,7,69,0,,,
58781,note_off,221,0,9,,,,,,,,,7,,79,64
58820,control_change,260,0,7,,,,,,,7,71,4,,,
58820,control_change,300,0,5,,,,,,,7,88,3,,,
58822,note_on,41,0,9,,,,,,,,,7,,77,64
58840,control_change,80,0,3,,,,,,,7,68,0,,,
58840,control_change,80,0,2,,,,,,,7,68,1,,,
58840,control_change,20,0,5,,,,,,,7,86,3,,,
58840,control_change,20,0,7,,,,,,,7,70,4,,,
58845,note_off,125,0,1,,,,,,,,,2,,57,96
58845,note_off,5,0,2,,,,,,,,,1,,60,96
58880,note_on,35,0,1,,,,,,,,,2,,60,96
58880,note_on,0,0,2,,,,,,,,,1,,65,96
58880,control_change,35,0,2,,,,,,,7,67,1,,,
58880,control_change,40,0,7,,,,,,,7,68,4,,,
58880,control_change,40,0,5,,,,,,,7,84,3,,,
58880,control_change,40,0,3,,,,,,,7,67,0,,,
58900,control_change,20,0,3,,,,,,,7,65,0,,,
58900,control_change,20,0,2,,,,,,,7,65,1,,,
58900,control_change,500,0,12,,,,,,,7,89,10,,,
58920,control_change,20,0,2,,,,,,,7,64,1,,,
58920,control_change,20,0,12,,,,,,,7,88,10,,,
58920,control_change,20,0,3,,,,,,,7,64,0,,,
58940,control_change,20,0,2,,,,,,,7,62,1,,,
58940,control_change,20,0,3,,,,,,,7,62,0,,,
58980,control_change,40,0,3,,,,,,,7,61,0,,,
58980,control_change,0,0,2,,,,,,,7,59,1,,,
58980,control_change,40,0,2,,,,,,,7,61,1,,,
58980,control_change,0,0,3,,,,,,,7,59,0,,,
58992,note_off,12,0,3,,,,,,,,,0,,65,99
58992,note_off,1172,0,4,,,,,,,,,12,,65,99
59000,control_change,20,0,2,,,,,,,7,58,1,,,
59000,control_change,8,0,3,,,,,,,7,58,0,,,
59005,note_off,125,0,1,,,,,,,,,2,,60,96
59005,note_off,5,0,2,,,,,,,,,1,,65,96
59020,control_change,15,0,2,,,,,,,7,56,1,,,
59020,control_change,20,0,3,,,,,,,7,56,0,,,
59030,note_off,1430,0,8,,,,,,,,,6,,77,60
59040,note_off,160,0,5,,,,,,,,,3,,53,98
59040,note_on,0,0,5,,,,,,,,,3,,57,98
59040,note_off,120,0,12,,,,,,,,,10,,53,98
59040,note_on,20,0,3,,,,,,,,,0,,69,100
59040,note_on,20,0,2,,,,,,,,,1,,69,96
59040,note_on,48,0,4,,,,,,,,,12,,69,100
59040,note_on,0,0,12,,,,,,,,,10,,57,98
59040,note_on,35,0,1,,,,,,,,,2,,65,96
59051,note_off,229,0,9,,,,,,,,,7,,77,64
59060,control_change,20,0,3,,,,,,,7,55,0,,,
59060,control_change,20,0,2,,,,,,,7,55,1,,,
59070,note_on,19,0,9,,,,,,,,,7,,76,64
59120,control_change,60,0,3,,,,,,,7,54,0,,,
59120,control_change,60,0,2,,,,,,,7,54,1,,,
59140,control_change,20,0,3,,,,,,,7,52,0,,,
59140,control_change,20,0,2,,,,,,,7,52,1,,,
59160,control_change,20,0,3,,,,,,,7,51,0,,,
59160,control_change,20,0,2,,,,,,,7,51,1,,,
59165,note_off,125,0,1,,,,,,,,,2,,65,96
59165,note_off,5,0,2,,,,,,,,,1,,69,96
59180,control_change,15,0,2,,,,,,,7,49,1,,,
59180,control_change,20,0,3,,,,,,,7,49,0,,,
59200,note_on,20,0,2,,,,,,,,,1,,65,96
59200,note_on,35,0,1,,,,,,,,,2,,60,96
59280,control_change,80,0,2,,,,,,,7,51,1,,,
59280,control_change,100,0,3,,,,,,,7,51,0,,,
59283,note_off,213,0,9,,,,,,,,,7,,76,64
59288,note_on,5,0,9,,,,,,,,,7,,77,64
59300,control_change,260,0,12,,,,,,,7,89,10,,,
59320,control_change,40,0,3,,,,,,,7,52,0,,,
59320,control_change,40,0,2,,,,,,,7,52,1,,,
59325,note_off,125,0,1,,,,,,,,,2,,60,96
59325,note_off,5,0,2,,,,,,,,,1,,65,96
59340,control_change,0,0,3,,,,,,,7,55,0,,,
59340,control_change,20,0,3,,,,,,,7,54,0,,,
59340,control_change,0,0,2,,,,,,,7,55,1,,,
59340,control_change,40,0,12,,,,,,,7,91,10,,,
59340,control_change,15,0,2,,,,,,,7,54,1,,,
59360,control_change,20,0,2,,,,,,,7,56,1,,,
59360,control_change,20,0,12,,,,,,,7,92,10,,,
59360,note_on,0,0,2,,,,,,,,,1,,60,96
59360,note_on,35,0,1,,,,,,,,,2,,57,96
59360,control_change,20,0,3,,,,,,,7,56,0,,,
59380,control_change,0,0,3,,,,,,,7,59,0,,,
59380,control_change,20,0,2,,,,,,,7,58,1,,,
59380,control_change,0,0,2,,,,,,,7,59,1,,,
59380,control_change,340,0,4,,,,,,,7,96,12,,,
59380,control_change,20,0,3,,,,,,,7,58,0,,,
59380,control_change,20,0,12,,,,,,,7,94,10,,,
59400,control_change,20,0,2,,,,,,,7,61,1,,,
59400,control_change,20,0,12,,,,,,,7,95,10,,,
59400,control_change,20,0,3,,,,,,,7,61,0,,,
59440,control_change,40,0,2,,,,,,,7,62,1,,,
59440,control_change,40,0,12,,,,,,,7,97,10,,,
59440,control_change,40,0,3,,,,,,,7,62,0,,,
59440,control_change,152,0,9,,,,,,,7,123,7,,,
59460,control_change,20,0,9,,,,,,,7,122,7,,,
59460,control_change,20,0,2,,,,,,,7,64,1,,,
59460,control_change,20,0,3,,,,,,,7,64,0,,,
59480,control_change,40,0,12,,,,,,,7,98,10,,,
59485,note_off,125,0,1,,,,,,,,,2,,57,96
59485,note_off,25,0,2,,,,,,,,,1,,60,96
59500,control_change,40,0,3,,,,,,,7,65,0,,,
59500,control_change,15,0,2,,,,,,,7,65,1,,,
59500,control_change,20,0,12,,,,,,,7,100,10,,,
59520,control_change,0,0,3,,,,,,,7,67,0,,,
59520,note_on,0,0,3,,,,,,,,,0,,69,100
59520,note_on,0,0,5,,,,,,,,,3,,57,98
59520,note_off,480,0,5,,,,,,,,,3,,57,98
59520,note_off,140,0,4,,,,,,,,,12,,69,100
59520,note_off,20,0,3,,,,,,,,,0,,69,100
59520,note_off,60,0,9,,,,,,,,,7,,77,64
59520,control_change,20,0,2,,,,,,,7,67,1,,,
59520,note_on,0,0,12,,,,,,,,,10,,57,98
59520,control_change,0,0,12,,,,,,,7,101,10,,,
59520,note_on,0,0,7,,,,,,,,,4,,29,105
59520,note_off,20,0,12,,,,,,,,,10,,57,98
59520,note_off,640,0,7,,,,,,,,,4,,29,105
59539,note_on,19,0,4,,,,,,,,,12,,61,100
