tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity,pitch
259904,note_on,,,,,32,0,9,,,,,8,,,61,30,
259952,note_off,,,,,64,0,8,,,,,7,,,65,0,
259968,note_off,,,,,384,0,12,,,,,11,,,47,0,
259968,note_off,,,,,64,0,9,,,,,8,,,61,0,
259984,note_off,,,,,384,0,13,,,,,12,,,35,0,
259984,note_on,,,,,32,0,8,,,,,7,,,66,33,
259984,note_off,,,,,384,0,11,,,,,10,,,59,0,
260000,note_on,,,,,32,0,9,,,,,8,,,62,33,
260048,note_off,,,,,64,0,8,,,,,7,,,66,0,
260064,note_off,,,,,64,0,9,,,,,8,,,62,0,
260080,note_on,,,,,32,0,8,,,,,7,,,66,32,
260096,note_on,,,,,32,0,9,,,,,8,,,62,31,
260144,note_off,,,,,64,0,8,,,,,7,,,66,0,
260160,note_on,,,,,192,0,12,,,,,11,,,47,20,
260160,note_off,,,,,64,0,9,,,,,8,,,62,0,
260176,note_on,,,,,32,0,8,,,,,7,,,62,34,
260176,note_on,,,,,192,0,13,,,,,12,,,35,40,
260176,note_on,,,,,192,0,11,,,,,10,,,59,20,
260192,note_on,,,,,32,0,9,,,,,8,,,59,30,
260240,note_off,,,,,64,0,8,,,,,7,,,62,0,
260256,note_off,,,,,64,0,9,,,,,8,,,59,0,
260272,note_on,,,,,32,0,8,,,,,7,,,62,31,
260288,note_on,,,,,32,0,9,,,,,8,,,59,31,
260336,note_off,,,,,64,0,8,,,,,7,,,62,0,
260352,note_off,,,,,64,0,9,,,,,8,,,59,0,
260352,note_on,,,,,0,0,12,,,,,11,,,47,20,
260352,note_off,,,,,192,0,12,,,,,11,,,47,0,
260368,note_off,,,,,192,0,11,,,,,10,,,59,0,
260368,note_on,,,,,0,0,11,,,,,10,,,59,20,
260368,note_off,,,,,192,0,13,,,,,12,,,35,0,
260368,note_on,,,,,0,0,13,,,,,12,,,35,40,
260368,note_on,,,,,32,0,8,,,,,7,,,64,35,
260384,note_on,,,,,32,0,9,,,,,8,,,61,32,
260432,note_off,,,,,64,0,8,,,,,7,,,64,0,
260448,note_off,,,,,64,0,9,,,,,8,,,61,0,
260464,note_on,,,,,32,0,8,,,,,7,,,64,33,
260480,note_on,,,,,32,0,9,,,,,8,,,61,33,
260528,note_off,,,,,64,0,8,,,,,7,,,64,0,
260544,note_off,,,,,192,0,12,,,,,11,,,47,0,
260544,note_on,,,,,0,0,12,,,,,11,,,47,20,
260544,note_off,,,,,64,0,9,,,,,8,,,61,0,
260560,note_on,,,,,32,0,8,,,,,7,,,66,38,
260560,note_off,,,,,192,0,13,,,,,12,,,35,0,
260560,note_on,,,,,0,0,13,,,,,12,,,35,40,
260560,note_off,,,,,192,0,11,,,,,10,,,59,0,
260560,note_on,,,,,0,0,11,,,,,10,,,59,20,
260576,note_on,,,,,32,0,9,,,,,8,,,62,34,
260624,note_off,,,,,64,0,8,,,,,7,,,66,0,
260640,note_off,,,,,64,0,9,,,,,8,,,62,0,
260656,note_on,,,,,32,0,8,,,,,7,,,66,35,
260672,note_on,,,,,32,0,9,,,,,8,,,62,35,
260720,note_off,,,,,64,0,8,,,,,7,,,66,0,
260736,note_off,,,,,192,0,12,,,,,11,,,47,0,
260736,note_on,,,,,0,0,12,,,,,11,,,47,20,
260736,note_off,,,,,64,0,9,,,,,8,,,62,0,
260752,note_on,,,,,0,0,11,,,,,10,,,59,20,
260752,note_off,,,,,1152,0,3,,,,,2,,,78,0,
260752,note_on,,,,,0,0,3,,,,,2,,,71,27,
260752,note_off,,,,,1152,0,2,,,,,1,,,78,0,
260752,note_on,,,,,0,0,2,,,,,1,,,71,31,
260752,note_off,,,,,192,0,11,,,,,10,,,59,0,
260752,note_on,,,,,32,0,8,,,,,7,,,67,33,
260752,note_on,,,,,0,0,13,,,,,12,,,35,40,
260752,note_off,,,,,192,0,13,,,,,12,,,35,0,
260768,note_on,,,,,32,0,9,,,,,8,,,64,35,
260816,note_off,,,,,64,0,8,,,,,7,,,67,0,
260832,note_off,,,,,64,0,9,,,,,8,,,64,0,
260848,note_on,,,,,32,0,8,,,,,7,,,67,31,
260864,note_on,,,,,32,0,9,,,,,8,,,64,31,
260912,note_off,,,,,64,0,8,,,,,7,,,67,0,
260928,note_off,,,,,64,0,9,,,,,8,,,64,0,
260944,note_on,,,,,32,0,8,,,,,7,,,66,33,
260960,note_on,,,,,32,0,9,,,,,8,,,63,33,
261008,note_off,,,,,64,0,8,,,,,7,,,66,0,
261024,note_off,,,,,64,0,9,,,,,8,,,63,0,
261040,note_on,,,,,32,0,8,,,,,7,,,66,29,
261056,note_on,,,,,32,0,9,,,,,8,,,63,29,
261104,note_off,,,,,64,0,8,,,,,7,,,66,0,
261120,note_off,,,,,64,0,9,,,,,8,,,63,0,
261120,note_off,,,,,384,0,12,,,,,11,,,47,0,
261136,note_off,,,,,384,0,13,,,,,12,,,35,0,
261136,note_on,,,,,32,0,8,,,,,7,,,67,31,
261136,note_off,,,,,384,0,11,,,,,10,,,59,0,
261152,note_on,,,,,32,0,9,,,,,8,,,64,32,
261200,note_off,,,,,64,0,8,,,,,7,,,67,0,
261216,note_off,,,,,64,0,9,,,,,8,,,64,0,
261232,note_on,,,,,32,0,8,,,,,7,,,67,30,
261248,note_on,,,,,32,0,9,,,,,8,,,64,30,
261296,note_off,,,,,64,0,8,,,,,7,,,67,0,
261312,note_off,,,,,64,0,9,,,,,8,,,64,0,
261312,note_on,,,,,192,0,12,,,,,11,,,47,20,
261328,note_off,,,,,576,0,3,,,,,2,,,71,0,
261328,note_on,,,,,32,0,8,,,,,7,,,73,33,
261328,note_off,,,,,576,0,2,,,,,1,,,71,0,
261328,note_on,,,,,0,0,3,,,,,2,,,70,21,
261328,note_on,,,,,192,0,13,,,,,12,,,35,40,
261328,note_on,,,,,192,0,11,,,,,10,,,59,20,
261344,note_on,,,,,32,0,9,,,,,8,,,64,33,
261352,note_on,,,,,24,0,2,,,,,1,,,70,27,
261392,note_off,,,,,64,0,8,,,,,7,,,73,0,
261408,note_off,,,,,64,0,9,,,,,8,,,64,0,
261424,note_on,,,,,32,0,8,,,,,7,,,73,35,
261440,note_on,,,,,32,0,9,,,,,8,,,64,32,
261488,note_off,,,,,64,0,8,,,,,7,,,73,0,
261504,note_on,,,,,0,0,12,,,,,11,,,47,20,
261504,note_off,,,,,64,0,9,,,,,8,,,64,0,
261504,note_off,,,,,192,0,12,,,,,11,,,47,0,
261520,note_on,,,,,0,0,13,,,,,12,,,35,40,
261520,note_off,,,,,192,0,3,,,,,2,,,70,0,
261520,note_on,,,,,32,0,8,,,,,7,,,71,38,
261520,note_on,,,,,0,0,3,,,,,2,,,71,26,
261520,note_on,,,,,0,0,11,,,,,10,,,59,20,
261520,note_off,,,,,192,0,11,,,,,10,,,59,0,
261520,note_off,,,,,192,0,13,,,,,12,,,35,0,
261536,note_on,,,,,32,0,9,,,,,8,,,62,34,
261536,note_on,,,,,184,0,2,,,,,1,,,71,30,
261544,note_off,,,,,8,0,2,,,,,1,,,70,0,
261584,note_off,,,,,64,0,8,,,,,7,,,71,0,
261600,note_off,,,,,64,0,9,,,,,8,,,62,0,
261616,note_on,,,,,32,0,8,,,,,7,,,71,32,
261632,note_on,,,,,32,0,9,,,,,8,,,62,32,
261680,note_off,,,,,64,0,8,,,,,7,,,71,0,
261696,note_off,,,,,64,0,9,,,,,8,,,62,0,
261696,note_off,,,,,192,0,12,,,,,11,,,47,0,
261696,note_on,,,,,0,0,12,,,,,11,,,47,20,
261712,note_on,,,,,0,0,11,,,,,10,,,55,20,
261712,note_off,,,,,192,0,11,,,,,10,,,59,0,
261712,note_on,,,,,0,0,13,,,,,12,,,31,40,
261712,note_off,,,,,192,0,13,,,,,12,,,35,0,
261712,note_off,,,,,192,0,3,,,,,2,,,71,0,
261712,note_on,,,,,0,0,3,,,,,2,,,73,29,
261712,note_on,,,,,32,0,8,,,,,7,,,70,34,
261720,note_on,,,,,176,0,2,,,,,1,,,73,33,
261728,note_off,,,,,8,0,2,,,,,1,,,71,0,
261728,note_on,,,,,32,0,9,,,,,8,,,64,32,
261776,note_off,,,,,64,0,8,,,,,7,,,70,0,
261792,note_off,,,,,64,0,9,,,,,8,,,64,0,
261808,note_on,,,,,32,0,8,,,,,7,,,70,30,
261824,note_on,,,,,32,0,9,,,,,8,,,64,31,
261872,note_off,,,,,64,0,8,,,,,7,,,70,0,
261888,note_on,,,,,0,0,12,,,,,11,,,38,20,
261888,note_off,,,,,192,0,12,,,,,11,,,47,0,
261888,note_off,,,,,64,0,9,,,,,8,,,64,0,
261888,note_off,,,,,176,0,3,,,,,2,,,73,0,
261896,note_off,,,,,168,0,2,,,,,1,,,73,0,
261904,note_on,,,,,16,0,3,,,,,2,,,74,31,
261904,note_on,,,,,32,0,8,,,,,7,,,69,32,
261904,note_off,,,,,192,0,11,,,,,10,,,55,0,
261904,note_off,,,,,192,0,13,,,,,12,,,31,0,
261904,note_on,,,,,0,0,13,,,,,12,,,38,40,
261904,note_on,,,,,0,0,11,,,,,10,,,50,20,
261904,note_on,,,,,8,0,2,,,,,1,,,74,34,
261920,note_on,,,,,32,0,9,,,,,8,,,66,33,
261968,note_off,,,,,64,0,8,,,,,7,,,69,0,
261984,note_off,,,,,64,0,9,,,,,8,,,66,0,
262000,note_on,,,,,32,0,8,,,,,7,,,69,29,
262016,note_on,,,,,32,0,9,,,,,8,,,66,29,
262064,note_off,,,,,64,0,8,,,,,7,,,69,0,
262080,note_off,,,,,64,0,9,,,,,8,,,66,0,
262096,note_on,,,,,32,0,8,,,,,7,,,68,31,
262112,note_on,,,,,32,0,9,,,,,8,,,65,32,
262160,note_off,,,,,64,0,8,,,,,7,,,68,0,
262176,note_off,,,,,64,0,9,,,,,8,,,65,0,
262192,note_on,,,,,32,0,8,,,,,7,,,68,30,
262208,note_on,,,,,32,0,9,,,,,8,,,65,30,
262256,note_off,,,,,64,0,8,,,,,7,,,68,0,
262272,note_off,,,,,384,0,12,,,,,11,,,38,0,
262272,note_off,,,,,64,0,9,,,,,8,,,65,0,
262288,note_on,,,,,32,0,8,,,,,7,,,69,35,
262288,note_off,,,,,384,0,11,,,,,10,,,50,0,
262288,note_off,,,,,384,0,13,,,,,12,,,38,0,
262304,note_on,,,,,32,0,9,,,,,8,,,66,34,
262352,note_off,,,,,64,0,8,,,,,7,,,69,0,
262368,note_off,,,,,64,0,9,,,,,8,,,66,0,
262384,note_on,,,,,32,0,8,,,,,7,,,69,31,
262400,note_on,,,,,32,0,9,,,,,8,,,66,32,
262448,note_off,,,,,64,0,8,,,,,7,,,69,0,
262464,note_on,,,,,192,0,12,,,,,11,,,50,20,
262464,note_off,,,,,64,0,9,,,,,8,,,66,0,
262480,note_on,,,,,192,0,11,,,,,10,,,50,20,
262480,note_on,,,,,192,0,13,,,,,12,,,38,40,
262480,note_on,,,,,32,0,8,,,,,7,,,66,34,
262496,note_on,,,,,32,0,9,,,,,8,,,62,30,
262544,note_off,,,,,64,0,8,,,,,7,,,66,0,
262560,note_off,,,,,64,0,9,,,,,8,,,62,0,
262576,note_on,,,,,32,0,8,,,,,7,,,66,31,
262592,note_on,,,,,32,0,9,,,,,8,,,62,31,
262640,note_off,,,,,64,0,8,,,,,7,,,66,0,
262656,note_off,,,,,64,0,9,,,,,8,,,62,0,
262656,note_off,,,,,192,0,12,,,,,11,,,50,0,
262656,note_on,,,,,0,0,12,,,,,11,,,50,20,
262672,note_on,,,,,0,0,13,,,,,12,,,38,40,
262672,note_off,,,,,192,0,11,,,,,10,,,50,0,
262672,note_on,,,,,32,0,8,,,,,7,,,67,36,
262672,note_off,,,,,192,0,13,,,,,12,,,38,0,
262672,note_on,,,,,0,0,11,,,,,10,,,50,20,
262688,note_on,,,,,32,0,9,,,,,8,,,64,32,
262736,note_off,,,,,64,0,8,,,,,7,,,67,0,
262752,note_off,,,,,64,0,9,,,,,8,,,64,0,
262768,note_on,,,,,32,0,8,,,,,7,,,67,33,
262784,note_on,,,,,32,0,9,,,,,8,,,64,33,
262832,note_off,,,,,64,0,8,,,,,7,,,67,0,
262848,note_off,,,,,64,0,9,,,,,8,,,64,0,
262848,note_on,,,,,0,0,12,,,,,11,,,50,20,
262848,note_off,,,,,192,0,12,,,,,11,,,50,0,
262864,note_off,,,,,192,0,11,,,,,10,,,50,0,
262864,note_off,,,,,192,0,13,,,,,12,,,38,0,
262864,note_on,,,,,32,0,8,,,,,7,,,69,38,
262864,note_on,,,,,0,0,13,,,,,12,,,38,40,
262864,note_on,,,,,0,0,11,,,,,10,,,50,20,
262880,note_on,,,,,32,0,9,,,,,8,,,66,34,
262928,note_off,,,,,64,0,8,,,,,7,,,69,0,
262944,note_off,,,,,64,0,9,,,,,8,,,66,0,
262960,note_on,,,,,32,0,8,,,,,7,,,69,35,
262976,note_on,,,,,32,0,9,,,,,8,,,66,35,
263024,note_off,,,,,64,0,8,,,,,7,,,69,0,
263040,note_on,,,,,0,0,12,,,,,11,,,55,26,
263040,note_off,,,,,192,0,12,,,,,11,,,50,0,
263040,note_off,,,,,64,0,9,,,,,8,,,66,0,
263056,note_off,,,,,192,0,11,,,,,10,,,50,0,
263056,note_on,,,,,0,0,13,,,,,12,,,43,51,
263056,note_off,,,,,192,0,13,,,,,12,,,38,0,
263056,note_on,,,,,0,0,3,,,,,2,,,76,35,
263056,note_off,,,,,1152,0,3,,,,,2,,,74,0,
263056,note_on,,,,,0,0,11,,,,,10,,,55,31,
263056,note_on,,,,,32,0,8,,,,,7,,,71,28,
263056,note_on,,,,,0,0,2,,,,,1,,,76,40,
263056,note_off,,,,,1152,0,2,,,,,1,,,74,0,
263072,note_on,,,,,32,0,9,,,,,8,,,67,28,
263120,note_off,,,,,64,0,8,,,,,7,,,71,0,
263136,note_off,,,,,64,0,9,,,,,8,,,67,0,
263152,note_on,,,,,32,0,8,,,,,7,,,71,31,
263168,note_on,,,,,32,0,9,,,,,8,,,67,31,
263216,note_off,,,,,64,0,8,,,,,7,,,71,0,
263232,note_off,,,,,64,0,9,,,,,8,,,67,0,
263248,note_on,,,,,32,0,8,,,,,7,,,73,37,
263264,note_on,,,,,32,0,9,,,,,8,,,70,37,
263312,note_off,,,,,64,0,8,,,,,7,,,73,0,
263328,note_off,,,,,64,0,9,,,,,8,,,70,0,
263344,note_on,,,,,32,0,8,,,,,7,,,73,43,
263360,note_on,,,,,32,0,9,,,,,8,,,70,43,
263408,note_off,,,,,64,0,8,,,,,7,,,73,0,
263424,note_off,,,,,384,0,12,,,,,11,,,55,0,
263424,note_off,,,,,64,0,9,,,,,8,,,70,0,
263440,note_off,,,,,384,0,13,,,,,12,,,43,0,
263440,note_off,,,,,384,0,2,,,,,1,,,76,0,
263440,note_on,,,,,0,0,3,,,,,2,,,77,42,
263440,note_on,,,,,32,0,8,,,,,7,,,74,42,
263440,note_off,,,,,384,0,11,,,,,10,,,55,0,
263440,note_off,,,,,384,0,3,,,,,2,,,76,0,
263456,note_on,,,,,32,0,9,,,,,8,,,71,42,
263464,note_on,,,,,24,0,2,,,,,1,,,77,47,
263504,note_off,,,,,64,0,8,,,,,7,,,74,0,
263520,note_off,,,,,64,0,9,,,,,8,,,71,0,
263536,note_on,,,,,32,0,8,,,,,7,,,74,41,
263552,note_on,,,,,32,0,9,,,,,8,,,71,41,
263600,note_off,,,,,64,0,8,,,,,7,,,74,0,
263616,note_on,,,,,192,0,12,,,,,11,,,55,30,
263616,note_off,,,,,64,0,9,,,,,8,,,71,0,
263632,note_on,,,,,192,0,11,,,,,10,,,55,35,
263632,note_on,,,,,32,0,8,,,,,7,,,73,39,
263632,note_on,,,,,192,0,13,,,,,12,,,43,57,
263648,note_on,,,,,32,0,9,,,,,8,,,70,39,
263696,note_off,,,,,64,0,8,,,,,7,,,73,0,
263712,note_off,,,,,64,0,9,,,,,8,,,70,0,
263728,note_on,,,,,32,0,8,,,,,7,,,73,37,
263744,note_on,,,,,32,0,9,,,,,8,,,70,37,
263792,note_off,,,,,64,0,8,,,,,7,,,73,0,
263808,note_off,,,,,64,0,9,,,,,8,,,70,0,
263808,note_on,,,,,0,0,12,,,,,11,,,55,26,
263808,note_off,,,,,192,0,12,,,,,11,,,55,0,
263824,note_on,,,,,0,0,11,,,,,10,,,55,30,
263824,note_on,,,,,0,0,13,,,,,12,,,43,51,
263824,note_off,,,,,192,0,11,,,,,10,,,55,0,
263824,note_off,,,,,192,0,13,,,,,12,,,43,0,
263824,note_on,,,,,32,0,8,,,,,7,,,74,34,
263840,note_on,,,,,32,0,9,,,,,8,,,71,34,
263888,note_off,,,,,64,0,8,,,,,7,,,74,0,
263904,note_off,,,,,64,0,9,,,,,8,,,71,0,
263920,note_on,,,,,32,0,8,,,,,7,,,74,31,
263936,note_on,,,,,32,0,9,,,,,8,,,71,31,
263984,note_off,,,,,64,0,8,,,,,7,,,74,0,
264000,note_on,,,,,0,0,12,,,,,11,,,56,20,
264000,note_off,,,,,192,0,12,,,,,11,,,55,0,
264000,note_off,,,,,64,0,9,,,,,8,,,71,0,
264016,note_on,,,,,0,0,3,,,,,2,,,76,32,
264016,note_on,,,,,32,0,8,,,,,7,,,71,29,
264016,note_off,,,,,576,0,3,,,,,2,,,77,0,
264016,note_on,,,,,0,0,11,,,,,10,,,55,20,
264016,note_off,,,,,192,0,11,,,,,10,,,55,0,
264016,note_off,,,,,192,0,13,,,,,12,,,43,0,
264016,note_on,,,,,0,0,13,,,,,12,,,44,43,
264024,note_on,,,,,560,0,2,,,,,1,,,76,38,
264032,note_on,,,,,32,0,9,,,,,8,,,64,29,
264040,note_off,,,,,16,0,2,,,,,1,,,77,0,
264080,note_off,,,,,64,0,8,,,,,7,,,71,0,
264096,note_off,,,,,64,0,9,,,,,8,,,64,0,
264112,note_on,,,,,32,0,8,,,,,7,,,71,26,
264128,note_on,,,,,32,0,9,,,,,8,,,64,26,
264176,note_off,,,,,64,0,8,,,,,7,,,71,0,
264192,note_off,,,,,64,0,9,,,,,8,,,64,0,
264192,note_off,,,,,192,0,12,,,,,11,,,56,0,
264192,note_on,,,,,0,0,12,,,,,11,,,57,20,
264192,note_off,,,,,176,0,3,,,,,2,,,76,0,
264200,note_off,,,,,160,0,2,,,,,1,,,76,0,
264208,note_on,,,,,0,0,13,,,,,12,,,45,50,
264208,note_off,,,,,192,0,13,,,,,12,,,44,0,
264208,note_on,,,,,0,0,11,,,,,10,,,57,20,
264208,note_on,,,,,8,0,2,,,,,1,,,74,33,
264208,note_on,,,,,16,0,3,,,,,2,,,74,28,
264208,note_on,,,,,32,0,8,,,,,7,,,69,28,
264208,note_off,,,,,192,0,11,,,,,10,,,55,0,
264224,note_on,,,,,32,0,9,,,,,8,,,67,29,
264272,note_off,,,,,64,0,8,,,,,7,,,69,0,
264288,note_off,,,,,64,0,9,,,,,8,,,67,0,
264304,note_on,,,,,32,0,8,,,,,7,,,69,26,
264320,note_on,,,,,32,0,9,,,,,8,,,67,26,
264368,note_off,,,,,64,0,8,,,,,7,,,69,0,
264384,note_off,,,,,64,0,9,,,,,8,,,67,0,
264400,note_on,,,,,32,0,8,,,,,7,,,69,28,
264416,note_on,,,,,32,0,9,,,,,8,,,66,28,
264464,note_off,,,,,64,0,8,,,,,7,,,69,0,
264480,note_off,,,,,64,0,9,,,,,8,,,66,0,
264496,note_on,,,,,32,0,8,,,,,7,,,69,27,
264512,note_on,,,,,32,0,9,,,,,8,,,66,26,
264560,note_off,,,,,64,0,8,,,,,7,,,69,0,
264576,note_off,,,,,64,0,9,,,,,8,,,66,0,
264576,note_off,,,,,384,0,12,,,,,11,,,57,0,
264592,note_off,,,,,384,0,2,,,,,1,,,74,0,
264592,note_on,,,,,0,0,2,,,,,1,,,73,29,
264592,note_off,,,,,384,0,11,,,,,10,,,57,0,
264592,note_off,,,,,384,0,3,,,,,2,,,74,0,
264592,note_on,,,,,32,0,8,,,,,7,,,69,30,
264592,note_off,,,,,384,0,13,,,,,12,,,45,0,
264592,note_on,,,,,0,0,3,,,,,2,,,73,24,
264608,note_on,,,,,32,0,9,,,,,8,,,67,33,
264656,note_off,,,,,64,0,8,,,,,7,,,69,0,
264672,note_off,,,,,64,0,9,,,,,8,,,67,0,
264688,note_on,,,,,32,0,8,,,,,7,,,69,33,
264704,note_on,,,,,32,0,9,,,,,8,,,67,31,
264752,note_off,,,,,64,0,8,,,,,7,,,69,0,
264768,note_on,,,,,192,0,12,,,,,11,,,45,20,
264768,note_off,,,,,64,0,9,,,,,8,,,67,0,
264784,note_on,,,,,32,0,8,,,,,7,,,69,31,
264784,note_on,,,,,192,0,13,,,,,12,,,33,55,
264784,note_on,,,,,192,0,11,,,,,10,,,57,20,
264800,note_on,,,,,32,0,9,,,,,8,,,64,31,
264848,note_off,,,,,64,0,8,,,,,7,,,69,0,
264864,note_off,,,,,64,0,9,,,,,8,,,64,0,
264880,note_on,,,,,32,0,8,,,,,7,,,69,28,
264896,note_on,,,,,32,0,9,,,,,8,,,64,28,
264944,note_off,,,,,64,0,8,,,,,7,,,69,0,
264960,note_off,,,,,64,0,9,,,,,8,,,64,0,
264960,note_on,,,,,0,0,12,,,,,11,,,45,20,
264960,note_off,,,,,192,0,12,,,,,11,,,45,0,
264976,note_on,,,,,0,0,13,,,,,12,,,33,55,
264976,note_off,,,,,192,0,13,,,,,12,,,33,0,
264976,note_off,,,,,192,0,11,,,,,10,,,57,0,
264976,note_on,,,,,0,0,11,,,,,10,,,57,20,
264976,note_on,,,,,32,0,8,,,,,7,,,70,29,
264992,note_on,,,,,32,0,9,,,,,8,,,66,29,
265040,note_off,,,,,64,0,8,,,,,7,,,70,0,
265056,note_off,,,,,64,0,9,,,,,8,,,66,0,
265072,note_on,,,,,32,0,8,,,,,7,,,70,31,
265088,note_on,,,,,32,0,9,,,,,8,,,66,31,
265136,note_off,,,,,64,0,8,,,,,7,,,70,0,
265152,note_off,,,,,64,0,9,,,,,8,,,66,0,
265152,note_on,,,,,0,0,12,,,,,11,,,45,20,
265152,note_off,,,,,192,0,12,,,,,11,,,45,0,
265168,note_on,,,,,0,0,13,,,,,12,,,33,55,
265168,note_off,,,,,192,0,13,,,,,12,,,33,0,
265168,note_off,,,,,192,0,11,,,,,10,,,57,0,
265168,note_on,,,,,0,0,11,,,,,10,,,57,20,
265168,note_on,,,,,32,0,8,,,,,7,,,69,32,
265184,note_on,,,,,32,0,9,,,,,8,,,67,32,
265232,note_off,,,,,64,0,8,,,,,7,,,69,0,
265248,note_off,,,,,64,0,9,,,,,8,,,67,0,
265264,note_on,,,,,32,0,8,,,,,7,,,69,34,
265280,note_on,,,,,32,0,9,,,,,8,,,67,34,
265328,note_off,,,,,64,0,8,,,,,7,,,69,0,
265344,note_off,,,,,192,0,12,,,,,11,,,45,0,
265344,control_change,,,,,0,0,12,,,11,80,11,,,,,
265344,note_off,,,,,64,0,9,,,,,8,,,67,0,
265344,note_on,,,,,0,0,12,,,,,11,,,45,38,
265360,control_change,,,,,32,0,8,,,11,80,7,,,,,
265360,note_on,,,,,0,0,8,,,,,7,,,69,42,
265360,note_on,,,,,0,0,13,,,,,12,,,33,38,
265360,control_change,,,,,0,0,13,,,11,80,12,,,,,
265360,note_off,,,,,192,0,13,,,,,12,,,33,0,
265360,note_on,,,,,0,0,4,,,,,3,,,60,35,
265360,control_change,,,,,0,0,2,,,11,88,1,,,,,
265360,note_on,,,,,0,0,4,,,,,3,,,57,35,
265360,note_on,,,,,0,0,2,,,,,1,,,69,35,
265360,note_on,,,,,0,0,2,,,,,1,,,72,35,
265360,note_off,,,,,768,0,2,,,,,1,,,73,0,
265360,note_off,,,,,192,0,11,,,,,10,,,57,0,
265360,note_off,,,,,768,0,3,,,,,2,,,73,0,
265360,note_on,,,,,0,0,11,,,,,10,,,57,38,
265360,control_change,,,,,11544,0,4,,,11,88,3,,,,,
265360,control_change,,,,,0,0,11,,,11,80,10,,,,,
265368,note_on,,,,,0,0,1,,,,,0,,,78,36,
265368,note_on,,,,,0,0,5,,,,,4,,,64,38,
265368,note_on,,,,,0,0,5,,,,,4,,,66,44,
265368,control_change,,,,,11544,0,5,,,11,96,4,,,,,
265368,control_change,,,,,11544,0,1,,,11,96,0,,,,,
265368,note_on,,,,,0,0,1,,,,,0,,,76,31,
265376,note_on,,,,,0,0,9,,,,,8,,,64,42,
265376,control_change,,,,,32,0,9,,,11,74,8,,,,,
265392,control_change,,,,,32,0,4,,,11,89,3,,,,,
265392,control_change,,,,,32,0,2,,,11,89,1,,,,,
265424,control_change,,,,,56,0,5,,,11,97,4,,,,,
265424,control_change,,,,,56,0,1,,,11,97,0,,,,,
265424,control_change,,,,,32,0,4,,,11,90,3,,,,,
265424,control_change,,,,,32,0,2,,,11,90,1,,,,,
265448,control_change,,,,,24,0,2,,,11,91,1,,,,,
265448,control_change,,,,,24,0,4,,,11,91,3,,,,,
265456,note_on,,,,,0,0,8,,,,,7,,,69,40,
265456,note_off,,,,,96,0,8,,,,,7,,,69,0,
265472,note_on,,,,,0,0,9,,,,,8,,,64,40,
265472,note_off,,,,,96,0,9,,,,,8,,,64,0,
265472,control_change,,,,,48,0,1,,,11,98,0,,,,,
265472,control_change,,,,,48,0,5,,,11,98,4,,,,,
265480,control_change,,,,,32,0,4,,,11,92,3,,,,,
265480,control_change,,,,,32,0,2,,,11,92,1,,,,,
265512,control_change,,,,,32,0,2,,,11,93,1,,,,,
265512,control_change,,,,,32,0,4,,,11,93,3,,,,,
265528,control_change,,,,,56,0,5,,,11,99,4,,,,,
265528,control_change,,,,,56,0,1,,,11,99,0,,,,,
265536,control_change,,,,,24,0,2,,,11,94,1,,,,,
265536,control_change,,,,,24,0,4,,,11,94,3,,,,,
265552,note_off,,,,,96,0,8,,,,,7,,,69,0,
265552,note_on,,,,,0,0,8,,,,,7,,,72,38,
265568,control_change,,,,,32,0,2,,,11,95,1,,,,,
265568,control_change,,,,,32,0,4,,,11,95,3,,,,,
265568,note_off,,,,,96,0,9,,,,,8,,,64,0,
265568,note_on,,,,,0,0,9,,,,,8,,,69,38,
265576,control_change,,,,,48,0,1,,,11,100,0,,,,,
265576,control_change,,,,,48,0,5,,,11,100,4,,,,,
265600,control_change,,,,,32,0,4,,,11,96,3,,,,,
265600,control_change,,,,,32,0,2,,,11,96,1,,,,,
265624,control_change,,,,,24,0,2,,,11,97,1,,,,,
265624,control_change,,,,,24,0,4,,,11,97,3,,,,,
265632,control_change,,,,,56,0,1,,,11,101,0,,,,,
265632,control_change,,,,,56,0,5,,,11,101,4,,,,,
265632,note_off,,,,,80,0,8,,,,,7,,,72,0,
265648,note_on,,,,,16,0,8,,,,,7,,,72,43,
265648,note_off,,,,,80,0,9,,,,,8,,,69,0,
265656,control_change,,,,,32,0,4,,,11,98,3,,,,,
265656,control_change,,,,,32,0,2,,,11,98,1,,,,,
265664,note_on,,,,,16,0,9,,,,,8,,,69,43,
265680,control_change,,,,,48,0,1,,,11,102,0,,,,,
265680,control_change,,,,,48,0,5,,,11,102,4,,,,,
265688,control_change,,,,,32,0,2,,,11,99,1,,,,,
265688,control_change,,,,,32,0,4,,,11,99,3,,,,,
265712,control_change,,,,,24,0,2,,,11,100,1,,,,,
265712,control_change,,,,,24,0,4,,,11,100,3,,,,,
265728,note_off,,,,,384,0,12,,,,,11,,,45,0,
265728,note_off,,,,,80,0,8,,,,,7,,,72,0,
265736,control_change,,,,,56,0,1,,,11,103,0,,,,,
265736,control_change,,,,,56,0,5,,,11,103,4,,,,,
265744,note_off,,,,,80,0,9,,,,,8,,,69,0,
265744,control_change,,,,,32,0,4,,,11,101,3,,,,,
265744,note_off,,,,,384,0,11,,,,,10,,,57,0,
265744,note_on,,,,,16,0,8,,,,,7,,,72,46,
